,position,name,ms_level,polarity,retention_time,height,mz,neutral_mass,adducts,p_value,quantitation_mass,1_9_2018_islet_ugluc_timecourse_0_1.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_0_1.mzXML height,1_9_2018_islet_ugluc_timecourse_0_1.mzXML mz,1_9_2018_islet_ugluc_timecourse_0_2.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_0_2.mzXML height,1_9_2018_islet_ugluc_timecourse_0_2.mzXML mz,1_9_2018_islet_ugluc_timecourse_0_3.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_0_3.mzXML height,1_9_2018_islet_ugluc_timecourse_0_3.mzXML mz,1_9_2018_islet_ugluc_timecourse_0_4.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_0_4.mzXML height,1_9_2018_islet_ugluc_timecourse_0_4.mzXML mz,1_9_2018_islet_ugluc_timecourse_0_6.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_0_6.mzXML height,1_9_2018_islet_ugluc_timecourse_0_6.mzXML mz,1_9_2018_islet_ugluc_timecourse_0_7.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_0_7.mzXML height,1_9_2018_islet_ugluc_timecourse_0_7.mzXML mz,1_9_2018_islet_ugluc_timecourse_30mins_10.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_30mins_10.mzXML height,1_9_2018_islet_ugluc_timecourse_30mins_10.mzXML mz,1_9_2018_islet_ugluc_timecourse_30mins_11.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_30mins_11.mzXML height,1_9_2018_islet_ugluc_timecourse_30mins_11.mzXML mz,1_9_2018_islet_ugluc_timecourse_30mins_12.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_30mins_12.mzXML height,1_9_2018_islet_ugluc_timecourse_30mins_12.mzXML mz,1_9_2018_islet_ugluc_timecourse_30mins_13.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_30mins_13.mzXML height,1_9_2018_islet_ugluc_timecourse_30mins_13.mzXML mz,1_9_2018_islet_ugluc_timecourse_30mins_14.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_30mins_14.mzXML height,1_9_2018_islet_ugluc_timecourse_30mins_14.mzXML mz,1_9_2018_islet_ugluc_timecourse_30mins_8.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_30mins_8.mzXML height,1_9_2018_islet_ugluc_timecourse_30mins_8.mzXML mz,1_9_2018_islet_ugluc_timecourse_30mins_9.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_30mins_9.mzXML height,1_9_2018_islet_ugluc_timecourse_30mins_9.mzXML mz,1_9_2018_islet_ugluc_timecourse_60mins_15.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_60mins_15.mzXML height,1_9_2018_islet_ugluc_timecourse_60mins_15.mzXML mz,1_9_2018_islet_ugluc_timecourse_60mins_16.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_60mins_16.mzXML height,1_9_2018_islet_ugluc_timecourse_60mins_16.mzXML mz,1_9_2018_islet_ugluc_timecourse_60mins_17.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_60mins_17.mzXML height,1_9_2018_islet_ugluc_timecourse_60mins_17.mzXML mz,1_9_2018_islet_ugluc_timecourse_60mins_18.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_60mins_18.mzXML height,1_9_2018_islet_ugluc_timecourse_60mins_18.mzXML mz,1_9_2018_islet_ugluc_timecourse_60mins_19.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_60mins_19.mzXML height,1_9_2018_islet_ugluc_timecourse_60mins_19.mzXML mz,1_9_2018_islet_ugluc_timecourse_60mins_20.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_60mins_20.mzXML height,1_9_2018_islet_ugluc_timecourse_60mins_20.mzXML mz,1_9_2018_islet_ugluc_timecourse_60mins_21.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_60mins_21.mzXML height,1_9_2018_islet_ugluc_timecourse_60mins_21.mzXML mz,1_9_2018_islet_ugluc_timecourse_90mins_22.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_90mins_22.mzXML height,1_9_2018_islet_ugluc_timecourse_90mins_22.mzXML mz,1_9_2018_islet_ugluc_timecourse_90mins_23.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_90mins_23.mzXML height,1_9_2018_islet_ugluc_timecourse_90mins_23.mzXML mz,1_9_2018_islet_ugluc_timecourse_90mins_24.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_90mins_24.mzXML height,1_9_2018_islet_ugluc_timecourse_90mins_24.mzXML mz,1_9_2018_islet_ugluc_timecourse_90mins_25.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_90mins_25.mzXML height,1_9_2018_islet_ugluc_timecourse_90mins_25.mzXML mz,1_9_2018_islet_ugluc_timecourse_90mins_26.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_90mins_26.mzXML height,1_9_2018_islet_ugluc_timecourse_90mins_26.mzXML mz,1_9_2018_islet_ugluc_timecourse_90mins_27.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_90mins_27.mzXML height,1_9_2018_islet_ugluc_timecourse_90mins_27.mzXML mz,1_9_2018_islet_ugluc_timecourse_90mins_28.mzXML retention_time,1_9_2018_islet_ugluc_timecourse_90mins_28.mzXML height,1_9_2018_islet_ugluc_timecourse_90mins_28.mzXML mz,VIP
113,114,#114 163.0000@6.3830 MS1+,1,+,6.3829666666666665,125603.203125,163.0,,,,207.05272727272725,,,,6.395416666666667,145917.8924306036,205.08,6.38915,301770.17401625577,163.0,6.395416666666667,109450.65293794376,163.02,,,,,,,,,,,,,6.401766666666666,183413.1307409193,163.02,6.382949999999999,76586.3203125,163.03,6.389183333333333,115689.36334700236,163.0,,,,6.3829,42551.20106385582,163.03,,,,6.38285,102274.77580465974,163.03,,,,6.389166666666667,111865.921875,163.02,,,,,,,,,,6.3829666666666665,125603.203125,163.0,,,,6.3891,113052.99537987504,163.0,,,,,,,,,,,,,1.5713618645966034
154,155,#155 111.0700@7.4276 MS1+,1,+,7.427566666666666,97694.8984375,111.07,,,,153.1290476190476,7.421183333333333,69081.41059974054,111.06,7.415033333333333,70076.34512877815,111.09,7.4213,101648.00492451614,111.07,7.427566666666666,97694.8984375,111.07,7.421366666666667,68567.98916070985,111.08,7.421383333333334,92792.46489641644,111.08,7.4213,107922.7421875,111.07,7.4213,110609.8359375,111.08,7.42765,109598.372182515,111.09,7.421333333333333,95443.515625,111.08,7.421316666666667,62150.84657039983,111.09,7.421283333333333,121362.6640625,111.08,7.41505,75844.03303118877,111.07,7.421333333333333,94953.22250081952,111.07,7.42125,23367.123430485288,111.09,7.42135,64403.08128355365,111.09,7.421316666666667,61882.73440829253,111.08,7.427499999999999,66273.09417802186,111.1,7.421416666666667,96185.3828125,111.1,7.408883333333334,81053.2109375,111.08,7.415116666666666,71177.68851797514,111.09,7.421216666666667,101442.96875,111.07,7.421233333333333,86574.484375,111.08,7.421166666666666,81951.86774624718,111.07,7.414966666666667,108185.13799726038,111.09,7.427583333333333,69119.9831816295,111.07,7.41515,100820.25,111.07,1.5745887642123109
638,639,#639 133.0200@24.1107 MS1+,1,+,24.110666666666667,11133.893463105807,133.02,,,,198.098,,,,,,,,,,,,,,,,,,,24.192,14231.06496312173,111.09,,,,23.93566666666667,9649.914816232846,127.11,24.1295,10458.489562262504,127.04,,,,23.998,12755.431640625,125.07,,,,24.110666666666667,11133.893463105807,133.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5804085595392174
305,306,#306 111.0700@6.8332 MS1+,1,+,6.833233333333334,32928.63731433789,111.07,,,,153.12454545454543,7.0583833333333335,10767.670104201385,111.06,6.814516666666666,25327.107421875,111.09,6.9584,32399.59505639627,111.07,6.845816666666667,28736.830052550693,111.07,6.958466666666666,25510.87829905036,111.08,6.952216666666667,29216.120410292,111.08,6.820783333333334,18901.766819388227,111.07,6.839533333333334,31540.356769025755,111.08,6.952233333333334,36172.51220147202,111.07,6.833333333333333,34470.1953125,111.08,6.952166666666667,38313.18359375,111.09,6.8395166666666665,27130.447299332096,111.08,6.83955,39717.23046875,111.07,6.845833333333333,24751.955660386328,111.09,6.9521,21199.481751223164,111.07,7.039766666666667,15823.50933351929,111.09,7.214883333333333,8875.652279975162,111.08,6.833233333333334,32928.63731433789,111.07,,,,6.814616666666667,17609.38313302661,111.08,,,,7.2273,10019.4990234375,111.07,6.839483333333334,26475.720811763036,111.08,6.82065,12484.837625908502,111.09,6.958316666666667,28959.78213132241,111.09,,,,,,,1.5860487046689589
491,492,#492 207.0200@25.8122 MS1+,1,+,25.812166666666663,24134.57859880275,207.02,,,,253.004,,,,,,,25.80583333333333,9448.974589531252,207.01,,,,,,,,,,,,,,,,,,,,,,25.787166666666668,19326.02671665545,253.0,,,,,,,25.687,24339.41970066224,207.05,,,,,,,25.668333333333333,9889.738281910482,207.01,25.69333333333333,13931.909336662618,207.02,,,,25.812166666666663,24134.57859880275,207.02,,,,,,,25.687,12213.992595315562,207.02,,,,,,,,,,25.77466666666667,16610.784075661937,207.05,1.586675017476785
134,135,#135 285.2000@13.8581 MS1+,1,+,13.858116666666666,162195.71875,285.2,,,,285.20217391304345,13.857983333333332,224648.101177144,285.2,13.8581,200629.20751896693,285.21,13.8581,192684.1478482797,285.2,13.8581,179086.09375,285.2,13.858166666666667,151505.32210895995,285.2,13.858183333333333,145193.046875,285.2,13.8581,158740.5939157669,285.2,13.8581,175030.0670494341,285.21,13.8582,152954.92317922675,285.19,13.858133333333337,138947.515625,285.2,13.858116666666666,162195.71875,285.2,,,,13.8581,169422.421875,285.2,13.858133333333337,130976.0859375,285.2,13.85805,138275.765625,285.2,13.8519,127726.3046875,285.21,13.858116666666666,146524.46875,285.2,13.851783333333334,122799.234375,285.2,13.858216666666667,180540.9375,285.21,13.8582,174392.22525695927,285.2,,,,,,,13.858033333333331,132701.3016587849,285.2,13.857966666666666,134107.5205368501,285.2,13.858016666666666,193189.2150936552,285.22,13.858133333333337,174868.359375,285.21,13.858216666666667,169010.20782067472,285.21,1.598330554454589
252,253,#253 153.1200@14.4274 MS1+,1,+,14.427416666666666,20846.109464494024,153.12,,,,153.12849999999997,14.614883333333331,65925.42036170686,125.09,14.49615,25601.45281981262,111.09,14.3773,25336.94466057905,111.09,14.60875,46428.4675936916,125.1,14.427416666666666,20846.109464494024,153.12,14.327333333333334,22441.29635766011,125.09,14.49615,26008.571737411592,112.07,14.189633333333337,35089.28376360303,153.14,,,,,,,14.4211,48981.26185936964,111.09,14.314716666666667,35322.247421858105,125.07,14.589983333333333,17783.134021315964,132.01,14.44615,11895.72557848545,132.04,14.4398,18368.18133389939,125.09,14.32105,28829.788487010985,111.07,14.4211,30533.041784344605,111.08,14.27715,37682.99377178164,111.07,14.233533333333332,20479.365606340187,153.13,,,,14.3148,19785.64223221915,113.08,14.446033333333332,18459.486731114925,125.13,14.327183333333332,14690.52799712951,125.09,14.489766666666666,37310.51223628871,111.09,14.31465,26054.96762835084,113.13,,,,14.321116666666668,21808.465558153723,125.08,1.6011482030754491
399,400,#400 147.0500@10.7554 MS1+,1,+,10.755433333333334,34093.37094965116,147.05,,,,147.05,,,,,,,10.636566666666663,19125.271033357527,147.05,,,,,,,,,,10.761683333333334,53244.07429126065,147.05,,,,,,,,,,10.76795,36191.02583219373,147.05,,,,,,,,,,,,,,,,10.755433333333334,34093.37094965116,147.05,,,,,,,,,,,,,10.5802,1421835.418201254,147.05,10.4551,56775.81715290255,147.05,,,,,,,10.830516666666666,30552.11978497909,147.01,10.449016666666669,59209.90763706207,147.05,1.6033422265897048
475,476,#476 111.0700@19.1125 MS1+,1,+,19.1125,21006.783727216483,111.07,,,,153.12642857142856,19.11883333333333,18715.782058998386,111.06,18.893666666666665,14140.927849269206,111.06,18.99383333333333,16798.832760842855,111.07,19.106333333333332,10992.992606741183,127.08,,,,,,,19.05633333333333,16339.159165997544,111.09,19.175166666666662,22714.98064118399,125.09,19.331666666666667,25272.323232966373,111.09,19.05633333333333,15229.7724609375,132.06,19.294,18707.86141811869,111.09,,,,18.9375,10389.374370672536,111.07,19.250333333333334,19017.96175036039,111.07,19.162666666666667,23659.63302549418,111.07,18.756166666666665,16139.345369511191,111.07,,,,19.168833333333332,16464.09392949148,125.1,19.2065,16017.123046875,153.1,,,,19.037666666666667,7509.084150332328,132.06,,,,,,,19.1125,21006.783727216483,111.07,,,,19.119000000000003,25944.83203125,111.09,19.28783333333333,24765.42451419656,111.07,1.6078401962213857
627,628,#628 127.1300@18.5997 MS1+,1,+,18.599666666666668,19646.683724646944,127.13,,,,149.035,,,,18.50583333333333,11658.625159890677,127.07,,,,,,,,,,18.549666666666667,11666.4736328125,127.09,18.51833333333333,12575.410545933242,111.07,18.599666666666668,19646.683724646944,127.13,,,,18.562166666666663,12419.76549560048,127.11,,,,,,,,,,,,,,,,,,,,,,18.59333333333333,14694.534497710269,127.11,,,,18.5935,18779.351498769636,127.08,,,,,,,,,,,,,18.4995,15976.485693907496,111.09,18.5935,16964.273713261882,127.09,,,,1.614820234994481
332,333,#333 207.0500@23.7730 MS1+,1,+,23.773000000000003,41910.87994034284,207.05,,,,127.09222222222222,,,,,,,,,,,,,23.773000000000003,41910.87994034284,207.05,23.698,21648.063735722222,207.01,,,,24.02316666666667,23663.08384894026,207.06,,,,23.679166666666667,47397.1875,207.01,,,,23.72283333333333,20594.667154186725,207.05,23.798,23940.05289818556,207.05,24.035666666666668,32249.46615323334,207.02,23.923,12363.568821319745,207.02,,,,,,,23.904166666666665,15967.940580187176,207.02,23.848000000000003,19729.86999572492,207.02,23.973166666666668,28148.22717560654,207.02,23.804166666666667,44276.710700798925,207.02,,,,23.672833333333333,45041.88671875,207.02,23.81033333333333,33030.97836943613,207.01,,,,,,,23.841833333333334,22226.58495791744,207.02,1.6157879871488352
504,505,#505 113.0900@9.0102 MS1+,1,+,9.010166666666668,23226.40483967064,113.09,,,,322.145,,,,9.010166666666668,23226.40483967064,113.09,,,,,,,,,,,,,9.003916666666667,13061.967487472226,113.07,9.010166666666668,17483.252428043343,113.08,,,,,,,9.003933333333332,19440.73854027429,113.07,9.003883333333333,17450.40954121381,113.09,,,,9.00395,10121.649748261296,155.11,9.003866666666665,19425.6406814433,113.09,,,,,,,,,,9.004033333333332,15456.0359672077,113.07,,,,,,,9.003833333333334,17105.84591511815,113.1,,,,,,,9.003833333333334,11997.182542706469,112.08,,,,9.004033333333332,21558.48869190523,113.08,1.6208356042895977
