,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,MS/MS assigned,Reference RT,Reference m/z,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,01_Brain,01_Heart,01_Liver,01_Muscle,01_Plasma01,02_Brain,02_Heart,02_Liver,02_Muscle,02_Plasma01,03_Brain,03_Heart,03_Liver,03_Muscle,03_Plasma01,VIP
7740,5833,11.428,352.89853,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,78873,113296,123250,133448,0,76602,110009,119991,138073,62349,76466,107008,119628,142217,1.712880223816595
11185,10558,7.343,521.49237,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,42846,12091,0,0,0,50627,0,0,0,0,43216,20987,0,0,1.7129073481222858
5021,2771,0.586,228.19672,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,140515,136646,123605,173410,384244,171343,102833,140711,166928,368084,115395,123978,123135,225115,400172,1.7130017972610205
1787,19693,5.875,849.64838,SM 44:6;3O,[M+H]+,True,9.44,849.64801,420,True,True,True,100.0,100.0,52.4,58.1,100.0,28029,0,0,0,0,23691,0,0,0,0,45491,0,0,0,0,1.713162086410129
515,7575,12.587,413.26663,Dioctyl phthalate (also known as the production of plastic),[M+Na]+,True,6.76,413.26624,430,True,True,True,90.5,99.9,83.0,84.5,100.0,9875656,9800781,9355959,8879098,8673077,9505090,9238980,9324644,9346305,9102749,9913273,10054741,9608444,8826528,8990128,1.7131659273947333
18680,27200,10.575,1635.44702,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,164784,77180,86606,0,0,156570,89361,70600,0,0,153520,76160,80968,0,1.7131782778743279
805,16131,4.432,742.54108,PC 33:3,[M+H]+,True,8.62,742.53809,420,True,True,True,82.4,99.9,61.6,56.5,83.3,0,36896,144094,13079,0,0,39920,158029,0,12779,0,37960,164945,0,0,1.7132821894794252
13135,14108,0.431,666.82391,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,24814,8505,16945,0,0,22549,0,13029,0,0,25751,0,16210,0,0,1.7134077006337654
24227,27115,5.566,1624.07471,w/o MS2:RIKEN P-VS1 ID-21175 from Mouse_Brain_fads2KO_N_Ctr,[M+H]+,False,8.48,1624.08252,530,True,True,False,73.7,99.9,,,,56430,0,0,0,0,32306,0,0,0,0,30816,0,0,0,0,1.7138034695442148
6393,4269,6.678,294.9386,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,79065,67804,98543,115469,0,75894,65403,74546,71366,0,70012,69593,71685,114377,1.714030207991134
21866,12834,5.918,613.55511,w/o MS2:NAGly 8:0;O(FA 26:0),[M+H]+,False,10.05,613.55139,530,True,True,False,93.3,99.9,,,,43826,0,0,0,0,41337,0,0,0,0,75260,0,0,0,0,1.7141660110826267
336,13198,7.043,629.51453,DG 35:2,[M+Na]+,True,11.29,629.51147,420,True,True,True,100.0,99.9,68.2,75.0,100.0,0,155372,427425,0,0,0,154796,386026,0,0,0,0,439022,0,0,1.714465476842382
23820,24461,5.8,1151.36414,w/o MS2:RIKEN P-VS1 ID-18544 from Mouse_Brain_WT_N_F1AA,[M+2H]2+,False,9.75,1151.35938,530,True,True,False,89.3,99.9,,,,445191,0,0,0,73178,549655,0,0,0,58451,473383,0,231508,0,49923,1.7145455773993574
21197,23094,5.492,978.83228,w/o MS2:HexCer 16:1;3O/37:1;(2OH),[M+H]+,False,13.63,978.83319,530,True,True,False,99.6,99.7,,,,117935,0,0,45202,5630,96361,23752,0,46500,54300,124817,42752,0,45500,32890,1.7146705108028129
13608,15212,1.544,709.2215,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,12943,15977,11853,11161,7410,15337,15777,13367,12992,4929,13096,18040,13035,10519,7753,1.7147139858586105
19586,9841,3.055,494.42242,w/o MS2:Cer 12:1;3O/18:1;(2OH),[M+H]+,False,7.49,494.42041,530,True,True,False,98.0,99.9,,,,0,49124,0,0,0,0,54020,20017,0,0,0,51644,16392,0,0,1.7149070494344678
7497,5536,12.761,341.65451,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,44648,21056,0,9014,0,28046,25219,16624,0,0,31146,0,1.7150720518649702
25832,18880,7.501,825.68555,w/o MS2:SM 13:1;2O/30:2,[M+H]+,False,12.21,825.68439,530,True,True,False,99.3,99.9,,,,0,27165,110723,0,0,0,24535,112064,0,8117,0,25798,110931,0,0,1.7151057549239597
24409,9506,3.548,482.50424,w/o MS2:RIKEN P-VS1 ID-3977 from Mouse_Heart_WT_N_F1,[M+H]+,False,8.44,482.5047,530,True,True,False,99.9,99.9,,,,24719,0,0,0,0,11640,0,0,0,0,18732,0,0,0,0,1.7151629746878962
1131,19652,6.337,848.65637,PC O-42:6,[M+H]+,True,11.49,848.65277,420,True,True,True,100.0,99.9,78.6,83.8,100.0,243845,0,0,0,124066,264214,0,0,0,132961,235024,0,0,0,136689,1.715315343884157
15803,21850,5.404,920.46198,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,35882,0,0,16445,0,39390,0,0,0,0,28949,0,0,0,0,1.715500546564792
6006,3833,0.912,278.24796,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,9484,12040,8192,17895,39484,8619,11262,0,14920,35630,9369,16078,0,17456,37924,1.7155673016157118
17896,26070,6.429,1500.1394,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,61342,0,0,0,0,67132,33969,0,0,0,74189,0,0,0,0,1.7157410228103982
24065,26378,5.884,1536.17639,w/o MS2:RIKEN P-VS1 ID-20491 from Mouse_Kidney_WT_N_Ctr,[M+H]+,False,10.08,1536.17236,530,True,True,False,92.2,99.9,,,,260381,143765,0,0,0,335674,0,0,0,0,283505,0,0,0,0,1.7162628870916026
22934,20921,6.327,888.5697,w/o MS2:PS 42:5,[M+Na]+,False,9.19,888.57251,530,True,True,False,96.1,100.0,,,,55848,23182,0,0,13710,52022,0,0,0,0,58169,0,0,0,12340,1.7163692048131314
5551,3329,0.426,255.24294,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,215398,151412,207417,0,124991,221525,135818,243272,0,132345,234353,141484,219339,0,132782,1.7164807805193285
365,14024,7.389,664.59058,DG 38:3|DG 18:1_20:2,[M+NH4]+,True,12.62,664.58752,410,True,True,True,100.0,99.9,3.8,90.9,100.0,321842,244851,237026,255195,255954,297359,226796,251912,229910,248777,298159,223715,230769,239614,247902,1.7166862012167103
16444,23741,4.564,1039.4762,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,47506,0,13488,0,3434,46814,0,23965,0,6188,46474,3882,17774,0,7492,1.716848586391407
12967,13725,9.621,651.71277,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,25103,0,36164,87706,43310,26793,0,38501,81018,44041,27099,7230,43175,88933,46272,1.7169505552169353
11037,10344,2.969,513.12952,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,38715,43314,0,32649,0,33632,40947,0,29649,0,32102,42193,0,26176,1.716952815026905
8762,7121,3.731,396.45618,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,313112,190399,478180,673989,481147,306475,186968,488563,673110,560813,317098,176983,451728,674621,493099,1.7170962503170906
22297,11996,3.33,578.41425,w/o MS2:PC O-22:1,[M+H]+,False,7.28,578.41803,530,True,True,False,93.1,99.9,,,,18777,0,0,0,8887,18817,0,0,0,11427,17779,0,0,0,8012,1.7172104745955574
9595,8211,0.817,432.39493,Unknown,[M+NH4]+,False,,,999,False,False,False,,,,,,46493,0,21787,0,0,39533,0,0,0,0,40029,0,0,0,0,1.7172155892143655
12331,12479,5.256,599.5058,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,156789,150529,508983,0,30061,160147,120976,545321,0,20177,159267,127231,557558,0,13749,1.7172853218643491
25978,16773,9.993,763.54089,w/o MS2:SM 38:7;3O,[M+H]+,False,8.22,763.53851,530,True,True,False,97.2,100.0,,,,38915,0,0,0,0,36569,12379,0,0,0,49490,0,17912,0,0,1.7173420762484692
4771,2507,0.551,219.17494,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,30899,24511,29054,0,0,0,0,28332,0,0,28831,25948,28478,0,0,1.7173861731643585
237,13644,8.011,648.6319,Cer 42:2;2O|Cer 18:1;2O/24:1,[M+H]+,True,13.03,648.62891,410,True,True,True,100.0,99.9,82.4,91.4,100.0,7551979,199868,3520299,136109,129690,7551515,97362,2009680,454938,140154,7059206,168763,3733127,147077,304365,1.7178627452629849
8305,6532,1.93,375.32159,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,156156,29073,14282,20782,87332,157746,29001,17708,22686,92292,160395,29074,16276,23907,94132,1.7179252663794198
12514,12795,12.799,611.88928,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,5406,0,0,0,0,3366,0,0,0,0,2830,0,0,0,0,1.7180997335799773
26128,23102,6.561,979.76349,w/o MS2:SM 53:7;2O,[M+H]+,False,13.11,979.76019,530,True,True,False,94.7,99.8,,,,0,17471,32679,12641,16040,0,17877,38827,10995,10200,0,17026,39423,9904,12847,1.7183552523690557
8147,6315,5.281,368.38846,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,514958,281897,932110,1359106,1053949,528046,319481,984818,1312271,984476,535950,343470,893068,1342848,1016772,1.7184893803677388
800,16315,6.071,748.5882,PC 33:0,[M+H]+,True,10.18,748.58508,420,True,True,True,89.7,99.9,72.1,64.5,100.0,9054197,0,4484262,294092,0,8440529,2076122,4792870,313665,0,8406367,13699,4853796,329984,0,1.7190509546851551
14095,16458,3.069,753.41876,Unknown,[M+2H]2+,False,,,999,False,False,False,,,,,,16234,0,0,0,0,20180,0,0,0,7053,13485,0,0,5053,7194,1.7191785195120395
17505,25526,6.214,1356.94446,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,96517,49480,0,0,0,137180,43370,0,0,0,108622,0,1.7192795149403295
18247,26620,5.792,1563.21326,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,1586456,373520,1086187,362012,359262,1929393,558006,1183671,290357,318499,1572886,441899,1125973,346182,363207,1.7193893803094467
16485,23837,8.3,1052.6571,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,7656,0,0,0,0,5246,0,0,0,0,3815,0,0,0,0,1.71949966163528
6483,4361,0.454,297.96768,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,9250,0,0,0,0,6766,0,0,0,0,13415,0,0,0,0,1.7196700345437976
22930,20524,4.843,876.47015,w/o MS2:PS 42:11,[M+H]+,False,7.71,876.47858,530,True,True,False,70.1,100.0,,,,33650,34856,12255,0,0,32133,27770,11792,0,0,28499,33754,0,0,0,1.719967565872144
19014,22704,7.198,956.6394,w/o MS2:BMP 21:4_28:7,[M+H]+,False,10.44,956.63751,530,True,True,False,98.2,100.0,,,,12931,0,0,0,0,13855,0,0,0,0,6746,0,0,0,0,1.720042199551576
14,13819,7.178,655.60571,1_DG 17:0-20:3-d5_ISTD_[M+NH4]+,[M+NH4]+,True,7.23,655.60382,annotated by user-defined text library,True,True,False,93.6,87.2,,,,5655603,3885008,3577246,3834518,2743861,5912179,3960409,3760710,3552520,2796163,6052213,3803586,3629905,3786770,2758675,1.7201370179164055
