,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,MS/MS assigned,Reference RT,Reference m/z,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,01_Brain,01_Heart,01_Liver,01_Muscle,01_Plasma01,02_Brain,02_Heart,02_Liver,02_Muscle,02_Plasma01,03_Brain,03_Heart,03_Liver,03_Muscle,03_Plasma01,VIP
1092,18185,7.643,806.60767,PC O-39:6,[M+H]+,True,10.02,806.60577,420,True,True,True,88.1,100.0,19.9,56.3,100.0,975909,0,0,0,0,1067298,0,0,0,0,1028814,0,0,0,0,1.800855457547874
1105,18772,7.469,822.62201,PC O-40:5,[M+H]+,True,11.08,822.63708,420,True,True,True,80.2,99.9,27.2,84.9,100.0,201361,0,0,0,0,199414,0,0,0,0,183578,0,0,0,0,1.8008640271026042
575,18981,6.79,828.69623,HexCer 42:1;3O|HexCer 18:1;2O/24:0;O,[M+H]+,True,12.72,828.69232,410,True,True,True,100.0,99.8,67.1,92.5,100.0,855977,0,0,0,0,901214,0,0,0,0,934277,0,0,0,0,1.8008670037199954
26106,22399,7.742,941.81238,w/o MS2:SM 50:2;3O,[M+H]+,False,13.44,941.8045,530,True,True,False,73.3,99.8,,,,82924,0,0,0,0,88467,0,0,0,0,80772,0,0,0,0,1.8008757193236051
16014,22612,4.403,952.47052,Unknown,[M+2H]2+,True,,,999,False,False,False,,,,,,192203,0,0,0,0,188397,0,0,0,0,205148,0,0,0,0,1.8008815712474227
2010,20503,10.166,875.71417,TG 52:5|TG 16:0_18:2_18:3,[M+Na]+,True,14.02,875.7099,410,True,True,True,100.0,99.9,70.3,74.9,100.0,29973,1096220,1383169,7262838,2901555,61985,1129652,1331709,6915521,2834254,56958,1120251,1366158,7107961,2923432,1.8008839107978463
20787,23206,7.824,986.64825,w/o MS2:HBMP 22:6_12:0_16:4,[M+H]+,False,10.27,986.64807,530,True,True,False,100.0,100.0,,,,155039,0,0,0,0,153078,0,0,0,0,166120,0,0,0,0,1.8009012128197739
1302,18641,6.291,818.59406,PS 38:1|PS 18:0_20:1,[M+H]+,True,9.59,818.59058,410,True,True,True,100.0,100.0,72.6,87.2,100.0,3724773,0,0,0,0,4060885,0,0,0,0,3813347,0,0,0,0,1.8009042960224888
25201,14313,7.633,675.53473,w/o MS2:SL 12:1;O/25:1;O,[M+H]+,False,8.78,675.534,530,True,True,False,99.7,100.0,,,,57507,0,0,0,0,60737,0,0,0,0,62654,0,0,0,0,1.8009131824048008
22706,21697,8.253,914.57196,w/o MS2:PI 39:6,[M+H]+,False,8.06,914.57532,530,True,True,False,94.5,100.0,,,,12523,0,0,0,0,12614,0,0,0,0,11540,0,0,0,0,1.8009292328952815
27074,20307,6.952,869.75427,w/o MS2:TG 8:0_8:0_35:1,[M+H]+,False,14.73,869.7569,530,True,True,False,96.6,99.7,,,,227348,0,0,0,0,210589,0,0,0,0,207409,0,0,0,0,1.8009314191593813
1217,15777,7.006,730.57739,PE P-36:1|PE P-18:0_18:1,[M+H]+,True,11.38,730.57452,410,True,True,True,100.0,99.9,69.4,93.9,100.0,29061318,1047144,554298,281568,72905,30445102,1149605,633770,270987,66804,29045910,1109081,546049,293683,59369,1.8009381957024986
574,18980,7.773,828.69232,HexCer 42:1;3O|HexCer 18:1;2O/24:0;O,[M+H]+,True,12.72,828.69232,410,True,True,True,100.0,99.9,55.5,94.4,100.0,47392116,0,0,0,0,51473388,0,0,0,0,50598656,0,0,14986,0,1.800939390642661
22383,19167,8.258,834.63947,w/o MS2:PC O-41:6,[M+Na]+,False,11.11,834.63708,530,True,True,False,97.2,100.0,,,,155611,0,0,0,0,157444,0,0,0,0,143859,0,0,0,0,1.8009418757645737
20341,20931,10.896,888.74567,w/o MS2:DG 17:0_38:10,[M+H]+,True,13.68,888.74402,530,True,True,False,99.6,100.0,,,,717514,0,0,0,0,782545,0,0,0,0,742338,0,0,0,0,1.8009581070616567
17779,25899,7.266,1477.20837,Unknown,[M+NH4]+,False,,,999,False,False,False,,,,,,85731,0,0,0,0,86706,0,0,0,0,79273,0,0,0,0,1.8009600774206371
17519,25548,6.583,1370.18311,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,168846,0,0,0,0,184142,0,0,0,0,175010,0,0,0,0,1.800965826900086
957,20398,8.357,872.71332,PC 42:1|PC 16:0_26:1,[M+H]+,True,13.19,872.71033,410,True,True,True,100.0,99.9,82.8,74.8,100.0,227871,0,0,0,0,232991,0,0,0,0,212424,0,0,0,0,1.800966120360103
22788,24055,7.767,1080.65088,w/o MS2:PI 52:14,[M+H]+,False,9.29,1080.65356,530,True,True,False,96.5,100.0,,,,41983,0,0,0,0,40593,0,0,0,0,38090,0,0,0,0,1.8009681945418576
5935,3747,4.41,274.09229,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,100506,0,0,0,0,109553,0,0,0,0,105758,0,0,0,0,1.800970489761959
785,15708,4.958,728.51953,PC 30:0,[M+Na]+,True,8.95,728.52008,420,True,True,True,100.0,99.9,91.5,95.6,100.0,23082940,0,69745,788062,530228,20974116,0,74344,804416,630998,23298818,0,66875,832030,578356,1.8009754213308478
25245,15275,6.0,711.53754,w/o MS2:SL 12:1;O/28:4;O,[M+Na]+,False,8.63,711.534,530,True,True,False,93.9,100.0,,,,609540,0,0,0,0,556478,0,0,0,0,566813,0,0,0,0,1.8009795543719131
23651,22246,6.243,935.69586,w/o MS2:RIKEN P-VS1 ID-16237 from Mouse_Heart_WT_N_F1,[M+H]+,False,14.45,935.69489,530,True,True,False,99.5,99.7,,,,99363,0,0,0,0,101916,0,0,0,0,107818,0,0,0,0,1.8010060514936603
21164,21751,8.314,916.68317,w/o MS2:HexCer 16:1;3O/32:6;(2OH),[M+H]+,False,10.94,916.68719,530,True,True,False,92.2,100.0,,,,46299,0,0,0,0,49633,0,0,0,0,45757,0,0,0,0,1.8010329129398839
18501,26973,7.391,1604.34766,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,87553,0,0,0,0,89527,0,0,0,0,81779,0,0,0,0,1.8010356874986555
26478,24245,10.179,1112.9104,w/o MS2:TG 21:0_22:1_22:6;4O,[M+Na]+,False,13.68,1112.90625,530,True,True,False,91.7,99.9,,,,73092,0,0,0,0,78687,0,0,0,0,78510,0,0,0,0,1.801041935792726
26044,20026,7.438,859.73389,w/o MS2:SM 44:1;3O,[M+H]+,False,12.94,859.72632,530,True,True,False,75.1,99.9,,,,1512129,0,0,0,0,1457682,0,0,0,0,1588091,0,0,0,0,1.8010513722660249
19539,7376,7.23,406.32932,w/o MS2:Cer 12:1;2O/11:0,[M+Na]+,False,7.12,406.32919,530,True,True,False,100.0,100.0,,,,148600,0,0,0,0,144784,0,0,0,0,157167,0,0,0,0,1.801085607643815
22940,21592,8.061,910.64795,w/o MS2:PS 43:1,[M+H]+,False,11.77,910.65082,530,True,True,False,96.0,99.9,,,,193166,0,0,0,0,209880,0,0,0,0,199921,0,0,0,0,1.8010927704786865
181,13457,7.58,640.62372,Cer 40:0;3O|Cer 18:0;2O/22:0;O,[M+H]+,True,12.97,640.62378,410,True,True,True,100.0,99.8,65.8,83.3,100.0,3258893,0,133780,0,0,3472256,0,142814,0,0,3277829,0,140510,0,12415,1.801094253388925
21436,10204,2.528,508.34195,w/o MS2:LPC 17:1,[M+H]+,False,6.03,508.33981,530,True,True,False,97.7,99.9,,,,56188,0,0,0,0,53422,0,0,0,0,58194,0,0,0,0,1.8011093714191104
974,20821,8.066,884.7135,PC 43:2,[M+H]+,True,13.1,884.71033,420,True,True,True,92.1,99.9,77.2,72.1,100.0,118188,0,0,0,0,128169,0,0,0,0,124626,0,0,0,0,1.8011099074810593
16131,22984,5.536,972.49249,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,80700,0,0,0,0,82527,0,0,0,0,75566,0,0,0,0,1.801121299139324
22428,21534,6.772,908.65277,w/o MS2:PC O-47:11,[M+H]+,False,11.06,908.65277,530,True,True,False,100.0,99.9,,,,359380,0,0,0,0,375054,0,0,0,0,389378,0,0,0,0,1.8011248855889912
