index_no,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,MS/MS assigned,Reference RT,Reference m/z,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,01_Brain,01_Heart,01_Liver,01_Muscle,01_Plasma01,02_Brain,02_Heart,02_Liver,02_Muscle,02_Plasma01,03_Brain,03_Heart,03_Liver,03_Muscle,03_Plasma01,VIP
25748,22688,11.668,955.74823,w/o MS2:SL 22:3;O/36:6;O,[M+H]+,FALSE,13.41,955.75311,530,TRUE,TRUE,FALSE,88.8,100.0,,,,0,198732,0,0,0,0,201649,7832,0,0,0,214527,0,0,0,2.3615926693299400
17748,25857,7.873,1471.29395,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,8567,0,0,0,0,19555,0,0,0,0,16509,9974,0,2.3616513862258100
8135,6294,0.557,368.08804,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,466174,0,0,0,0,442988,0,0,0,0,475189,2.361651984274520
113,13456,10.676,640.60406,CE 16:1,[M+NH4]+,TRUE,14.31,640.60272,410,TRUE,TRUE,TRUE,100.0,99.9,42.6,79.8,100.0,0,0,0,0,398778,0,0,0,0,397806,0,0,0,0,401786,2.3617204648506200
21942,7657,3.129,415.28589,w/o MS2:NAGlySer 16:1;O,[M+H]+,FALSE,5.26,415.2803,530,TRUE,TRUE,FALSE,85.6,100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3618090175648900
667,11687,1.172,566.32379,LPC 20:4,[M+Na]+,TRUE,5.86,566.32172,410,TRUE,TRUE,TRUE,100.0,99.9,86.4,91.3,100.0,41304,57930,264651,0,81977,45109,58039,293518,10341,85070,40580,58631,286802,11381,86166,2.36181317783867
17906,26084,6.175,1502.09827,Unknown,[M+Na]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3618402513121100
18724,27251,5.81,1646.21558,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6037675,0,0,2.361856744265430
18144,26473,6.293,1546.13025,Unknown,[M+Na]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.361899308048750
26861,25367,7.927,1301.21484,w/o MS2:TG 8:0_37:0_38:7,[M+H]+,FALSE,17.35,1301.20837,530,TRUE,TRUE,FALSE,81.1,99.6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.361912040230050
25141,12155,3.855,585.43726,w/o MS2:SL 12:1;O/20:3,[M+H]+,FALSE,7.56,585.42963,530,TRUE,TRUE,FALSE,74.7,99.9,,,,0,0,0,432083,0,0,0,0,437744,3487,0,0,15834,450672,0,2.361913965655970
20080,14437,7.754,680.58502,w/o MS2:Cer 17:3;2O/26:1,[M+NH4]+,TRUE,12.73,680.59521,530,TRUE,TRUE,FALSE,60.2,99.9,,,,0,0,0,6008438,0,0,0,0,5742520,0,0,0,0,5697956,0,2.3619184119156800
26055,20437,7.9,873.74927,w/o MS2:SM 45:1;3O,[M+H]+,FALSE,13.11,873.74188,530,TRUE,TRUE,FALSE,76.1,99.9,,,,10074869,0,0,0,0,10049056,0,0,0,0,9973771,0,0,0,0,2.3619565730115600
16305,23424,3.306,1004.65594,Unknown,[M+NH4]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,822535,0,0,0,0,813995,0,0,0,0,788227,0,2.3619748552528300
23486,20862,5.219,886.57666,w/o MS2:RIKEN P-VS1 ID-14718 from Mouse_Kidney_WT_N_F1EPA,[M+H]+,FALSE,9.3,886.57037,530,TRUE,TRUE,FALSE,82.1,99.9,,,,0,0,0,0,0,0,0,0,20966,0,0,0,0,0,0,2.3619836639884200
1478,25333,11.205,1293.21997,RIKEN P-VS1 ID-19366 from Mouse_AdrenalGlands_fads2KO_N_Ctr,[M+H]+,TRUE,14.72,1293.21008,430,TRUE,TRUE,TRUE,70.7,99.9,64.5,51.2,61.1,0,0,0,0,1669871,0,0,0,0,1535182,0,0,0,0,1538259,2.3619881746359600
22680,21088,5.491,894.60608,w/o MS2:PI 37:2,[M+H]+,FALSE,8.83,894.60663,530,TRUE,TRUE,FALSE,99.8,100.0,,,,0,27683,0,0,0,0,0,12130,0,0,0,0,0,0,0,2.3620245572126500
13575,15143,4.497,706.68188,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,82233,0,0,0,0,120965,0,0,0,0,121634,0,2.3620411846506200
23900,25375,7.708,1303.15662,w/o MS2:RIKEN P-VS1 ID-19409 from Mouse_BAT_fads2KO_N_Ctr,[M+H]+,FALSE,12.91,1303.1604,530,TRUE,TRUE,FALSE,93.1,99.9,,,,0,0,26672,0,0,0,0,0,0,0,0,0,0,0,0,2.3620415617643300
127,15355,10.247,714.6214,CE 22:6,[M+NH4]+,TRUE,14.21,714.61841,410,TRUE,TRUE,TRUE,100.0,99.9,63.4,68.3,100.0,0,0,0,0,711960,0,0,0,0,694105,0,0,0,0,673182,2.3620607038749200
13422,14788,4.53,692.6684,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,171652,0,0,0,0,172214,0,0,0,0,164057,0,2.3620617419839300
16825,24445,12.138,1149.03015,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,83676,0,0,0,0,97390,0,0,0,0,97692,0,0,2.362063815506000
122,14687,10.079,688.60413,CE 20:5,[M+NH4]+,TRUE,14.23,688.60272,410,TRUE,TRUE,TRUE,100.0,99.9,47.2,72.3,100.0,0,0,0,0,756012,0,0,0,0,761537,0,0,0,0,769389,2.362091077552900
6119,3954,5.869,282.27921,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,116889,0,175839,607519,0,112958,0,98554,0,0,110582,0,0,0,0,2.362133551137480
6257,4105,10.893,287.27411,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,979142,0,0,0,0,403219,0,0,0,0,401854,2.3621587462284600
24702,14811,3.733,693.56488,w/o MS2:RIKEN P-VS1 ID-7805 from Mouse_Feces_WT_N_Ctr,[M+H]+,FALSE,10.42,693.56268,530,TRUE,TRUE,FALSE,97.6,99.7,,,,0,0,0,15054,0,0,0,0,0,0,0,0,0,14870,0,2.3621824320368700
22826,25004,5.673,1221.82874,w/o MS2:PI 61:9,[M+H]+,FALSE,13.26,1221.82812,530,TRUE,TRUE,FALSE,99.8,99.7,,,,0,0,0,0,33770,0,0,0,0,36602,0,0,0,0,39252,2.3621828094793900
8437,6695,7.74,381.29987,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,155155,0,0,0,0,160880,0,0,0,0,151568,0,2.3621861983009300
121,14731,10.567,690.62061,CE 20:4,[M+NH4]+,TRUE,14.37,690.61841,410,TRUE,TRUE,TRUE,98.5,99.9,50.4,68.8,100.0,0,0,0,0,112899,0,0,0,0,113434,0,0,0,0,112982,2.3621886366502500
25325,17910,8.941,798.66235,w/o MS2:SL 12:1;O/35:1;O,[M+NH4]+,FALSE,13.37,798.664,530,TRUE,TRUE,FALSE,98.7,99.9,,,,0,0,0,125027,12324,0,0,0,120674,16284,0,0,0,146346,16177,2.362205740403020
5907,3716,2.7,272.24167,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,14226,135568,0,0,0,15343,132588,0,0,0,14039,123217,0,0,2.3622553632729900
27413,13665,10.737,649.59454,w/o MS2:VAE 25:1,[M+H]+,FALSE,14.38,649.5918,530,TRUE,TRUE,FALSE,96.3,99.9,,,,0,0,0,0,603040,0,0,0,0,676884,0,0,0,0,708193,2.3622920404681700
736,5119,2.452,326.30612,NAE 18:1,[M+H]+,TRUE,7.38,326.30539,410,TRUE,TRUE,TRUE,100.0,99.9,45.4,75.0,100.0,742161,135433,1444635,21535,12038,761059,129004,1507367,21267,21360,764523,122245,1485688,19977,20511,2.3623106195916300
7245,5233,3.219,330.28375,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,75618,88660,214834,0,0,74560,80877,203570,0,0,67943,80368,209505,0,0,2.362337525018010
11548,11163,5.323,545.49249,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,170064,0,0,0,0,114162,0,0,0,0,148170,0,0,2.3623612623054700
4400,2132,0.56,207.05714,Unknown,[M+NH4]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,308488,0,0,0,0,295802,0,0,0,5668,332929,0,2.362367377433800
25664,20786,5.177,883.69434,w/o MS2:SL 18:3;O/36:6,[M+H]+,FALSE,13.23,883.69562,530,TRUE,TRUE,FALSE,99.2,99.7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15948,2.3623681927345100
18317,26716,6.325,1575.21362,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,264289,0,0,0,0,314268,0,0,0,0,349812,0,0,2.3623685715653900
23675,22452,5.93,944.55695,w/o MS2:RIKEN P-VS1 ID-16487 from Mouse_Plasma_WT_N_Ctr,[M+NH4]+,FALSE,9.34,944.56281,530,TRUE,TRUE,FALSE,84.2,99.9,,,,0,246556,0,440293,558006,26250,267422,0,435502,520660,0,296105,0,376208,518118,2.362380220655550
18823,27372,5.42,1673.15674,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,135860,0,0,0,0,235502,0,0,0,0,132976,0,0,2.362427876560240
6384,4260,6.724,294.31555,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,201360,0,11899,0,0,227288,0,13285,0,0,181652,305734,9332,0,0,2.362432286338970
527,24375,7.54,1136.80347,Hex3Cer 42:1;2O|Hex3Cer 18:1;2O/24:0,[M+H]+,TRUE,11.56,1136.80298,410,TRUE,TRUE,TRUE,100.0,99.9,63.1,84.9,100.0,0,0,43610,15051,0,0,0,38680,15249,0,0,0,38734,16106,0,2.362443489118790
9545,8121,0.543,430.29526,Unknown,[M+Na]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,242752,0,0,0,0,268548,0,0,0,0,259283,0,0,2.3624513340130900
1450,23801,2.34,1047.73901,RIKEN P-VS1 ID-18019 from Mouse_Plasma_ApoEKO_N_Ctr,[M+H]+,TRUE,6.83,1047.7218,430,TRUE,TRUE,TRUE,83.5,99.9,86.3,91.5,87.5,0,0,973641,0,15615,0,0,1031589,0,25853,0,0,1006459,0,20510,2.3624534244215200
8512,6780,0.51,384.08286,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,803688,0,0,0,0,796003,0,0,0,0,856347,2.3625186065506100
23150,18056,5.27,803.57678,w/o MS2:RIKEN P-VS1 ID-11410 from Mouse_Kidney_WT_N_F1DHA,[M+H]+,FALSE,9.63,803.57288,530,TRUE,TRUE,FALSE,92.7,99.9,,,,0,0,0,0,0,0,0,273494,0,0,0,0,0,0,0,2.3625321583553200
1814,14486,8.279,682.60052,TG 38:1|TG 8:0_14:0_16:1,[M+NH4]+,TRUE,12.86,682.59802,410,TRUE,TRUE,TRUE,100.0,99.9,19.9,74.7,100.0,0,38779,0,16496916,17611,0,41787,0,16183817,14343,0,37292,0,16149674,0,2.3625368061545300
769,8807,3.96,456.38538,NAE 28:6,[M+H]+,TRUE,7.64,456.38361,410,TRUE,TRUE,TRUE,100.0,99.9,1.7,75.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3625564016890800
22011,22672,3.711,954.78448,w/o MS2:NAGlySer 25:0;O(FA 28:6),[M+H]+,FALSE,13.2,954.78693,530,TRUE,TRUE,FALSE,97.1,99.6,,,,0,0,0,104725,0,0,0,0,90429,0,0,0,0,90582,0,2.362562538074650
22581,25299,7.558,1283.11743,w/o MS2:PG 33:0_38:2,[M+H]+,FALSE,15.18,1283.12268,530,TRUE,TRUE,FALSE,87.1,99.7,,,,0,0,172153,0,0,0,0,151723,0,0,0,0,177584,0,0,2.362562910174060
16979,24693,4.396,1181.75525,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,84482,0,0,0,0,87159,0,0,0,0,84076,0,0,0,0,2.362572279676260
17532,25562,6.559,1377.21973,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,81865,0,0,0,0,81411,0,0,0,0,80977,0,0,0,0,2.3625723793146500
1534,8341,3.834,437.34512,RIKEN P-VS1 ID-3167 from Mouse_SmallIntestine_WT_N_F1,[M+H]+,TRUE,5.62,437.3519,430,TRUE,TRUE,TRUE,73.4,100.0,68.0,80.6,100.0,0,0,0,3344435,0,0,0,0,2809761,3892772,0,0,0,0,0,2.3625819024086500
11585,11216,9.224,547.47205,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,76564,0,0,12631,0,88276,0,0,0,0,79778,0,2.3625897166515100
8717,7054,1.769,394.2771,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3625967350041700
10597,9666,5.504,488.48242,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,124299,0,0,0,0,119645,0,0,0,0,66653,0,0,2.3626365357712200
12217,12301,6.969,591.58435,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,3256879,0,0,0,0,3265233,0,0,0,0,3174070,0,2.362718236134080
1693,17264,5.782,779.60669,SM 38:2;2O,[M+Na]+,TRUE,9.93,779.6037,420,TRUE,TRUE,TRUE,100.0,99.9,85.0,94.2,100.0,0,0,0,0,435049,0,0,16644,0,400757,0,0,0,0,412160,2.3627220371465000
26957,15604,7.647,724.64758,w/o MS2:TG 8:0_8:0_25:1,[M+H]+,FALSE,13.42,724.64502,530,TRUE,TRUE,FALSE,96.8,99.8,,,,0,0,0,517037,0,0,22988,0,484616,0,0,0,0,497970,0,2.3627644552279300
117,14028,10.324,664.60596,CE 18:3,[M+NH4]+,TRUE,14.3,664.60272,410,TRUE,TRUE,TRUE,97.8,99.9,41.7,69.4,100.0,0,0,0,0,685089,0,0,0,0,669177,0,0,17584,0,708343,2.3627785526051900
1541,11245,7.087,548.50562,RIKEN P-VS1 ID-4949 from Mouse_Muscle_WT_CTX0_Ctr,[M+H]+,TRUE,11.4,548.50153,430,TRUE,TRUE,TRUE,92.0,99.9,85.0,88.9,100.0,0,0,0,76966,0,0,0,0,66821,0,0,0,0,78002,0,2.3627903501965600
1747,17884,6.207,797.65747,SM 41:3;2O,[M+H]+,TRUE,10.65,797.65308,420,TRUE,TRUE,TRUE,95.5,99.9,43.2,86.0,100.0,0,0,0,0,142052,116732,0,92497,0,0,0,0,0,0,142383,2.362920396870290
17515,25544,10.49,1368.16064,Unknown,[M+Na]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,1173059,0,0,0,0,1064143,0,0,0,0,1045311,2.3629361847702500
203,13745,7.668,652.63489,Cer 41:1;3O|Cer 16:1;2O/25:0;O,[M+H]+,TRUE,12.58,652.62378,410,TRUE,TRUE,TRUE,90.8,99.9,35.7,34.5,100.0,0,0,79352,0,0,0,0,89881,0,0,0,0,86086,0,0,2.3629381239603900
19299,8855,3.579,458.42175,w/o MS2:Cer 12:0;2O/15:0;O,[M+H]+,TRUE,7.92,458.42041,530,TRUE,TRUE,FALSE,99.1,99.9,,,,304257,277713,296505,373101,267776,275624,297868,276855,254079,256404,288302,293774,301391,371455,250359,2.3629660965628400
17718,25815,9.298,1464.24182,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,8495,0,179875,0,0,0,0,185563,0,0,0,0,192583,0,2.3630218260156200
7842,5941,0.688,355.26303,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,249096,0,0,0,14608,284426,0,0,0,0,281294,0,0,2.363102443563770
18925,22998,9.168,972.85938,w/o MS2:ASG 28:1;O;Hex;FA 27:0,[M+H]+,FALSE,14.52,972.85901,530,TRUE,TRUE,FALSE,99.9,99.8,,,,0,19378,0,56707,0,0,0,0,0,14391,0,0,0,69231,0,2.363117602737280
8526,6812,2.013,385.15466,Unknown,[M+Na]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,306685,0,0,0,0,305016,0,0,0,0,338718,0,2.3631389533811300
25478,16400,11.326,751.56372,w/o MS2:SL 13:1;O/30:5;O,[M+H]+,FALSE,10.0,751.56531,530,TRUE,TRUE,FALSE,98.7,100.0,,,,0,0,0,0,0,0,115718,0,0,0,0,0,0,86235,0,2.36320008505421
16353,23551,10.739,1017.94012,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,1289972,0,0,0,0,1308862,0,0,0,0,1404074,2.36320108190489
22895,19447,4.6,842.58899,w/o MS2:PS 38:0,[M+H]+,FALSE,10.23,842.5882,530,TRUE,TRUE,FALSE,99.7,99.9,,,,0,0,0,0,0,0,0,75312,0,0,0,0,40868,0,0,2.3632049907051100
21890,8661,0.77,450.32309,w/o MS2:NAGly 9:0;O(FA 15:3),[M+H]+,TRUE,6.25,450.32141,530,TRUE,TRUE,FALSE,90.2,99.8,,,,0,0,0,0,100387,0,0,0,0,97897,0,0,0,0,0,2.363206682662480
145,10952,5.493,536.50543,Cer 34:2;2O|Cer 18:2;2O/16:0,[M+H]+,TRUE,8.95,536.50372,410,TRUE,TRUE,TRUE,100.0,99.9,68.7,87.3,100.0,76538,0,1080951,0,0,80829,0,1044396,0,0,0,0,986922,0,0,2.3632172717405800
16860,24509,11.997,1158.14502,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,32762,0,0,0,0,31168,0,0,0,0,29320,0,0,0,2.3632174599594300
12572,12917,5.288,616.63599,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,568128,118828,0,85272,192762,514179,117739,0,211946,188875,560225,184557,0,0,198270,2.3632403281978800
15283,20039,4.762,860.49652,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,77725,0,133620,0,0,69939,0,133831,0,15231,0,0,119519,2.3632499184250000
9962,8729,1.143,453.31921,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,5406,0,0,0,0,0,0,0,0,5551,0,0,0,0,0,2.363270235907980
20286,26402,5.282,1539.11743,w/o MS2:CL 41:2_36:5,[M+2H]2+,TRUE,13.6,1539.09998,530,TRUE,TRUE,FALSE,72.3,99.7,,,,0,0,0,0,0,0,0,27890,0,0,0,0,0,0,0,2.363280816239730
9793,8495,4.347,443.22556,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,46079,0,0,0,0,41736,0,0,0,0,40368,0,0,2.3632896993802400
1477,25324,10.704,1289.18933,RIKEN P-VS1 ID-19354 from Mouse_Liver_fads2KO_N_Ctr,[M+H]+,TRUE,14.37,1289.18262,430,TRUE,TRUE,TRUE,72.8,99.9,58.6,74.5,42.9,0,0,0,0,640230,0,0,0,0,642743,0,0,0,0,660297,2.363301443322620
16969,24676,12.349,1179.07764,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,233177,0,0,0,0,0,0,0,0,0,0,0,0,2.3633051485759100
23827,24524,5.525,1159.84265,w/o MS2:RIKEN P-VS1 ID-18602 from Mouse_Feces_WT_ABX_Ctr,[M+H]+,FALSE,8.05,1159.8363,530,TRUE,TRUE,FALSE,81.8,100.0,,,,0,26224,0,0,0,0,0,0,0,0,0,0,0,0,0,2.363312337095820
20483,18546,11.698,815.74628,w/o MS2:DG 48:0,[M+H]+,FALSE,14.47,815.74628,530,TRUE,TRUE,FALSE,100.0,100.0,,,,0,46644,0,143096,0,0,45936,0,0,10120,0,51827,0,147184,9009,2.3633210523860200
22168,17651,3.12,790.534,w/o MS2:PC 35:4,[M+NH4]+,TRUE,8.79,790.53571,530,TRUE,TRUE,FALSE,99.4,99.8,,,,0,5219,0,873201,0,0,5583,0,898165,0,0,0,0,901322,0,2.363324612893560
5603,3386,10.755,257.22623,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,1255573,0,0,0,0,1317531,0,0,0,0,1403148,2.363362433266740
9910,8671,1.62,450.3804,Unknown,[M+NH4]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,1112947,0,0,0,0,1123427,0,0,0,0,1064881,0,2.363376161888870
12649,13068,5.05,623.38776,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3633809551318100
23614,22065,9.259,927.80194,w/o MS2:RIKEN P-VS1 ID-16007 from Mouse_Aorta_ApoEKO_N_F1DHA,[M+H]+,TRUE,14.63,927.80823,530,TRUE,TRUE,FALSE,95.1,99.9,,,,0,0,0,0,0,11283,597252,0,0,0,10241,575052,0,0,0,2.363385584711790
20034,18344,3.459,810.66962,w/o MS2:Cer 15:3;2O/38:6,[M+H]+,TRUE,13.12,810.67352,530,TRUE,TRUE,FALSE,97.1,99.5,,,,0,0,0,272982,0,0,0,0,312056,0,0,0,0,332372,0,2.363398083995670
2228,23379,10.384,1000.83093,TG 62:10|TG 18:1_22:4_22:5,[M+NH4]+,TRUE,14.45,1000.83282,410,TRUE,TRUE,TRUE,100.0,99.9,18.8,60.1,100.0,42879,0,49794,75354,0,43506,0,42061,49632,39500,43985,0,52247,80410,55612,2.363424030688010
409,16101,4.97,741.52972,DG 44:9,[M+Na]+,TRUE,11.63,741.54279,420,TRUE,TRUE,TRUE,96.3,99.8,23.8,75.0,100.0,0,0,0,0,466463,0,0,0,0,449227,0,0,0,0,434191,2.363428006817080
21484,12355,1.761,594.35529,w/o MS2:LPC 22:4,[M+Na]+,FALSE,6.25,594.35303,530,TRUE,TRUE,FALSE,97.5,99.9,,,,11729,0,141019,0,0,7501,0,147771,0,0,7278,0,124122,0,0,2.3634344536137500
27415,14223,10.722,671.57495,w/o MS2:VAE 25:1,[M+Na]+,TRUE,14.38,671.57379,530,TRUE,TRUE,FALSE,99.6,99.9,,,,32935,25593,509421,0,32609098,40893,0,549864,0,30968882,38354,0,572338,0,31622986,2.363477258898480
20752,21034,6.112,892.56067,w/o MS2:HBMP 16:4_12:0_15:4,[M+Na]+,TRUE,8.04,892.56982,530,TRUE,TRUE,FALSE,76.3,100.0,,,,0,0,167822,0,163182,0,0,168650,0,174648,0,0,138026,0,172594,2.3634917050291600
2192,23089,4.836,978.76233,TG 58:9;2O|TG 18:2_22:5_18:2;2O,[M+NH4]+,TRUE,13.34,978.77557,410,TRUE,TRUE,TRUE,84.5,99.6,36.0,43.0,100.0,0,0,0,158122,0,0,0,0,137505,0,0,0,0,145993,0,2.36351082588379
18251,26627,6.127,1564.17322,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,676219,0,0,0,0,119328,0,0,2.363538860568230
12882,13532,2.199,644.37988,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3635596078140900
16360,23564,11.254,1019.9549,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,859199,0,0,8321,0,730609,0,0,0,0,811334,2.363565196152730
22914,20100,5.67,862.55579,w/o MS2:PS 40:4,[M+Na]+,FALSE,8.73,862.55688,530,TRUE,TRUE,FALSE,99.4,100.0,,,,296502,83819,686435,70745,84727,389987,88366,731455,80038,84312,327302,59698,656988,79349,72774,2.3635709307810700
25210,14564,7.528,685.51672,w/o MS2:SL 12:1;O/26:3;O,[M+H]+,TRUE,8.64,685.51837,530,TRUE,TRUE,FALSE,99.3,100.0,,,,54870,3213,967097,0,0,60654,0,952604,0,0,54518,46685,1025398,9455,0,2.3635895158525500
21592,7890,3.05,424.28366,w/o MS2:LPE O-15:1,[M+H]+,TRUE,6.22,424.28229,530,TRUE,TRUE,FALSE,99.3,99.9,,,,24462,25352,16173,21477,94458,25758,21844,19974,20468,81777,25235,17467,16849,21655,80650,2.3636410452725200
17387,25334,10.691,1294.14587,Unknown,[M+Na]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,766316,0,0,0,0,689267,0,0,0,0,801907,2.3636467736491800
2437,121,0.475,125.01521,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,307839,97016,0,0,0,257306,99352,0,0,0,307255,94016,2.3636707818563200
13168,14167,10.325,669.56042,Unknown,[M+Na]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,17361,0,1794406,0,0,13466,0,1779634,0,0,22951,0,1851336,2.3636848464892200
17058,24833,5.69,1199.77759,Unknown,[M+Na]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,19051,0,62362,166054,0,21867,0,61759,160039,0,0,0,69538,161084,2.3636859049765800
1483,25536,10.489,1363.20642,RIKEN P-VS1 ID-19625 from Mouse_AdrenalGlands_WT_N_Ctr,[M+H]+,TRUE,14.27,1363.20703,430,TRUE,TRUE,TRUE,79.0,99.9,73.6,60.0,70.0,0,0,0,0,754596,0,0,0,0,805661,0,0,0,0,660426,2.363704131273920
26604,23270,12.069,991.86609,w/o MS2:TG 8:0_14:0_38:3,[M+Na]+,FALSE,16.08,991.86639,530,TRUE,TRUE,FALSE,100.0,99.9,,,,0,0,28838,236840,0,0,53306,19801,292585,12468,0,0,29977,257272,21602,2.3637186714773000
25993,18058,4.344,803.60358,w/o MS2:SM 40:4;2O,[M+H]+,FALSE,9.77,803.6037,530,TRUE,TRUE,FALSE,100.0,99.8,,,,0,0,0,0,0,0,0,34658,0,0,0,0,0,0,0,2.3637297171266600
8281,6501,0.496,374.15634,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,144958,0,0,0,0,136984,0,0,0,0,142083,2.3637602136371000
1777,18944,7.322,827.70447,SM 43:2;2O|SM 19:1;2O/24:1,[M+H]+,TRUE,12.84,827.70007,410,TRUE,TRUE,TRUE,100.0,99.8,59.5,77.8,100.0,0,48546,133364,38479,188553,0,52874,140606,28480,174710,0,47637,129573,28524,190098,2.363783471987980
24664,14221,7.757,671.56104,w/o MS2:RIKEN P-VS1 ID-7277 from Mouse_AdrenalGlands_WT_N_Ctr,[M+H]+,FALSE,13.06,671.56018,530,TRUE,TRUE,FALSE,99.6,99.9,,,,175575,78829,120092,0,15744,175204,70788,0,0,28501,162019,0,0,21899,15190,2.3638070544518900
27408,14269,11.249,673.59094,w/o MS2:VAE 25:0,[M+Na]+,TRUE,14.59,673.58942,530,TRUE,TRUE,FALSE,99.4,99.9,,,,0,0,0,0,2317325,0,0,0,0,2155422,0,0,0,0,2557795,2.363868664838900
21719,4817,0.532,314.23383,w/o MS2:NAGly 15:1;O,[M+H]+,TRUE,4.73,314.2326,530,TRUE,TRUE,FALSE,100.0,99.9,,,,6733,21074,40859,170082,545299,0,23147,42232,161067,526236,0,22846,36410,143391,538053,2.363878117593290
17842,25991,9.331,1490.25745,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,202426,0,0,0,0,198645,0,0,0,0,219069,0,2.3638860864589100
