index_no,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,MS/MS assigned,Reference RT,Reference m/z,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,01_Brain,01_Heart,01_Liver,01_Muscle,01_Plasma01,02_Brain,02_Heart,02_Liver,02_Muscle,02_Plasma01,03_Brain,03_Heart,03_Liver,03_Muscle,03_Plasma01,VIP
20506,18876,9.653,825.63654,w/o MS2:DG 50:9,[M+H]+,FALSE,13.38,825.63672,530,TRUE,TRUE,FALSE,100.0,99.9,,,,0,5991,0,80265,0,0,0,0,87244,0,0,4985,0,94126,0,1.8336018963888700
20770,21207,1.645,898.61273,w/o MS2:HBMP 19:5_12:0_12:0,[M+H]+,FALSE,9.45,898.61682,530,TRUE,TRUE,FALSE,92.0,99.7,,,,0,0,4340,166639,0,0,0,0,166864,0,0,0,0,166109,3225,1.833602044666820
12919,13621,8.334,647.64673,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,79568,0,0,0,0,73552,0,0,0,0,78711,0,1.8336025945208600
23893,25263,7.609,1273.09424,w/o MS2:RIKEN P-VS1 ID-19295 from Mouse_WAT_fads2KO_N_Ctr,[M+H]+,FALSE,11.75,1273.09546,530,TRUE,TRUE,FALSE,99.3,99.9,,,,0,0,0,72668,0,0,0,0,65882,0,0,0,0,71688,0,1.8336053774438500
20027,13220,4.319,630.5249,w/o MS2:Cer 15:3;2O/28:6,[M+2H]2+,FALSE,10.01,630.52448,530,TRUE,TRUE,FALSE,99.9,99.8,,,,0,0,0,76087,0,0,0,0,76904,0,0,0,0,73547,0,1.8336190474373800
14438,17413,7.079,783.61133,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,36700,0,0,0,0,0,0,0,0,0,0,0,1.8336192082678900
4852,2602,0.506,224.08437,Unknown,[M+NH4]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,231361,0,0,0,0,198342,0,0,0,0,217717,0,1.833621588338710
12299,12428,2.392,597.34308,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,34774,0,0,0,0,31850,0,0,0,0,37502,0,1.8336235797329400
5945,3769,4.035,275.16507,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,13374,20905,823283,0,0,15030,0,796112,0,15183,0,18607,758752,0,1.8336237196703000
502,8583,4.462,447.34671,Diisodecyl phthalate (also known as the production of plastic),[M+H]+,TRUE,8.24,447.34689,430,TRUE,TRUE,TRUE,87.2,99.9,78.9,88.6,75.0,216158,0,186175,401162,0,208383,190384,0,416820,0,216228,0,198671,417436,0,1.8336295755215600
9023,7452,3.639,409.27097,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,240285,262125,257043,397293,255116,281556,262393,269860,343713,261397,280518,267151,261376,395513,274682,1.83363868504136
12073,12068,0.418,581.31891,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,54568,0,0,0,0,0,0,0,0,0,45483,0,1.8336396982083000
24780,16006,4.5,738.49194,w/o MS2:RIKEN P-VS1 ID-9017 from Mouse_Heart_WT_N_F1EPA,[M+2H]2+,TRUE,8.96,738.4906,530,TRUE,TRUE,FALSE,99.6,99.9,,,,0,0,0,378533,0,0,0,0,401075,0,0,0,0,371998,0,1.8336464625849600
21009,20697,8.874,880.76239,w/o MS2:HexCer 16:0;2O/31:1;O,[M+NH4]+,FALSE,13.2,880.76001,530,TRUE,TRUE,FALSE,97.2,99.9,,,,0,0,0,38958,0,0,0,0,49854,0,0,0,0,43976,0,1.8336552485707700
21018,21543,9.395,908.7926,w/o MS2:HexCer 16:0;2O/33:1;O,[M+NH4]+,FALSE,13.42,908.79132,530,TRUE,TRUE,FALSE,99.2,99.9,,,,0,0,0,73298,0,0,39281,0,74845,0,5240,50950,0,77567,0,1.8336576752769600
26113,22691,7.405,955.76007,w/o MS2:SM 51:5;2O,[M+Na]+,FALSE,13.26,955.76019,530,TRUE,TRUE,FALSE,100.0,99.8,,,,0,0,0,81902,0,0,0,0,81734,0,0,0,0,83216,0,1.8336624756778000
26023,18746,8.856,821.62744,w/o MS2:SM 42:6;3O,[M+H]+,TRUE,9.08,821.6167,530,TRUE,TRUE,FALSE,90.2,100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8336645508969200
19092,7540,0.937,412.34134,w/o MS2:CAR 17:1,[M+H]+,FALSE,6.01,412.3421,530,TRUE,TRUE,FALSE,99.7,99.9,,,,0,38075,0,99164,0,0,38693,0,0,0,0,40562,0,103734,0,1.8336695156838400
23631,5357,0.44,336.20285,w/o MS2:RIKEN P-VS1 ID-1609 from Mouse_Aorta_WT_N_Ctr,[M+NH4]+,TRUE,3.93,336.2023,530,TRUE,TRUE,FALSE,100.0,99.9,,,,0,0,3721,0,0,0,0,0,0,0,0,0,0,0,0,1.8336714634805300
17460,25445,8.26,1326.10645,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,121856,0,0,0,0,106168,0,0,0,0,120976,0,1.8336831178602400
25159,12855,1.589,614.44922,w/o MS2:SL 12:1;O/22:2;O,[M+H]+,FALSE,7.89,614.44489,530,TRUE,TRUE,FALSE,91.0,99.8,,,,0,0,0,126428,0,0,0,0,130914,0,0,0,0,125235,0,1.8336940644594400
10135,8991,0.685,463.36389,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,15998324,7325940,26252464,60337016,11426117,15707453,7532570,26217350,65596292,11611712,18343538,7197829,26246470,63099516,11464157,1.8336961349023000
26905,13286,7.5,633.50897,w/o MS2:TG 8:0_8:0_18:0,[M+Na]+,TRUE,10.39,633.50647,530,TRUE,TRUE,FALSE,98.1,100.0,,,,0,0,0,921980,0,0,0,0,888310,0,0,0,0,986008,0,1.8336968044242300
21791,18456,6.564,813.61334,w/o MS2:NAGly 22:6;O(FA 28:6),[M+H]+,FALSE,11.49,813.61401,530,TRUE,TRUE,FALSE,99.8,99.8,,,,492634,0,0,0,0,0,0,0,0,0,450265,0,0,0,0,1.8336975800970800
17703,25797,8.836,1460.21106,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,65123,0,0,0,0,52822,0,0,0,0,68352,0,1.8336982196555400
202,13364,6.609,636.6319,Cer 41:1;2O|Cer 18:1;2O/23:0,[M+H]+,TRUE,13.16,636.62891,410,TRUE,TRUE,TRUE,100.0,99.9,83.5,89.0,100.0,0,0,0,1563967,0,0,0,0,1509202,0,0,0,0,1485070,0,1.8337001139963900
25947,15614,3.607,725.46552,w/o MS2:SM 35:8;2O,[M+2H]2+,TRUE,7.36,725.46289,530,TRUE,TRUE,FALSE,98.4,99.9,,,,0,0,10369,241299,0,0,0,6911,212125,0,0,0,11240,246404,0,1.83370077848676
10663,9761,3.066,491.42242,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,37821,0,0,0,0,40696,0,0,0,0,43315,0,1.8337029058438600
27184,16376,7.747,750.66376,w/o MS2:TG 8:0_9:0_26:2,[M+H]+,TRUE,13.54,750.66058,530,TRUE,TRUE,FALSE,98.5,99.8,,,,0,0,0,639310,0,0,0,0,674637,0,0,0,0,653855,0,1.8337033819014000
21983,9140,4.502,469.3287,w/o MS2:NAGlySer 20:2;O,[M+Na]+,TRUE,6.1,469.32721,530,TRUE,TRUE,FALSE,98.9,100.0,,,,318007,0,321396,574868,377430,326083,0,0,593521,388523,330261,0,344556,621341,353686,1.833703404082950
22543,22617,4.7,952.61377,w/o MS2:PG 15:4_34:9,[M+2H]2+,TRUE,9.47,952.6062,530,TRUE,TRUE,FALSE,93.3,99.9,,,,0,0,0,592956,0,0,0,0,614819,0,0,0,0,609743,0,1.833705351030120
1985,21544,8.701,908.79449,TG 52:2;2O|TG 16:0_19:0_17:2;2O,[M+NH4]+,TRUE,13.78,908.79132,410,TRUE,TRUE,TRUE,100.0,99.9,23.3,69.9,100.0,0,0,0,99377,0,0,0,0,97147,0,0,0,0,98571,0,1.833705403911520
22905,19856,1.657,854.58685,w/o MS2:PS 39:1,[M+H]+,FALSE,9.98,854.5882,530,TRUE,TRUE,FALSE,99.1,99.7,,,,7850,0,0,325846,0,8020,0,0,353007,7154,0,0,0,358497,8864,1.8337083713432800
10201,9088,1.009,467.20413,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,19946,0,0,0,0,16169,0,0,0,0,18927,0,1.8337145102153800
21925,7259,0.47,401.26523,w/o MS2:NAGlySer 15:1;O,[M+NH4]+,FALSE,4.9,401.26459,530,TRUE,TRUE,FALSE,99.8,99.9,,,,0,6070,9439,74845,5991,6254,0,0,73796,0,7520,9310,0,73758,0,1.8337181105511400
26904,13180,7.561,628.55347,w/o MS2:TG 8:0_8:0_18:0,[M+NH4]+,TRUE,10.39,628.55109,530,TRUE,TRUE,FALSE,98.2,100.0,,,,0,0,0,991110,0,0,0,0,1020488,0,0,0,0,1066676,0,1.8337200992046900
27324,9881,2.685,495.41751,w/o MS2:VAE 14:1,[M+H]+,TRUE,10.64,495.41971,530,TRUE,TRUE,FALSE,97.6,99.7,,,,0,0,0,1071144,0,0,0,0,1055408,0,0,0,0,1013792,0,1.8337213184505500
5141,2893,0.48,235.18112,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,1133292,42979,0,0,7214,1197871,40570,0,0,0,1127172,37666,1.8337253052369100
17126,24939,5.516,1212.74329,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,79506,0,0,0,0,79854,0,0,0,0,105739,0,1.8337253640454000
13555,15095,6.708,704.70264,Unknown,[M+Na]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,80801,0,0,0,0,84695,0,0,0,0,75666,0,1.833730439823410
8096,6248,1.669,366.32291,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8337311002442800
1913,19210,9.76,835.68097,TG 49:4|TG 15:0_16:1_18:3,[M+Na]+,TRUE,13.83,835.67859,410,TRUE,TRUE,TRUE,100.0,99.9,57.9,72.2,100.0,0,46701,33222,402826,18552,0,0,0,417642,0,0,35920,0,368978,0,1.8337448013750900
21045,13580,2.355,646.48889,w/o MS2:HexCer 16:0;3O/13:0;(2OH),[M+H]+,FALSE,7.92,646.48889,530,TRUE,TRUE,FALSE,100.0,99.8,,,,0,0,0,188745,0,0,0,0,192272,2569,0,0,0,192407,0,1.8337463647749500
11082,10402,6.075,515.41223,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,118919,83655,55294,659135,107487,107595,87091,0,709434,86994,106948,81862,0,652422,97066,1.8337498592528200
15191,19694,7.793,849.66577,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8337550877716400
9839,8561,1.01,446.27615,Unknown,[M+NH4]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,978767,0,0,0,0,973241,0,0,0,0,962572,0,1.8337597597980400
2192,23089,4.836,978.76233,TG 58:9;2O|TG 18:2_22:5_18:2;2O,[M+NH4]+,TRUE,13.34,978.77557,410,TRUE,TRUE,TRUE,84.5,99.6,36.0,43.0,100.0,0,0,0,158122,0,0,0,0,137505,0,0,0,0,145993,0,1.8337635941184400
11359,10833,1.414,532.38568,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,12412,0,0,96689,20178,18712,0,50950,86725,17572,13501,0,43128,90729,17152,1.8337711978272700
25022,15087,7.567,704.58533,w/o MS2:SL 12:0;O/28:0;O,[M+NH4]+,FALSE,11.71,704.58569,530,TRUE,TRUE,FALSE,99.9,99.9,,,,0,0,0,424292,0,0,0,0,414744,0,0,0,0,439611,0,1.8337735131288200
27174,14949,8.027,699.55536,w/o MS2:TG 8:0_9:0_22:2,[M+H]+,FALSE,12.76,699.55341,530,TRUE,TRUE,FALSE,98.1,99.9,,,,0,0,0,103859,0,0,0,0,104459,0,0,0,0,102858,0,1.8337750740412000
17842,25991,9.331,1490.25745,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,202426,0,0,0,0,198645,0,0,0,0,219069,0,1.8337753398626100
21562,10463,2.211,518.36853,w/o MS2:LPC O-19:3,[M+H]+,FALSE,6.19,518.36047,530,TRUE,TRUE,FALSE,72.3,99.9,,,,0,0,0,97156,12694,0,0,0,92683,0,0,0,0,94271,12943,1.8337893232911000
13556,15096,6.402,704.70435,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,89828,0,0,0,0,102877,0,0,0,0,86828,0,1.8337894151960900
26959,16021,7.97,738.66138,w/o MS2:TG 8:0_8:0_26:1,[M+H]+,TRUE,13.52,738.66058,530,TRUE,TRUE,FALSE,99.9,99.9,,,,0,379776,0,189227,0,0,405177,0,176772,0,0,412298,0,192936,0,1.8337895612951500
11662,11368,3.878,552.54608,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,51265,0,0,0,0,0,0,0,0,0,106301,0,1.8337900414810500
21292,22276,6.016,936.75378,w/o MS2:HexCer 17:1;3O/32:3;(2OH),[M+H]+,FALSE,12.76,936.74982,530,TRUE,TRUE,FALSE,92.4,99.8,,,,0,0,0,206308,0,0,0,0,194142,0,0,0,0,215522,0,1.8337939903317200
12260,12370,4.836,594.59491,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,79816,0,0,0,0,65285,0,0,0,0,68083,0,1.8337999835068700
18878,27442,10.63,1694.45251,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,40531,0,94386,0,0,0,12516,90008,0,0,0,0,61229,0,1.833804936035380
24370,8297,1.855,436.26077,w/o MS2:RIKEN P-VS1 ID-3144 from Cell_C2C12_WT_N_4h10AA,[M+H]+,FALSE,6.6,436.25769,530,TRUE,TRUE,FALSE,95.4,99.9,,,,0,0,0,327530,0,0,0,0,335387,0,0,0,0,354156,0,1.8338115624795000
7189,5170,1.56,327.25394,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,470980,0,0,0,0,452414,0,0,0,0,485222,0,1.833812647917290
3402,1114,3.384,175.01596,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,3629204,0,0,0,0,3598941,0,0,0,0,3540019,0,1.8338170285670800
379,14310,7.643,675.49585,DG 39:7,[M+Na]+,TRUE,10.32,675.49591,420,TRUE,TRUE,TRUE,100.0,100.0,52.7,75.0,100.0,0,0,0,808750,0,0,0,0,729980,0,0,0,0,794047,0,1.833817339398640
6241,4089,3.411,287.14105,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,79369,0,0,0,0,81553,0,0,0,0,76386,0,1.8338206100359000
24640,13903,7.633,659.52454,w/o MS2:RIKEN P-VS1 ID-7013 from Cell_HEK293_WT_N_Ctr,[M+Na]+,TRUE,12.85,659.52478,530,TRUE,TRUE,FALSE,100.0,99.9,,,,0,0,0,4369352,0,0,0,0,4205928,0,0,0,0,4304920,0,1.8338212289483100
680,9445,1.646,480.33664,LPC O-16:1,[M+H]+,TRUE,6.2,480.34491,410,TRUE,TRUE,TRUE,100.0,99.9,82.2,91.2,100.0,0,0,0,243881,0,0,0,0,237316,0,0,0,0,244302,0,1.8338267019967100
11546,11161,9.999,545.45636,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,14499,6028,589036,0,0,0,0,535911,0,0,0,0,504877,0,1.8338359282180300
1888,18949,9.447,827.71301,TG 48:1|TG 16:0_16:0_16:1,[M+Na]+,TRUE,14.3,827.7099,410,TRUE,TRUE,TRUE,100.0,99.9,40.1,74.6,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,200046,0,1.8338370545005400
25097,11158,0.879,545.39819,w/o MS2:SL 12:1;O/17:2,[M+H]+,FALSE,6.91,545.39832,530,TRUE,TRUE,FALSE,100.0,99.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,17129,28428,0,1.833837806217550
13578,15146,7.672,706.72168,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,45106,0,0,0,0,47879,0,0,0,0,57411,0,1.8338411923359500
14410,17325,2.876,781.47211,Unknown,[M+Na]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,25585,0,0,0,0,0,0,0,0,0,20659,0,1.8338460972362100
9925,8686,3.726,451.42761,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,296192,0,0,0,0,292760,0,0,0,0,320219,0,1.8338495573037000
12461,12723,4.84,608.60913,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,50198,0,0,0,0,52097,0,0,0,0,49901,0,1.8338498184279000
15135,19534,3.373,845.46289,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,32895,0,0,0,0,10492,0,0,0,0,24451,0,1.8338498581635900
25897,12826,0.41,613.39069,w/o MS2:SM 27:5;3O,[M+Na]+,FALSE,5.82,613.39758,530,TRUE,TRUE,FALSE,78.8,99.9,,,,0,0,0,75720,0,0,0,0,0,0,0,0,0,89448,0,1.8338516748784800
6869,4780,0.498,313.16248,Unknown,[M+Na]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,114548,4381,0,0,0,114389,0,0,0,0,118017,0,1.8338549749507900
12867,13505,9.051,642.66077,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,18794,483599,0,0,0,17975,506021,0,0,0,11993,505086,0,1.8338569502064100
13212,14297,5.961,674.65808,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,1188630,0,0,0,0,1135664,0,0,0,0,1126438,0,1.833858852683760
13422,14788,4.53,692.6684,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,171652,0,0,0,0,172214,0,0,0,0,164057,0,1.8338605335286400
19656,12545,6.034,602.5166,w/o MS2:Cer 12:1;3O/26:3;(2OH),[M+H]+,FALSE,9.19,602.51428,530,TRUE,TRUE,FALSE,97.3,100.0,,,,0,0,0,123104,43148,0,0,0,106811,9458,0,0,0,107064,15616,1.8338680169939000
26979,16843,8.678,765.6001,w/o MS2:TG 8:0_8:0_28:4,[M+Na]+,FALSE,13.17,765.6004,530,TRUE,TRUE,FALSE,100.0,99.9,,,,0,0,0,138926,0,0,0,0,145855,0,0,0,0,156759,0,1.833873251757180
27026,18603,8.777,817.63171,w/o MS2:TG 8:0_8:0_32:6,[M+H]+,FALSE,13.38,817.63171,530,TRUE,TRUE,FALSE,100.0,99.9,,,,0,0,0,125353,0,0,0,0,127785,0,0,0,0,123596,0,1.8338735903649600
6118,3953,2.664,282.27917,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,56789,0,54385,52394,256969,74766,0,57362,46170,242854,76197,0,63778,123215,266240,1.8338767323234800
26097,22057,7.42,927.72925,w/o MS2:SM 49:5;2O,[M+Na]+,FALSE,13.01,927.72888,530,TRUE,TRUE,FALSE,99.9,99.8,,,,0,0,0,264161,0,0,0,0,265400,0,0,0,0,287198,0,1.8338815724292600
23535,21312,8.283,901.68799,w/o MS2:RIKEN P-VS1 ID-15232 from Mouse_Plasma_ApoEKO_N_F1DHA,[M+H]+,FALSE,13.37,901.69397,530,TRUE,TRUE,FALSE,83.6,99.8,,,,0,0,0,7516,0,0,0,0,0,0,0,0,0,5521,0,1.8338909773659100
1592,13740,6.902,652.55341,RIKEN P-VS1 ID-6860 from Mouse_AdrenalGlands_fads2KO_N_Ctr,[M+H]+,TRUE,11.61,652.55402,430,TRUE,TRUE,TRUE,82.8,99.9,83.4,68.3,58.1,0,0,0,466778,0,0,0,0,424168,0,0,0,0,442293,9701,1.8338933100977000
9917,8678,0.867,451.23157,Unknown,[M+Na]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,528346,0,0,0,0,558315,0,0,0,0,549259,0,1.8338991217419600
11583,11214,9.897,547.4718,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,1625930,0,0,30031,0,1632849,0,0,0,14421,1530814,10719,1.8339106105376900
11783,11574,5.713,561.53705,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,7087898,0,0,0,0,7183888,0,0,0,0,7133660,0,1.8339191310106500
27397,13521,4.779,643.54028,w/o MS2:VAE 23:1,[M+H]+,FALSE,13.91,643.54248,530,TRUE,TRUE,FALSE,97.6,99.6,,,,0,0,0,147986,0,0,0,0,60741,0,0,0,0,0,0,1.833921795300660
17382,25319,3.416,1288.84998,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,16009,0,0,0,0,13773,0,0,0,0,11601,0,1.8339222442652100
26980,16844,8.416,765.60706,w/o MS2:TG 8:0_8:0_28:4,[M+Na]+,FALSE,13.17,765.6004,530,TRUE,TRUE,FALSE,80.1,99.9,,,,0,0,0,346421,0,0,0,0,325777,0,0,0,0,324120,0,1.8339248037624200
359,13606,6.63,647.46472,DG 37:7,[M+Na]+,TRUE,9.6,647.4646,420,TRUE,TRUE,TRUE,100.0,100.0,34.8,75.0,100.0,0,0,0,123300,0,0,0,0,119771,0,0,0,0,124101,0,1.8339276025153400
13252,14393,6.987,678.68951,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,1278102,0,0,0,0,1275753,0,0,0,0,1181978,0,1.83393173745332
10928,10168,0.466,507.20728,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,795332,0,0,0,0,866832,0,0,0,0,758856,0,1.8339323727782900
17465,25453,4.288,1328.91638,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,28883,0,0,0,0,35780,0,0,0,0,38084,0,1.8339325085676400
18837,27389,4.582,1678.026,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,23989,0,0,0,0,20460,0,0,0,0,24105,0,1.8339336239547600
12507,12787,6.386,611.55072,Unknown,[M+Na]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,5866194,0,0,0,0,5622040,0,0,0,0,5819121,0,1.833935211225970
24702,14811,3.733,693.56488,w/o MS2:RIKEN P-VS1 ID-7805 from Mouse_Feces_WT_N_Ctr,[M+H]+,FALSE,10.42,693.56268,530,TRUE,TRUE,FALSE,97.6,99.7,,,,0,0,0,15054,0,0,0,0,0,0,0,0,0,14870,0,1.8339358358549600
1898,18507,9.061,814.69507,TG 48:5|TG 12:0_18:2_18:3,[M+NH4]+,TRUE,13.56,814.69189,410,TRUE,TRUE,TRUE,100.0,99.9,45.9,93.1,100.0,0,0,0,549646,18716,0,0,0,480829,0,0,0,0,495300,15696,1.83394207475884
17629,25690,9.271,1438.22583,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,67442,0,0,0,0,70255,0,0,0,0,67719,0,1.8339428749204400
13397,14734,4.506,690.65277,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,145282,0,0,0,0,144988,0,0,0,0,150123,0,1.8339429217956400
19865,10583,2.029,522.43835,w/o MS2:Cer 13:1;2O/22:6,[M+NH4]+,TRUE,8.09,522.4306,530,TRUE,TRUE,FALSE,75.9,99.8,,,,0,0,0,1129495,0,0,0,0,1148276,0,0,0,0,1149624,0,1.8339446295162000
20438,15109,8.865,705.54315,w/o MS2:DG 41:6,[M+H]+,FALSE,12.18,705.54279,530,TRUE,TRUE,FALSE,99.9,99.9,,,,0,0,0,95283,0,0,0,0,87348,0,0,0,0,87392,0,1.833944994150600
21934,7712,3.835,417.30112,w/o MS2:NAGlySer 16:0;O,[M+H]+,FALSE,5.62,417.2959,530,TRUE,TRUE,FALSE,87.3,100.0,,,,0,0,0,0,0,0,0,0,35877,0,0,0,0,0,0,1.8339450530782400
12537,12835,6.936,613.56628,Unknown,[M+Na]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,906833,0,0,0,0,968293,0,29327,0,0,943518,0,1.8339495253397500
9905,8650,2.016,450.27774,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,480682,0,0,0,0,495140,0,0,0,0,494760,0,1.833949790716770
1618,14994,8.521,701.57233,RIKEN P-VS1 ID-8007 from Mouse_Adipose_WT_N_F1EPA,[M+Na]+,TRUE,13.29,701.56567,430,TRUE,TRUE,TRUE,77.4,99.9,75.9,68.7,42.9,0,17810,0,196974,0,0,20580,0,177723,0,0,23899,0,181508,0,1.8339534154026800
16430,23714,4.207,1035.66345,Unknown,[M+Na]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,624767,0,0,0,0,610161,0,0,0,0,689340,0,1.8339535678686200
24378,8593,3.735,448.23981,w/o MS2:RIKEN P-VS1 ID-3328 from Mouse_Aorta_WT_N_Ctr,[M+H]+,TRUE,6.65,448.23721,530,TRUE,TRUE,FALSE,96.7,100.0,,,,0,0,0,1732605,0,0,0,0,1565966,0,0,0,0,1553241,0,1.8339603313216300
13557,15097,7.11,704.70471,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,163779,0,0,0,0,157186,0,0,0,0,172874,0,1.8339607706456300
17283,25172,4.336,1249.78418,Unknown,[M+Na]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,268626,0,0,0,0,281003,0,0,0,0,293052,0,1.8339614416135800
8366,6611,1.386,378.32254,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,325614,0,0,0,0,318236,0,0,0,9641,319553,0,1.8339616158747900
12769,13317,4.906,634.62677,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,131708,0,0,0,0,130114,0,0,0,0,124117,0,1.8339617848387700
8278,6498,4.376,373.35156,Unknown,[M+Na]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,117657,0,0,0,0,131978,0,0,0,0,125836,0,1.8339674528182700
26758,23852,11.911,1054.97241,w/o MS2:TG 8:0_19:0_38:4,[M+H]+,FALSE,16.8,1054.97363,530,TRUE,TRUE,FALSE,99.3,99.9,,,,0,0,0,51121,0,0,0,0,56290,0,0,0,0,55829,0,1.833967889166680
14611,17925,0.41,799.17651,Unknown,[M+Na]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,212181,0,0,0,0,230137,0,0,0,0,222092,0,1.8339738980359900
21911,6528,1.555,375.25024,w/o MS2:NAGlySer 13:0;O,[M+H]+,FALSE,4.31,375.24899,530,TRUE,TRUE,FALSE,99.2,100.0,,,,0,0,17345,47172,0,0,0,14508,43965,5130,0,0,0,72217,5394,1.833982024573540
