,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,MS/MS assigned,Reference RT,Reference m/z,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,01_Brain,01_Heart,01_Liver,01_Muscle,01_Plasma01,02_Brain,02_Heart,02_Liver,02_Muscle,02_Plasma01,03_Brain,03_Heart,03_Liver,03_Muscle,03_Plasma01,VIP
26647,23159,7.837,982.78143,w/o MS2:TG 8:0_15:2_38:10,[M+H]+,False,13.91,982.78583,530,True,True,False,90.8,99.8,,,,0,6441,26093,0,0,0,9105,21362,0,0,0,10334,21832,0,0,1.8012334300819794
82,8425,2.058,440.375,CAR 19:1,[M+H]+,True,6.56,440.37341,410,True,True,True,100.0,99.9,21.7,53.4,100.0,0,188063,38514,0,0,0,185773,35549,0,0,0,183358,38162,0,0,1.8012978670903987
5442,3220,0.471,251.2122,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,52105,80407,24762,32144,0,51078,0,29155,27998,0,47771,88103,26711,1.801401492250542
24154,26743,6.247,1578.14355,w/o MS2:RIKEN P-VS1 ID-20875 from Mouse_Eye_fads2KO_N_Ctr,[M+Na]+,False,9.96,1578.13647,530,True,True,False,77.8,99.9,,,,0,0,807045,0,0,0,0,828580,0,0,0,0,986219,0,0,1.8014083909689103
12049,12027,3.263,579.42883,Unknown,[M+2H]2+,True,,,999,False,False,False,,,,,,0,0,0,0,57515,0,0,0,0,53100,0,0,0,0,56021,1.8014444825502445
22490,24514,7.544,1158.78455,w/o MS2:PE 66:16,[M+Na]+,False,13.09,1158.78613,530,True,True,False,98.7,99.8,,,,0,0,42179,11389,0,0,0,35939,8045,0,0,0,34666,16232,0,1.8015519222118206
7855,5958,3.311,356.29944,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,38510,18748,117168,0,0,42505,22629,113265,0,0,48743,21643,113798,0,0,1.8015790103377374
9939,8702,4.645,452.28708,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8017966480020045
18673,27193,5.263,1635.07715,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,7079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8019271002739046
21356,23574,6.641,1020.87823,w/o MS2:HexCer 18:1;3O/38:1;(2OH),[M+H]+,False,13.81,1020.88013,530,True,True,False,98.2,99.7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.801974978179365
11254,10663,3.416,525.17267,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,19798,43921,82376,0,39370,26347,54662,75909,0,44552,23917,43990,80885,0,43161,1.8020567703560157
22265,9495,0.594,482.29575,w/o MS2:PC 6:0_8:0,[M+H]+,False,3.8,482.28769,530,True,True,False,72.3,99.9,,,,0,0,95068,87650,0,0,0,91128,80748,0,0,0,90117,91696,0,1.8020876369484846
9207,7710,2.454,417.24014,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,4625,0,0,0,0,8980,0,0,6670,0,0,0,0,5251,1.802241483364032
11980,11909,3.148,575.3067,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8022852262219773
733,4824,1.293,314.30621,NAE 17:0,[M+H]+,True,7.37,314.30539,410,True,True,True,100.0,99.8,6.1,75.0,100.0,20267,0,56557,0,0,12384,0,59569,0,0,0,0,51778,0,0,1.8023065077914617
4761,2497,0.473,219.11263,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8024166865912368
19613,11306,8.274,550.47479,w/o MS2:Cer 12:1;3O/22:1;(2OH),[M+H]+,False,8.49,550.48297,530,True,True,False,71.6,100.0,,,,0,0,75112,0,0,0,0,75699,0,0,0,0,93185,0,0,1.8024574120531285
24978,22507,0.421,946.93451,w/o MS2:SE 28:2/37:1,[M+H]+,False,17.1,946.9314,530,True,True,False,95.3,98.6,,,,0,0,0,0,0,0,0,0,148458,0,0,0,0,0,0,1.8024691453829433
18963,15448,7.687,718.56012,w/o MS2:ASG 28:2;O;Hex;FA 9:0,[M+H]+,False,9.49,718.56158,530,True,True,False,98.9,100.0,,,,0,0,133439,0,0,0,0,133796,0,0,0,0,128425,0,0,1.8024963651453212
8362,6599,3.326,378.21417,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,23499,37586,0,0,0,0,30685,0,0,0,0,27311,0,0,1.8025443703189932
17587,25631,4.944,1417.1106,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.802552670412407
26366,21464,5.876,906.61011,w/o MS2:TG 15:3_16:4_20:5;4O,[M+H]+,False,8.95,906.60901,530,True,True,False,99.4,100.0,,,,0,0,814533,0,0,0,0,948687,0,0,0,0,841399,0,0,1.8026289369882038
20424,14517,7.878,683.56128,w/o MS2:DG 39:3,[M+Na]+,False,12.83,683.55847,530,True,True,False,96.1,99.9,,,,0,0,52163,0,0,0,0,42389,0,0,0,0,55976,0,0,1.8028122158105577
7128,5100,2.88,325.21133,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,0,46369,348467,0,34788,0,49972,343465,0,30895,0,45180,346260,0,28194,1.802820770021778
21227,13534,1.206,644.4386,w/o MS2:HexCer 16:3;3O/12:0;(2OH),[M+H]+,False,6.81,644.43683,530,True,True,False,98.4,99.8,,,,0,0,31053,0,0,0,0,30679,0,0,0,0,28548,0,0,1.8029233389428774
18447,26901,6.464,1595.24133,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,11787,0,0,0,0,0,0,0,0,0,7695,1.8030326903478435
9074,7507,2.811,411.18149,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,88395,62309,249100,0,0,102569,61157,248615,0,0,97957,51952,238262,0,0,1.8030473372501366
14913,18826,6.482,824.1109,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,235985,0,0,53326,0,288789,0,0,36861,0,317082,0,0,1.803199178041886
1744,18748,6.743,821.6557,SM 41:2;2O,[M+Na]+,True,11.63,821.6507,420,True,True,True,100.0,99.9,89.9,95.7,100.0,1245681,104607,171384,33674,117299,1271002,104129,147113,0,107377,1184473,60666,144264,43384,119052,1.803206889531058
19708,15141,7.762,706.63898,w/o MS2:Cer 12:1;3O/32:2;(2OH),[M+H]+,False,12.22,706.6344,530,True,True,False,90.1,99.9,,,,0,0,68312,0,0,0,0,74680,0,0,0,0,72948,0,0,1.8032143623286723
18367,26778,5.235,1582.07349,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.803241235774339
16981,24695,5.481,1181.86414,Unknown,[M+2H]2+,False,,,999,False,False,False,,,,,,0,0,0,0,66469,0,0,0,0,0,0,0,0,0,53392,1.8032570897185403
25426,13831,4.485,656.49213,w/o MS2:SL 13:1;O/24:2;O,[M+Na]+,False,8.53,656.49182,530,True,True,False,100.0,99.9,,,,0,0,99823,0,0,0,0,100808,0,0,0,0,115221,0,0,1.8033294836269136
11240,10649,6.537,524.53979,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,8737,108807,0,0,0,0,119880,0,0,0,7741,134737,0,0,1.80333214638379
19451,14691,9.143,688.65735,w/o MS2:Cer 12:0;2O/31:0,[M+Na]+,False,13.48,688.65778,530,True,True,False,99.9,99.9,,,,0,0,83270,0,0,0,0,0,0,0,0,0,88903,0,0,1.803394953328748
22871,15390,2.966,716.44714,w/o MS2:PS 29:0,[M+Na]+,False,8.0,716.44733,530,True,True,False,100.0,99.9,,,,0,0,151772,0,0,0,0,153138,0,0,0,0,160661,0,0,1.8034093927565613
16320,23464,2.385,1007.60504,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,128757,0,0,0,0,134256,0,0,0,23453,129014,0,0,1.8035533942749393
21711,15377,10.391,715.59711,w/o MS2:NAGly 14:0;O(FA 28:5),[M+H]+,False,11.65,715.59839,530,True,True,False,99.2,100.0,,,,0,0,0,0,0,0,0,50114,0,0,0,0,59745,0,0,1.8035864715357892
14369,17217,4.682,778.04425,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8036285130843352
21595,8298,1.529,436.28165,w/o MS2:LPE O-16:2,[M+H]+,False,6.25,436.28229,530,True,True,False,99.8,99.9,,,,7411,13893,38532,0,0,8803,14517,43958,0,6923,0,16934,51028,0,0,1.8036513340350186
22318,14478,4.59,682.48309,w/o MS2:PC O-30:5,[M+H]+,False,7.72,682.48059,530,True,True,False,96.9,100.0,,,,0,0,44109,0,0,0,0,56657,0,0,0,0,48793,0,0,1.8036839860113756
19561,10949,4.274,536.44373,w/o MS2:Cer 12:1;2O/24:6,[M+Na]+,False,8.32,536.44623,530,True,True,False,96.9,99.9,,,,0,0,40050,0,0,0,0,23161,0,0,0,0,28246,0,0,1.8037781494676617
346,13472,4.1,641.52515,DG 36:3,[M+Na]+,True,11.42,641.51147,420,True,True,True,92.6,99.7,72.3,75.0,100.0,0,0,0,185350,10498,11089,0,0,172807,8063,15514,0,0,182430,8391,1.8041110096074906
16335,23496,2.094,1011.61652,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,32430,37207,25762,30255,18188,26744,32407,33591,26429,13339,20200,42539,26858,32224,16108,1.804150025748238
20270,27219,5.841,1639.23254,w/o MS2:CL 34:3_50:3,[M+H]+,False,14.14,1639.22522,530,True,True,False,76.5,99.7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8042176009882087
23341,19723,4.425,850.59369,w/o MS2:RIKEN P-VS1 ID-13385 from Mouse_Kidney_WT_N_F1AA,[M+H]+,False,10.44,850.60138,530,True,True,False,74.4,99.8,,,,0,0,15696,0,0,0,0,0,0,0,0,0,0,0,0,1.804220734813647
22307,13535,4.471,644.46863,w/o MS2:PC O-27:3,[M+H]+,False,7.7,644.46503,530,True,True,False,93.7,99.9,,,,0,0,37911,0,0,0,0,49144,0,0,0,0,52378,0,0,1.804230584839952
6327,4198,0.429,292.15628,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,0,0,88262,0,71598,0,0,87883,0,96234,0,0,87720,0,70502,1.804233755139185
5164,2916,3.335,236.16765,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,414450,452601,824475,261249,448145,371510,446887,749000,252980,473397,389657,453207,767870,259766,469068,1.8042573864472906
12888,13550,1.732,645.2981,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,95772,67166,516533,0,0,104105,71034,544861,0,0,94457,68285,491691,0,0,1.8043018793950616
10180,9059,0.542,466.31799,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,241520,0,0,0,0,254700,0,0,0,0,229075,0,0,1.8043423394896014
9985,8771,2.971,455.16901,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,0,81191,170468,0,58736,5536,74985,167341,0,48205,7358,68467,171945,0,42324,1.8043596206526438
19302,7679,1.73,416.35388,w/o MS2:Cer 12:0;2O/15:4,[M+H]+,False,6.82,416.35229,530,True,True,False,98.7,99.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.804405866582575
6588,4476,7.419,301.21735,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,31993,0,0,0,0,32837,0,0,0,0,31806,0,0,1.8044107959751623
250,13543,7.939,644.63373,Cer 43:2;2O|Cer 18:1;2O/25:1,[M+H-H2O]+,True,13.22,644.63397,410,True,True,True,100.0,99.8,48.8,66.7,100.0,191663,0,254661,0,0,221399,0,288808,0,0,213585,0,297889,0,9615,1.8044427149508382
21639,4075,1.12,286.27515,w/o MS2:NAE 15:0,[M+NH4]+,False,6.32,286.27411,530,True,True,False,99.5,99.9,,,,0,0,0,0,0,0,0,0,0,0,19028,0,0,0,0,1.804463428652306
2460,144,2.351,125.98634,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,74401,0,67953,0,0,0,0,0,1.8045049494930328
12682,13123,5.777,625.6261,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,50649,0,0,0,0,45037,0,0,0,0,69939,0,0,1.8045199690608735
24510,12202,4.514,587.5531,w/o MS2:RIKEN P-VS1 ID-5566 from Mouse_Macrophage_WT_N_F1AA,[M+H]+,True,10.92,587.54388,530,True,True,False,73.5,99.8,,,,0,0,0,1385694,0,0,0,0,1360312,0,0,0,0,1399113,0,1.8045607134110946
132,9787,5.198,492.47702,Cer 32:1;2O|Cer 16:1;2O/16:0,[M+H-H2O]+,True,8.93,492.47751,410,True,True,True,100.0,99.9,62.7,86.5,100.0,68394,31476,2147844,19489,0,70512,19815,2243286,27892,0,37241,12649,2351089,21319,0,1.8045801568733868
25217,14016,3.191,664.45465,w/o MS2:SL 12:1;O/26:5;O,[M+H]+,True,8.15,664.46051,530,True,True,False,96.3,99.9,,,,0,0,66070,0,0,0,0,72748,0,0,0,0,80376,0,0,1.8045810235304032
19047,14427,2.799,680.44928,w/o MS2:BMP 8:0_20:2,[M+H]+,False,7.67,680.44971,530,True,True,False,99.9,99.9,,,,0,0,43650,0,0,0,0,48981,0,0,0,0,47462,0,0,1.8046268148480513
19420,12175,5.999,586.52478,w/o MS2:Cer 12:0;2O/26:4;O,[M+H]+,False,9.57,586.51941,530,True,True,False,86.6,99.9,,,,0,0,94472,0,0,0,29562,0,0,0,0,0,0,0,0,1.804633607502959
26852,25291,7.368,1280.14832,w/o MS2:TG 8:0_35:0_38:6,[M+H]+,False,17.35,1280.14807,530,True,True,False,100.0,99.5,,,,48800,0,0,0,0,50154,0,0,0,0,58182,0,0,0,0,1.804685363342105
7232,5219,12.629,330.15576,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,50292,53707,59503,38240,40149,50606,51477,53997,59123,48523,45909,51284,45421,46459,65163,1.8047514218698713
8572,6873,2.973,387.18161,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,48232,186216,0,30130,0,48888,190946,0,29702,3677,43247,178664,0,27070,1.8047622320823333
11220,10603,2.973,523.15656,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,6402,61679,97564,0,54929,8194,71784,95087,0,46579,6561,55177,103451,0,47901,1.8048550431231156
7656,5737,2.85,349.21097,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,146531,105246,892287,0,16312,195833,97324,897038,0,13833,173414,78418,880776,0,18094,1.804872768087904
9915,8676,2.837,451.15451,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,14911,7898,18258,0,5354,14460,6552,17384,0,0,14280,7305,18541,0,3731,1.8048792859967346
23520,21140,3.406,896.56189,w/o MS2:RIKEN P-VS1 ID-15042 from Mouse_Kidney_WT_N_F1AA,[M+H]+,False,9.65,896.56732,530,True,True,False,86.3,99.8,,,,0,0,36623,0,0,0,0,39303,0,0,0,0,50299,0,0,1.8049248881289415
21474,11887,3.121,574.38416,w/o MS2:LPC 20:0,[M+H]+,False,7.33,574.38428,530,True,True,False,100.0,99.9,,,,0,0,30876,0,6625,0,0,34273,0,5004,0,0,25828,0,0,1.8049353756862496
8948,7348,3.561,405.33377,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8049972257847038
22895,19447,4.6,842.58899,w/o MS2:PS 38:0,[M+H]+,False,10.23,842.5882,530,True,True,False,99.7,99.9,,,,0,0,0,0,0,0,0,75312,0,0,0,0,40868,0,0,1.805003984134222
6277,4138,4.867,288.92316,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,136309,166151,210297,169353,238443,0,164430,175601,179680,168026,0,116681,161181,146110,1.805006834071158
21417,9328,1.571,476.27591,w/o MS2:LPC 13:0,[M+Na]+,False,5.06,476.27481,530,True,True,False,99.4,99.9,,,,80502,29539,334831,0,56243,85398,26757,347866,5453,55143,77429,32739,263935,0,46874,1.8050329738364888
9796,8498,0.584,443.22675,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,0,0,0,42168,0,0,0,0,49321,0,0,0,0,58368,0,1.80503374902967
21282,20538,9.607,876.66113,w/o MS2:HexCer 17:1;3O/28:5;(2OH),[M+Na]+,False,10.26,876.65588,530,True,True,False,87.1,100.0,,,,0,0,50476,0,0,0,0,46227,0,0,0,0,47157,0,0,1.8051098643982977
8755,7110,2.12,396.28665,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,7749,0,50916,0,0,10928,0,4961,0,0,8991,0,4757,0,0,1.8051102989622672
6716,4623,0.464,307.24084,Unknown,[M+NH4]+,False,,,999,False,False,False,,,,,,15794,0,106753,0,0,15687,0,98849,0,0,15401,0,92815,0,0,1.805114008194814
1841,16753,8.926,762.66364,TG 44:3|TG 8:0_18:1_18:2,[M+NH4]+,True,13.42,762.66058,410,True,True,True,100.0,99.9,39.9,93.1,100.0,0,50097,0,2114936,0,0,52881,10851,2053250,12458,0,47412,0,2146278,0,1.8051297037142995
12118,12145,2.974,585.27148,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,14169,0,0,0,0,9208,0,0,0,0,0,0,0,1.8051861896304056
3947,1670,5.887,198.21974,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8051874395613938
8943,7342,0.758,405.2261,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,0,0,0,1546,0,0,0,13189,0,0,0,0,5586,0,0,1.8052080723117299
13418,14765,8.644,691.65912,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,30352,0,0,1.8052512197308064
5789,3585,8.342,267.21072,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,19383,0,0,0,0,45514,0,0,0,0,53459,0,0,1.8052720885965847
15326,20187,6.478,865.59698,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,45671,0,0,0,0,34501,0,0,0,0,34930,1.8052804766094939
297,26007,9.469,1493.02747,CL 74:9|CL 36:4_38:5,[M+NH4]+,True,13.36,1493.02173,410,True,True,True,100.0,99.9,47.0,84.4,100.0,0,70141,171233,0,0,0,72349,147801,0,0,0,65984,149692,0,0,1.805281492804841
24211,27030,5.052,1612.13538,w/o MS2:RIKEN P-VS1 ID-21111 from Mouse_Liver_WT_N_Ctr,[M+H]+,True,8.77,1612.14014,530,True,True,False,99.3,99.9,,,,0,0,0,0,172030,0,0,0,0,208382,0,0,0,0,181805,1.8053702615882352
22312,14188,4.832,670.48364,w/o MS2:PC O-29:4,[M+H]+,False,7.93,670.48059,530,True,True,False,95.5,99.9,,,,0,0,77322,0,0,0,7573,86564,0,0,0,0,75817,0,0,1.8054238695750768
22489,24336,6.852,1130.75293,w/o MS2:PE 64:16,[M+H]+,False,12.97,1130.75476,530,True,True,False,98.3,99.8,,,,0,0,25436,0,0,0,0,23956,0,0,0,0,25807,10117,0,1.8054618729822363
4853,2603,0.416,224.11351,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,19800,0,0,0,0,20487,0,0,0,0,20789,1.8054654136975368
10467,9469,1.114,481.27036,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,0,0,132962,0,0,0,0,137972,0,0,0,0,133772,0,0,1.8054847145111317
25071,9947,1.027,498.32864,w/o MS2:SL 12:1;O/15:3,[M+H]+,True,6.25,498.3248,530,True,True,False,92.9,99.8,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,6653,0,1.8055481424883375
3725,1447,8.279,189.1638,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,62903,0,0,0,0,60487,0,0,0,0,72587,0,0,1.8055944359526968
23278,19095,3.715,832.57275,w/o MS2:RIKEN P-VS1 ID-12678 from Mouse_Muscle_WT_N_F1DHA,[M+H]+,False,10.16,832.56781,530,True,True,False,88.5,99.8,,,,0,0,0,18616,0,0,0,0,0,0,0,0,17149,15494,0,1.8056340702067135
12100,12109,5.174,583.32611,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,38871,0,0,0,0,0,0,53285,19118,0,53790,17318,0,36431,0,1.8056399683321511
21117,17370,5.453,782.58032,w/o MS2:HexCer 16:1;3O/22:3;(2OH),[M+H]+,False,8.66,782.5777,530,True,True,False,96.6,100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8056628149554756
22520,16934,5.53,768.49231,w/o MS2:PE P-18:4_22:6,[M+Na]+,False,8.55,768.49628,530,True,True,False,92.4,100.0,,,,0,0,0,801092,102615,0,363512,0,787231,0,0,335125,0,845207,0,1.8057031194576643
24827,3871,2.874,279.23306,w/o MS2:RIKEN P-VS1 ID-965 from Mouse_Feces_WT_N_Ctr,[M+H]+,False,1.65,279.23199,530,True,True,False,99.4,100.0,,,,13449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8057180874603467
12646,13065,1.733,623.31885,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,147560,106232,857955,0,6141,142547,102234,873834,0,0,160394,112992,804328,0,0,1.8057410924739359
18805,27348,6.379,1666.19653,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,80767,0,0,8992,0,79534,0,0,1.8057790026137304
20043,17122,5.202,774.64111,w/o MS2:Cer 15:3;3O/36:6;(2OH),[M+2H]2+,False,11.98,774.63953,530,True,True,False,98.7,99.7,,,,0,0,0,40534,0,0,0,0,0,0,0,0,0,0,0,1.8057916745043263
15655,21328,9.67,901.86847,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8058144790372939
1926,19896,10.436,855.7431,TG 50:1|TG 16:0_16:0_18:1,[M+Na]+,True,14.62,855.74121,410,True,True,True,100.0,99.9,58.5,72.6,100.0,0,0,0,1496149,0,0,0,0,1727948,0,0,0,0,1496300,0,1.8058248179482732
23716,22830,9.344,963.68311,w/o MS2:RIKEN P-VS1 ID-16898 from Mouse_Aorta_ApoEKO_N_F1EPA,[M+NH4]+,False,14.1,963.67938,530,True,True,False,93.3,99.9,,,,0,0,0,6891,43203,0,0,0,0,39698,24082,0,0,0,41252,1.805849539293044
21642,4318,1.301,296.25848,w/o MS2:NAE 16:2,[M+H]+,False,5.9,296.25839,530,True,True,False,100.0,99.9,,,,36672,29229,35981,21785,123698,44001,33005,36077,25126,126315,34135,29130,31781,0,124776,1.805859560016042
5038,2788,0.619,229.1434,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8058701925098744
19367,11459,5.442,556.53198,w/o MS2:Cer 12:0;2O/22:0;O,[M+H]+,False,9.89,556.52991,530,True,True,False,97.9,99.9,,,,0,0,210287,0,0,0,0,187404,0,0,0,0,242206,0,0,1.8058830048408205
337,13096,6.865,624.55859,DG 35:2|DG 17:0_18:2,[M+NH4]+,True,11.23,624.55621,410,True,True,True,100.0,99.9,65.8,90.1,100.0,0,23865,123094,0,0,0,31299,129939,0,7354,0,35067,148545,0,11038,1.8059510677255406
