,position name,Library,Id,Mass,Lib MW,InLib,MF,Prob(%),Name,Formula,CAS,InChIKey,VIP
10,#20 147.0000@10.2697 MS1+,"16    replib
Name: Library, dtype: object","16    12802.0
Name: Id, dtype: float64","16    460.172
Name: Mass, dtype: float64","16    460.0
Name: Lib MW, dtype: float64","16   -110.0
Name: InLib, dtype: float64","16    864.0
Name: MF, dtype: float64","16    80.2
Name: Prob(%), dtype: float64","16    Phosphoric acid, bis(trimethylsilyl) 2,3-bis[(...
Name: Name, dtype: object","16    C15H41O6PSi4
Name: Formula, dtype: object","16    31038116.0
Name: CAS, dtype: float64","16    OSNKBCBCOYHYNF-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.316768981249846
11,#27 87.0000@10.1619 MS1+,"22    replib
Name: Library, dtype: object","22    13002.0
Name: Id, dtype: float64","22    228.209
Name: Mass, dtype: float64","22    228.0
Name: Lib MW, dtype: float64","22   -113.0
Name: InLib, dtype: float64","22    938.0
Name: MF, dtype: float64","22    25.2
Name: Prob(%), dtype: float64","22    Tridecanoic acid, methyl ester
Name: Name, dtype: object","22    C14H28O2
Name: Formula, dtype: object","22    1731880.0
Name: CAS, dtype: float64","22    JNDDPBOKWCBQSM-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.331249349730968
12,#57 241.0000@7.8638 MS1+,"46    mainlib
Name: Library, dtype: object","46    258116.0
Name: Id, dtype: float64","46    256.106
Name: Mass, dtype: float64","46    256.0
Name: Lib MW, dtype: float64","46    327.0
Name: InLib, dtype: float64","46    904.0
Name: MF, dtype: float64","46    87.1
Name: Prob(%), dtype: float64","46    2,5-Bis((trimethylsilyl)oxy)pyrazine
Name: Name, dtype: object","46    C10H20N2O2Si2
Name: Formula, dtype: object","46    362516094.0
Name: CAS, dtype: float64","46    RJVSLZFJMXAFGR-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.3339657634035351
13,#65 147.0000@14.4631 MS1+,"53    mainlib
Name: Library, dtype: object","53    52303.0
Name: Id, dtype: float64","53    947.459
Name: Mass, dtype: float64","53    947.0
Name: Lib MW, dtype: float64","53   -124.0
Name: InLib, dtype: float64","53    913.0
Name: MF, dtype: float64","53    24.8
Name: Prob(%), dtype: float64","53    D-Lactose, octakis(trimethylsilyl) ether, meth...
Name: Name, dtype: object","53    C37H89NO11Si8
Name: Formula, dtype: object","53    0.0
Name: CAS, dtype: float64","53    KNAZTEWBFRPMHZ-HBAMXUDRSA-N
Name: InChIKey, dtype: object",1.337602713018066
14,#43 87.0000@12.2101 MS1+,"34    replib
Name: Library, dtype: object","34    12999.0
Name: Id, dtype: float64","34    200.178
Name: Mass, dtype: float64","34    200.0
Name: Lib MW, dtype: float64","34    109.0
Name: InLib, dtype: float64","34    929.0
Name: MF, dtype: float64","34    24.0
Name: Prob(%), dtype: float64","34    Undecanoic acid, methyl ester
Name: Name, dtype: object","34    C12H24O2
Name: Formula, dtype: object","34    1731868.0
Name: CAS, dtype: float64","34    XPQPWPZFBULGKT-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.3551791890365312
15,#90 264.0000@10.9645 MS1+,"67    mainlib
Name: Library, dtype: object","67    269610.0
Name: Id, dtype: float64","67    279.134
Name: Mass, dtype: float64","67    279.0
Name: Lib MW, dtype: float64","67    106.0
Name: InLib, dtype: float64","67    858.0
Name: MF, dtype: float64","67    80.9
Name: Prob(%), dtype: float64","67    Adenine, 2TMS derivative
Name: Name, dtype: object","67    C11H21N5Si2
Name: Formula, dtype: object","67    17995049.0
Name: CAS, dtype: float64","67    SSWSPDDXHGZYTL-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.3601750171933824
16,#6 246.0000@9.4906 MS1+,"4    mainlib
Name: Library, dtype: object","4    261023.0
Name: Id, dtype: float64","4    363.172
Name: Mass, dtype: float64","4    363.0
Name: Lib MW, dtype: float64","4    290.0
Name: InLib, dtype: float64","4    891.0
Name: MF, dtype: float64","4    94.4
Name: Prob(%), dtype: float64","4    L-Glutamic acid, 3TMS derivative
Name: Name, dtype: object","4    C14H33NO4Si3
Name: Formula, dtype: object","4    15985076.0
Name: CAS, dtype: float64","4    STTWTJDZFSSNFS-LBPRGKRZSA-N
Name: InChIKey, dtype: object",1.3675262465944835
17,#64 103.0000@14.0515 MS1+,"52    mainlib
Name: Library, dtype: object","52    52637.0
Name: Id, dtype: float64","52    556.239
Name: Mass, dtype: float64","52    556.0
Name: Lib MW, dtype: float64","52    340.0
Name: InLib, dtype: float64","52    897.0
Name: MF, dtype: float64","52    94.9
Name: Prob(%), dtype: float64","52    Inosine, 4TMS derivative
Name: Name, dtype: object","52    C22H44N4O5Si4
Name: Formula, dtype: object","52    0.0
Name: CAS, dtype: float64","52    LEZIDMDMEIMSNO-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.3999442673928604
18,#31 117.0000@12.7099 MS1+,"24    replib
Name: Library, dtype: object","24    22899.0
Name: Id, dtype: float64","24    356.311
Name: Mass, dtype: float64","24    356.0
Name: Lib MW, dtype: float64","24    199.0
Name: InLib, dtype: float64","24    894.0
Name: MF, dtype: float64","24    85.5
Name: Prob(%), dtype: float64","24    Stearic acid, TMS derivative
Name: Name, dtype: object","24    C21H44O2Si
Name: Formula, dtype: object","24    18748919.0
Name: CAS, dtype: float64","24    DDLPZVTUKLKVQB-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.4083909929313774
19,#10 147.0000@8.6664 MS1+,"7    replib
Name: Library, dtype: object","7    12361.0
Name: Id, dtype: float64","7    350.14
Name: Mass, dtype: float64","7    350.0
Name: Lib MW, dtype: float64","7    562.0
Name: InLib, dtype: float64","7    934.0
Name: MF, dtype: float64","7    92.7
Name: Prob(%), dtype: float64","7    Malic acid, 3TMS derivative
Name: Name, dtype: object","7    C13H30O5Si3
Name: Formula, dtype: object","7    38166119.0
Name: CAS, dtype: float64","7    QCOBWZRPFJZHGU-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.4142286966586493
20,#3 147.0000@12.0013 MS1+,"2    replib
Name: Library, dtype: object","2    12342.0
Name: Id, dtype: float64","2    612.301
Name: Mass, dtype: float64","2    612.0
Name: Lib MW, dtype: float64","2    405.0
Name: InLib, dtype: float64","2    951.0
Name: MF, dtype: float64","2    75.5
Name: Prob(%), dtype: float64","2    Myo-Inositol, 6TMS
Name: Name, dtype: object","2    C24H60O6Si6
Name: Formula, dtype: object","2    2582798.0
Name: CAS, dtype: float64","2    FRTKXRNTVMCAKI-HPEVMFQJSA-N
Name: InChIKey, dtype: object",1.4446667227110734
21,#40 245.0000@7.7854 MS1+,"32    replib
Name: Library, dtype: object","32    39826.0
Name: Id, dtype: float64","32    260.09
Name: Mass, dtype: float64","32    260.0
Name: Lib MW, dtype: float64","32    312.0
Name: InLib, dtype: float64","32    932.0
Name: MF, dtype: float64","32    91.4
Name: Prob(%), dtype: float64","32    2-Butenedioic acid, (E)-, 2TMS derivative
Name: Name, dtype: object","32    C10H20O4Si2
Name: Formula, dtype: object","32    17962037.0
Name: CAS, dtype: float64","32    OITVFMRNHJZOHF-BQYQJAHWSA-N
Name: InChIKey, dtype: object",1.455266686449743
22,#58 156.0000@11.1644 MS1+,"47    mainlib
Name: Library, dtype: object","47    51716.0
Name: Id, dtype: float64","47    434.264
Name: Mass, dtype: float64","47    434.0
Name: Lib MW, dtype: float64","47   -165.0
Name: InLib, dtype: float64","47    823.0
Name: MF, dtype: float64","47    69.9
Name: Prob(%), dtype: float64","47    L-Lysine, 4TMS derivative
Name: Name, dtype: object","47    C18H46N2O2Si4
Name: Formula, dtype: object","47    55429077.0
Name: CAS, dtype: float64","47    NAMWUGJQNPIVND-KRWDZBQOSA-N
Name: InChIKey, dtype: object",1.4844490588628962
23,#73 147.0000@13.4184 MS1+,"56    replib
Name: Library, dtype: object","56    12745.0
Name: Id, dtype: float64","56    764.306
Name: Mass, dtype: float64","56    764.0
Name: Lib MW, dtype: float64","56    146.0
Name: InLib, dtype: float64","56    891.0
Name: MF, dtype: float64","56    45.4
Name: Prob(%), dtype: float64","56    Myo-Inositol, 1,3,4,5,6-pentakis-O-(trimethyls...
Name: Name, dtype: object","56    C27H69O9PSi7
Name: Formula, dtype: object","56    33910064.0
Name: CAS, dtype: float64","56    WOZUKLPEHGPIJE-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.514553195809485
24,#75 147.0000@9.2034 MS1+,"58    replib
Name: Library, dtype: object","58    12185.0
Name: Id, dtype: float64","58    364.156
Name: Mass, dtype: float64","58    364.0
Name: Lib MW, dtype: float64","58   -133.0
Name: InLib, dtype: float64","58    838.0
Name: MF, dtype: float64","58    72.7
Name: Prob(%), dtype: float64","58    Pentanedioic acid, 2-[(trimethylsilyl)oxy]-, b...
Name: Name, dtype: object","58    C14H32O5Si3
Name: Formula, dtype: object","58    55530626.0
Name: CAS, dtype: float64","58    GFDIGKRHNMDEJF-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.533301143328932
25,#32 117.0000@11.7994 MS1+,"25    replib
Name: Library, dtype: object","25    11923.0
Name: Id, dtype: float64","25    328.28
Name: Mass, dtype: float64","25    328.0
Name: Lib MW, dtype: float64","25    383.0
Name: InLib, dtype: float64","25    905.0
Name: MF, dtype: float64","25    81.7
Name: Prob(%), dtype: float64","25    Palmitic Acid, TMS derivative
Name: Name, dtype: object","25    C19H40O2Si
Name: Formula, dtype: object","25    55520893.0
Name: CAS, dtype: float64","25    HKNNSWCACQFVIK-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.5497277598351504
26,#35 147.0000@10.5921 MS1+,"28    replib
Name: Library, dtype: object","28    12683.0
Name: Id, dtype: float64","28    480.185
Name: Mass, dtype: float64","28    480.0
Name: Lib MW, dtype: float64","28    143.0
Name: InLib, dtype: float64","28    868.0
Name: MF, dtype: float64","28    90.9
Name: Prob(%), dtype: float64","28    Citric acid, 4TMS derivative
Name: Name, dtype: object","28    C18H40O7Si4
Name: Formula, dtype: object","28    14330973.0
Name: CAS, dtype: float64","28    VFGAVMGYDWDESE-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.5645438924423525
27,#55 99.0000@7.7236 MS1+,"44    replib
Name: Library, dtype: object","44    39613.0
Name: Id, dtype: float64","44    256.106
Name: Mass, dtype: float64","44    256.0
Name: Lib MW, dtype: float64","44    178.0
Name: InLib, dtype: float64","44    861.0
Name: MF, dtype: float64","44    57.9
Name: Prob(%), dtype: float64","44    Uracil, 2TMS derivative
Name: Name, dtype: object","44    C10H20N2O2Si2
Name: Formula, dtype: object","44    10457144.0
Name: CAS, dtype: float64","44    FSBNTQRWSOTNEW-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.6145286361180355
28,#80 103.0000@12.3943 MS1+,"61    mainlib
Name: Library, dtype: object","61    49582.0
Name: Id, dtype: float64","61    606.248
Name: Mass, dtype: float64","61    606.0
Name: Lib MW, dtype: float64","61   -101.0
Name: InLib, dtype: float64","61    836.0
Name: MF, dtype: float64","61    87.9
Name: Prob(%), dtype: float64","61    Phosphoric acid, bis[2,3-bis[(trimethylsilyl)o...
Name: Name, dtype: object","61    C21H55O8PSi5
Name: Formula, dtype: object","61    32046289.0
Name: CAS, dtype: float64","61    OABPYCCCPPLWNE-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.6285929710425897
29,#63 169.0000@14.3798 MS1+,"51    replib
Name: Library, dtype: object","51    32907.0
Name: Id, dtype: float64","51    226.175
Name: Mass, dtype: float64","51    226.0
Name: Lib MW, dtype: float64","51   -315.0
Name: InLib, dtype: float64","51    820.0
Name: MF, dtype: float64","51    58.5
Name: Prob(%), dtype: float64","51    Cyclohexene, 3-butyl-1-trimethylsilyloxy-
Name: Name, dtype: object","51    C13H26OSi
Name: Formula, dtype: object","51    56745701.0
Name: CAS, dtype: float64","51    FWONKCRAJNZDNC-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.7201942870962486
