,position name,Library,Id,Mass,Lib MW,InLib,MF,Prob(%),Name,Formula,CAS,InChIKey,VIP
11,#98 147.0000@14.4621 MS1+,"74    mainlib
Name: Library, dtype: object","74    52303.0
Name: Id, dtype: float64","74    947.459
Name: Mass, dtype: float64","74    947.0
Name: Lib MW, dtype: float64","74   -124.0
Name: InLib, dtype: float64","74    914.0
Name: MF, dtype: float64","74    27.7
Name: Prob(%), dtype: float64","74    D-Lactose, octakis(trimethylsilyl) ether, meth...
Name: Name, dtype: object","74    C37H89NO11Si8
Name: Formula, dtype: object","74    0.0
Name: CAS, dtype: float64","74    KNAZTEWBFRPMHZ-HBAMXUDRSA-N
Name: InChIKey, dtype: object",1.6903433331222462
12,#107 160.0000@8.2999 MS1+,"78    mainlib
Name: Library, dtype: object","78    51431.0
Name: Id, dtype: float64","78    277.117
Name: Mass, dtype: float64","78    277.0
Name: Lib MW, dtype: float64","78    400.0
Name: InLib, dtype: float64","78    889.0
Name: MF, dtype: float64","78    95.2
Name: Prob(%), dtype: float64","78    L-Aspartic acid, 2TMS derivative
Name: Name, dtype: object","78    C10H23NO4Si2
Name: Formula, dtype: object","78    0.0
Name: CAS, dtype: float64","78    UTGZLLJGNUQPMX-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.6847972391819892
13,#35 86.0000@6.6192 MS1+,"29    mainlib
Name: Library, dtype: object","29    69815.0
Name: Id, dtype: float64","29    203.134
Name: Mass, dtype: float64","29    203.0
Name: Lib MW, dtype: float64","29    189.0
Name: InLib, dtype: float64","29    924.0
Name: MF, dtype: float64","29    41.2
Name: Prob(%), dtype: float64","29    L-Isoleucine, TMS derivative
Name: Name, dtype: object","29    C9H21NO2Si
Name: Formula, dtype: object","29    0.0
Name: CAS, dtype: float64","29    ZBVUZZNOZGCJIE-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.677973986240899
14,#27 147.0000@10.2687 MS1+,"21    replib
Name: Library, dtype: object","21    12802.0
Name: Id, dtype: float64","21    460.172
Name: Mass, dtype: float64","21    460.0
Name: Lib MW, dtype: float64","21   -127.0
Name: InLib, dtype: float64","21    860.0
Name: MF, dtype: float64","21    76.4
Name: Prob(%), dtype: float64","21    Phosphoric acid, bis(trimethylsilyl) 2,3-bis[(...
Name: Name, dtype: object","21    C15H41O6PSi4
Name: Formula, dtype: object","21    31038116.0
Name: CAS, dtype: float64","21    OSNKBCBCOYHYNF-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.6749254922929122
15,#193 236.0000@14.3014 MS1+,"107    mainlib
Name: Library, dtype: object","107    52978.0
Name: Id, dtype: float64","107    555.255
Name: Mass, dtype: float64","107    555.0
Name: Lib MW, dtype: float64","107    609.0
Name: InLib, dtype: float64","107    933.0
Name: MF, dtype: float64","107    98.0
Name: Prob(%), dtype: float64","107    Adenosine, 4TMS derivative
Name: Name, dtype: object","107    C22H45N5O4Si4
Name: Formula, dtype: object","107    53294330.0
Name: CAS, dtype: float64","107    ADQCPBJKGAVWKS-WGQQHEPDSA-N
Name: InChIKey, dtype: object",1.6454627808932405
16,#79 241.0000@7.8638 MS1+,"62    mainlib
Name: Library, dtype: object","62    258116.0
Name: Id, dtype: float64","62    256.106
Name: Mass, dtype: float64","62    256.0
Name: Lib MW, dtype: float64","62    162.0
Name: InLib, dtype: float64","62    882.0
Name: MF, dtype: float64","62    84.6
Name: Prob(%), dtype: float64","62    2,5-Bis((trimethylsilyl)oxy)pyrazine
Name: Name, dtype: object","62    C10H20N2O2Si2
Name: Formula, dtype: object","62    362516094.0
Name: CAS, dtype: float64","62    RJVSLZFJMXAFGR-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.6432164414106056
17,#180 204.0000@12.9294 MS1+,"102    mainlib
Name: Library, dtype: object","102    233951.0
Name: Id, dtype: float64","102    748.407
Name: Mass, dtype: float64","102    748.0
Name: Lib MW, dtype: float64","102   -331.0
Name: InLib, dtype: float64","102    848.0
Name: MF, dtype: float64","102    11.4
Name: Prob(%), dtype: float64","102    4-[4-Hydroxy-2,6,6-trimethyl-3-[(2R,3R,4S,5S,6...
Name: Name, dtype: object","102    C34H72O8Si5
Name: Formula, dtype: object","102    0.0
Name: CAS, dtype: float64","102    HAWDOTPCOYBVKF-JIEQOVIDSA-N
Name: InChIKey, dtype: object",1.573477801712958
18,#112 147.0000@13.4174 MS1+,"79    replib
Name: Library, dtype: object","79    12745.0
Name: Id, dtype: float64","79    764.306
Name: Mass, dtype: float64","79    764.0
Name: Lib MW, dtype: float64","79    165.0
Name: InLib, dtype: float64","79    901.0
Name: MF, dtype: float64","79    48.5
Name: Prob(%), dtype: float64","79    Myo-Inositol, 1,3,4,5,6-pentakis-O-(trimethyls...
Name: Name, dtype: object","79    C27H69O9PSi7
Name: Formula, dtype: object","79    33910064.0
Name: CAS, dtype: float64","79    WOZUKLPEHGPIJE-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.566636001132014
19,#153 147.0000@14.5317 MS1+,"91    mainlib
Name: Library, dtype: object","91    52303.0
Name: Id, dtype: float64","91    947.459
Name: Mass, dtype: float64","91    947.0
Name: Lib MW, dtype: float64","91   -246.0
Name: InLib, dtype: float64","91    869.0
Name: MF, dtype: float64","91    21.7
Name: Prob(%), dtype: float64","91    D-Lactose, octakis(trimethylsilyl) ether, meth...
Name: Name, dtype: object","91    C37H89NO11Si8
Name: Formula, dtype: object","91    0.0
Name: CAS, dtype: float64","91    KNAZTEWBFRPMHZ-HBAMXUDRSA-N
Name: InChIKey, dtype: object",1.5465462562275818
20,#25 218.0000@11.2663 MS1+,"19    replib
Name: Library, dtype: object","19    38130.0
Name: Id, dtype: float64","19    397.192
Name: Mass, dtype: float64","19    397.0
Name: Lib MW, dtype: float64","19    216.0
Name: InLib, dtype: float64","19    917.0
Name: MF, dtype: float64","19    81.5
Name: Prob(%), dtype: float64","19    L-Tyrosine, 3TMS derivative
Name: Name, dtype: object","19    C18H35NO3Si3
Name: Formula, dtype: object","19    51220736.0
Name: CAS, dtype: float64","19    WMWBCQXPKSQMOK-KRWDZBQOSA-N
Name: InChIKey, dtype: object",1.5223829378893805
21,#118 129.0000@9.2054 MS1+,"81    replib
Name: Library, dtype: object","81    12184.0
Name: Id, dtype: float64","81    364.156
Name: Mass, dtype: float64","81    364.0
Name: Lib MW, dtype: float64","81    471.0
Name: InLib, dtype: float64","81    903.0
Name: MF, dtype: float64","81    93.8
Name: Prob(%), dtype: float64","81    Pentanedioic acid, 2-[(trimethylsilyl)oxy]-, b...
Name: Name, dtype: object","81    C14H32O5Si3
Name: Formula, dtype: object","81    55530626.0
Name: CAS, dtype: float64","81    GFDIGKRHNMDEJF-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.520341022656033
22,#70 202.0000@12.6217 MS1+,"54    replib
Name: Library, dtype: object","54    36773.0
Name: Id, dtype: float64","54    420.208
Name: Mass, dtype: float64","54    420.0
Name: Lib MW, dtype: float64","54   -138.0
Name: InLib, dtype: float64","54    895.0
Name: MF, dtype: float64","54    28.6
Name: Prob(%), dtype: float64","54    L-Tryptophan, 3TMS derivative
Name: Name, dtype: object","54    C20H36N2O2Si3
Name: Formula, dtype: object","54    55429282.0
Name: CAS, dtype: float64","54    JRAGJGVCQZJQIM-SFHVURJKSA-N
Name: InChIKey, dtype: object",1.5134258200960102
23,#68 116.0000@9.7924 MS1+,"52    mainlib
Name: Library, dtype: object","52    49837.0
Name: Id, dtype: float64","52    348.172
Name: Mass, dtype: float64","52    348.0
Name: Lib MW, dtype: float64","52    415.0
Name: InLib, dtype: float64","52    902.0
Name: MF, dtype: float64","52    66.2
Name: Prob(%), dtype: float64","52    Asparagine, 3TMS derivative
Name: Name, dtype: object","52    C13H32N2O3Si3
Name: Formula, dtype: object","52    55649622.0
Name: CAS, dtype: float64","52    XENSVLLMVLKHGJ-NSHDSACASA-N
Name: InChIKey, dtype: object",1.4691894718206304
24,#91 103.0000@14.0495 MS1+,"69    mainlib
Name: Library, dtype: object","69    52637.0
Name: Id, dtype: float64","69    556.239
Name: Mass, dtype: float64","69    556.0
Name: Lib MW, dtype: float64","69    340.0
Name: InLib, dtype: float64","69    897.0
Name: MF, dtype: float64","69    94.9
Name: Prob(%), dtype: float64","69    Inosine, 4TMS derivative
Name: Name, dtype: object","69    C22H44N4O5Si4
Name: Formula, dtype: object","69    0.0
Name: CAS, dtype: float64","69    LEZIDMDMEIMSNO-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.4487557783005276
25,#106 120.0000@9.1730 MS1+,"77    mainlib
Name: Library, dtype: object","77    125524.0
Name: Id, dtype: float64","77    237.119
Name: Mass, dtype: float64","77    237.0
Name: Lib MW, dtype: float64","77    413.0
Name: InLib, dtype: float64","77    901.0
Name: MF, dtype: float64","77    85.1
Name: Prob(%), dtype: float64","77    DL-Phenylalanine, TMS derivative
Name: Name, dtype: object","77    C12H19NO2Si
Name: Formula, dtype: object","77    2899425.0
Name: CAS, dtype: float64","77    NBXFAHHUVWSAFQ-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.412738716022784
26,#54 218.0000@9.5944 MS1+,"41    mainlib
Name: Library, dtype: object","41    52674.0
Name: Id, dtype: float64","41    309.158
Name: Mass, dtype: float64","41    309.0
Name: Lib MW, dtype: float64","41    616.0
Name: InLib, dtype: float64","41    928.0
Name: MF, dtype: float64","41    76.2
Name: Prob(%), dtype: float64","41    Phenylalanine, 2TMS derivative
Name: Name, dtype: object","41    C15H27NO2Si2
Name: Formula, dtype: object","41    2899527.0
Name: CAS, dtype: float64","41    DWNFNBPPSFIIBG-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.4037572886774816
27,#168 107.0000@6.0802 MS1+,"96    mainlib
Name: Library, dtype: object","96    48305.0
Name: Id, dtype: float64","96    243.054
Name: Mass, dtype: float64","96    243.0
Name: Lib MW, dtype: float64","96    310.0
Name: InLib, dtype: float64","96    857.0
Name: MF, dtype: float64","96    98.3
Name: Prob(%), dtype: float64","96    N-(Trifluoroacetyl)glycine, TMS derivative
Name: Name, dtype: object","96    C7H12F3NO3Si
Name: Formula, dtype: object","96    52558799.0
Name: CAS, dtype: float64","96    VGDOBWZWJSBQHL-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.39364309209626
28,#41 117.0000@11.7994 MS1+,"33    replib
Name: Library, dtype: object","33    11923.0
Name: Id, dtype: float64","33    328.28
Name: Mass, dtype: float64","33    328.0
Name: Lib MW, dtype: float64","33    408.0
Name: InLib, dtype: float64","33    908.0
Name: MF, dtype: float64","33    84.4
Name: Prob(%), dtype: float64","33    Palmitic Acid, TMS derivative
Name: Name, dtype: object","33    C19H40O2Si
Name: Formula, dtype: object","33    55520893.0
Name: CAS, dtype: float64","33    HKNNSWCACQFVIK-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.3787640179682572
29,#3 147.0000@12.0013 MS1+,"2    replib
Name: Library, dtype: object","2    12342.0
Name: Id, dtype: float64","2    612.301
Name: Mass, dtype: float64","2    612.0
Name: Lib MW, dtype: float64","2    405.0
Name: InLib, dtype: float64","2    951.0
Name: MF, dtype: float64","2    75.5
Name: Prob(%), dtype: float64","2    Myo-Inositol, 6TMS
Name: Name, dtype: object","2    C24H60O6Si6
Name: Formula, dtype: object","2    2582798.0
Name: CAS, dtype: float64","2    FRTKXRNTVMCAKI-HPEVMFQJSA-N
Name: InChIKey, dtype: object",1.3752583749176217
30,#76 265.0000@10.6205 MS1+,"59    replib
Name: Library, dtype: object","59    40713.0
Name: Id, dtype: float64","59    280.118
Name: Mass, dtype: float64","59    280.0
Name: Lib MW, dtype: float64","59    102.0
Name: InLib, dtype: float64","59    874.0
Name: MF, dtype: float64","59    82.7
Name: Prob(%), dtype: float64","59    9H-Purin-6-ol, 2TMS derivative
Name: Name, dtype: object","59    C11H20N4OSi2
Name: Formula, dtype: object","59    17962899.0
Name: CAS, dtype: float64","59    GQQMYRBRLIEVPC-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.3451994163646663
31,#161 128.0000@8.9202 MS1+,"93    replib
Name: Library, dtype: object","93    11833.0
Name: Id, dtype: float64","93    293.13
Name: Mass, dtype: float64","93    293.0
Name: Lib MW, dtype: float64","93    126.0
Name: InLib, dtype: float64","93    815.0
Name: MF, dtype: float64","93    94.1
Name: Prob(%), dtype: float64","93    L-Methionine, 2TMS derivative
Name: Name, dtype: object","93    C11H27NO2SSi2
Name: Formula, dtype: object","93    27844106.0
Name: CAS, dtype: float64","93    JATQZWJTOMUJCG-JTQLQIEISA-N
Name: InChIKey, dtype: object",1.291317678867161
32,#175 204.0000@14.6532 MS1+,"99    mainlib
Name: Library, dtype: object","99    52350.0
Name: Id, dtype: float64","99    947.459
Name: Mass, dtype: float64","99    947.0
Name: Lib MW, dtype: float64","99   -283.0
Name: InLib, dtype: float64","99    853.0
Name: MF, dtype: float64","99    10.9
Name: Prob(%), dtype: float64","99    Maltose, octakis(trimethylsilyl) ether, methyl...
Name: Name, dtype: object","99    C37H89NO11Si8
Name: Formula, dtype: object","99    0.0
Name: CAS, dtype: float64","99    KNAZTEWBFRPMHZ-DZTJYMNTSA-N
Name: InChIKey, dtype: object",1.2392471325593233
33,#53 117.0000@7.4169 MS1+,"40    mainlib
Name: Library, dtype: object","40    49928.0
Name: Id, dtype: float64","40    263.137
Name: Mass, dtype: float64","40    263.0
Name: Lib MW, dtype: float64","40    716.0
Name: InLib, dtype: float64","40    925.0
Name: MF, dtype: float64","40    95.7
Name: Prob(%), dtype: float64","40    L-Threonine, 2TMS derivative
Name: Name, dtype: object","40    C10H25NO3Si2
Name: Formula, dtype: object","40    7536825.0
Name: CAS, dtype: float64","40    CKXHAGKHQXMUJP-BDAKNGLRSA-N
Name: InChIKey, dtype: object",1.2215312712302455
34,#171 167.0000@6.2154 MS1+,"98    replib
Name: Library, dtype: object","98    10599.0
Name: Id, dtype: float64","98    238.039
Name: Mass, dtype: float64","98    238.0
Name: Lib MW, dtype: float64","98   -122.0
Name: InLib, dtype: float64","98    849.0
Name: MF, dtype: float64","98    78.7
Name: Prob(%), dtype: float64","98    5-Bromo-1-pentanol, TMS
Name: Name, dtype: object","98    C8H19BrOSi
Name: Formula, dtype: object","98    18294138.0
Name: CAS, dtype: float64","98    HWPZIVGMHJTVCV-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.1411998185099808
35,#230 456.0000@16.7769 MS1+,"113    mainlib
Name: Library, dtype: object","113    304589.0
Name: Id, dtype: float64","113    546.429
Name: Mass, dtype: float64","113    546.0
Name: Lib MW, dtype: float64","113   -172.0
Name: InLib, dtype: float64","113    838.0
Name: MF, dtype: float64","113    51.6
Name: Prob(%), dtype: float64","113    5-Cholesten-3.beta.,7.alpha.-diol, di-trimethy...
Name: Name, dtype: object","113    C33H62O2Si2
Name: Formula, dtype: object","113   -453679.0
Name: CAS, dtype: float64","113    OOKKWPKBWGMRMW-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.130842072804361
36,#149 116.0000@9.8012 MS1+,"90    replib
Name: Library, dtype: object","90    12130.0
Name: Id, dtype: float64","90    348.172
Name: Mass, dtype: float64","90    348.0
Name: Lib MW, dtype: float64","90    152.0
Name: InLib, dtype: float64","90    837.0
Name: MF, dtype: float64","90    74.2
Name: Prob(%), dtype: float64","90    Asparagine, 3TMS derivative
Name: Name, dtype: object","90    C13H32N2O3Si3
Name: Formula, dtype: object","90    55649622.0
Name: CAS, dtype: float64","90    XENSVLLMVLKHGJ-NSHDSACASA-N
Name: InChIKey, dtype: object",1.12629308766839
37,#20 117.0000@8.0068 MS1+,"14    replib
Name: Library, dtype: object","14    12160.0
Name: Id, dtype: float64","14    335.177
Name: Mass, dtype: float64","14    335.0
Name: Lib MW, dtype: float64","14    609.0
Name: InLib, dtype: float64","14    938.0
Name: MF, dtype: float64","14    97.8
Name: Prob(%), dtype: float64","14    L-Threonine, 3TMS derivative
Name: Name, dtype: object","14    C13H33NO3Si3
Name: Formula, dtype: object","14    7537022.0
Name: CAS, dtype: float64","14    GTYBQDCOPQDAPP-NEPJUHHUSA-N
Name: InChIKey, dtype: object",1.1251205512321132
38,#48 147.0000@10.5921 MS1+,"38    replib
Name: Library, dtype: object","38    12683.0
Name: Id, dtype: float64","38    480.185
Name: Mass, dtype: float64","38    480.0
Name: Lib MW, dtype: float64","38    143.0
Name: InLib, dtype: float64","38    866.0
Name: MF, dtype: float64","38    91.1
Name: Prob(%), dtype: float64","38    Citric acid, 4TMS derivative
Name: Name, dtype: object","38    C18H40O7Si4
Name: Formula, dtype: object","38    14330973.0
Name: CAS, dtype: float64","38    VFGAVMGYDWDESE-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.1108904706761715
39,#40 117.0000@12.7099 MS1+,"32    replib
Name: Library, dtype: object","32    22899.0
Name: Id, dtype: float64","32    356.311
Name: Mass, dtype: float64","32    356.0
Name: Lib MW, dtype: float64","32    199.0
Name: InLib, dtype: float64","32    893.0
Name: MF, dtype: float64","32    85.2
Name: Prob(%), dtype: float64","32    Stearic acid, TMS derivative
Name: Name, dtype: object","32    C21H44O2Si
Name: Formula, dtype: object","32    18748919.0
Name: CAS, dtype: float64","32    DDLPZVTUKLKVQB-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.09919106665572
40,#24 129.0000@16.4672 MS1+,"18    replib
Name: Library, dtype: object","18    25955.0
Name: Id, dtype: float64","18    458.394
Name: Mass, dtype: float64","18    458.0
Name: Lib MW, dtype: float64","18    245.0
Name: InLib, dtype: float64","18    896.0
Name: MF, dtype: float64","18    47.2
Name: Prob(%), dtype: float64","18    Cholesterol, TMS derivative
Name: Name, dtype: object","18    C30H54OSi
Name: Formula, dtype: object","18    1856059.0
Name: CAS, dtype: float64","18    CBVJJGRSRFXUPK-OCBUSCMESA-N
Name: InChIKey, dtype: object",1.0874210114526766
41,#176 147.0000@12.4903 MS1+,"100    mainlib
Name: Library, dtype: object","100    283264.0
Name: Id, dtype: float64","100    402.335
Name: Mass, dtype: float64","100    402.0
Name: Lib MW, dtype: float64","100    149.0
Name: InLib, dtype: float64","100    824.0
Name: MF, dtype: float64","100    88.8
Name: Prob(%), dtype: float64","100    Hexadecane-1,2-diol, 2TMS derivative
Name: Name, dtype: object","100    C22H50O2Si2
Name: Formula, dtype: object","100    0.0
Name: CAS, dtype: float64","100    ZLUOYIINLXNLOR-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.0720200093970202
42,#80 87.0000@16.2085 MS1+,"63    replib
Name: Library, dtype: object","63    13033.0
Name: Id, dtype: float64","63    298.287
Name: Mass, dtype: float64","63    298.0
Name: Lib MW, dtype: float64","63   -278.0
Name: InLib, dtype: float64","63    839.0
Name: MF, dtype: float64","63    39.7
Name: Prob(%), dtype: float64","63    Methyl stearate
Name: Name, dtype: object","63    C19H38O2
Name: Formula, dtype: object","63    112618.0
Name: CAS, dtype: float64","63    HPEUJPJOZXNMSJ-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.0686062055016257
43,#191 117.0000@11.3134 MS1+,"106    replib
Name: Library, dtype: object","106    11871.0
Name: Id, dtype: float64","106    314.264
Name: Mass, dtype: float64","106    314.0
Name: Lib MW, dtype: float64","106   -183.0
Name: InLib, dtype: float64","106    813.0
Name: MF, dtype: float64","106    73.1
Name: Prob(%), dtype: float64","106    Pentadecanoic acid, TMS derivative
Name: Name, dtype: object","106    C18H38O2Si
Name: Formula, dtype: object","106    74367229.0
Name: CAS, dtype: float64","106    SHDTWSQDHLKGEO-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.0569260544806525
44,#5 147.0000@5.6911 MS1+,"4    replib
Name: Library, dtype: object","4    29328.0
Name: Id, dtype: float64","4    234.111
Name: Mass, dtype: float64","4    234.0
Name: Lib MW, dtype: float64","4    160.0
Name: InLib, dtype: float64","4    939.0
Name: MF, dtype: float64","4    70.0
Name: Prob(%), dtype: float64","4    Lactic Acid, 2TMS derivative
Name: Name, dtype: object","4    C9H22O3Si2
Name: Formula, dtype: object","4    17596962.0
Name: CAS, dtype: float64","4    HXRGKEOWDNVHPA-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.0443912756817082
45,#69 147.0000@11.2154 MS1+,"53    replib
Name: Library, dtype: object","53    12304.0
Name: Id, dtype: float64","53    614.316
Name: Mass, dtype: float64","53    614.0
Name: Lib MW, dtype: float64","53   -124.0
Name: InLib, dtype: float64","53    920.0
Name: MF, dtype: float64","53    26.0
Name: Prob(%), dtype: float64","53    D-Glucitol, 6TMS
Name: Name, dtype: object","53    C24H62O6Si6
Name: Formula, dtype: object","53    14199805.0
Name: CAS, dtype: float64","53    USBJDBWAPKNPCK-UEQSERJNSA-N
Name: InChIKey, dtype: object",1.0152079742929798
