,position name,Library,Id,Mass,Lib MW,InLib,MF,Prob(%),Name,Formula,CAS,InChIKey,VIP
10,#98 147.0000@14.4621 MS1+,"74    mainlib
Name: Library, dtype: object","74    52303.0
Name: Id, dtype: float64","74    947.459
Name: Mass, dtype: float64","74    947.0
Name: Lib MW, dtype: float64","74   -124.0
Name: InLib, dtype: float64","74    914.0
Name: MF, dtype: float64","74    27.7
Name: Prob(%), dtype: float64","74    D-Lactose, octakis(trimethylsilyl) ether, meth...
Name: Name, dtype: object","74    C37H89NO11Si8
Name: Formula, dtype: object","74    0.0
Name: CAS, dtype: float64","74    KNAZTEWBFRPMHZ-HBAMXUDRSA-N
Name: InChIKey, dtype: object",1.6045706219884754
11,#118 129.0000@9.2054 MS1+,"81    replib
Name: Library, dtype: object","81    12184.0
Name: Id, dtype: float64","81    364.156
Name: Mass, dtype: float64","81    364.0
Name: Lib MW, dtype: float64","81    471.0
Name: InLib, dtype: float64","81    903.0
Name: MF, dtype: float64","81    93.8
Name: Prob(%), dtype: float64","81    Pentanedioic acid, 2-[(trimethylsilyl)oxy]-, b...
Name: Name, dtype: object","81    C14H32O5Si3
Name: Formula, dtype: object","81    55530626.0
Name: CAS, dtype: float64","81    GFDIGKRHNMDEJF-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.5864479638300009
12,#81 156.0000@11.1644 MS1+,"64    mainlib
Name: Library, dtype: object","64    51716.0
Name: Id, dtype: float64","64    434.264
Name: Mass, dtype: float64","64    434.0
Name: Lib MW, dtype: float64","64   -105.0
Name: InLib, dtype: float64","64    858.0
Name: MF, dtype: float64","64    78.8
Name: Prob(%), dtype: float64","64    L-Lysine, 4TMS derivative
Name: Name, dtype: object","64    C18H46N2O2Si4
Name: Formula, dtype: object","64    55429077.0
Name: CAS, dtype: float64","64    NAMWUGJQNPIVND-KRWDZBQOSA-N
Name: InChIKey, dtype: object",1.5574453321626798
13,#40 117.0000@12.7099 MS1+,"32    replib
Name: Library, dtype: object","32    22899.0
Name: Id, dtype: float64","32    356.311
Name: Mass, dtype: float64","32    356.0
Name: Lib MW, dtype: float64","32    199.0
Name: InLib, dtype: float64","32    893.0
Name: MF, dtype: float64","32    85.2
Name: Prob(%), dtype: float64","32    Stearic acid, TMS derivative
Name: Name, dtype: object","32    C21H44O2Si
Name: Formula, dtype: object","32    18748919.0
Name: CAS, dtype: float64","32    DDLPZVTUKLKVQB-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.5551329012380692
14,#112 147.0000@13.4174 MS1+,"79    replib
Name: Library, dtype: object","79    12745.0
Name: Id, dtype: float64","79    764.306
Name: Mass, dtype: float64","79    764.0
Name: Lib MW, dtype: float64","79    165.0
Name: InLib, dtype: float64","79    901.0
Name: MF, dtype: float64","79    48.5
Name: Prob(%), dtype: float64","79    Myo-Inositol, 1,3,4,5,6-pentakis-O-(trimethyls...
Name: Name, dtype: object","79    C27H69O9PSi7
Name: Formula, dtype: object","79    33910064.0
Name: CAS, dtype: float64","79    WOZUKLPEHGPIJE-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.4706442876687371
15,#48 147.0000@10.5921 MS1+,"38    replib
Name: Library, dtype: object","38    12683.0
Name: Id, dtype: float64","38    480.185
Name: Mass, dtype: float64","38    480.0
Name: Lib MW, dtype: float64","38    143.0
Name: InLib, dtype: float64","38    866.0
Name: MF, dtype: float64","38    91.1
Name: Prob(%), dtype: float64","38    Citric acid, 4TMS derivative
Name: Name, dtype: object","38    C18H40O7Si4
Name: Formula, dtype: object","38    14330973.0
Name: CAS, dtype: float64","38    VFGAVMGYDWDESE-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.465490683619865
16,#56 147.0000@7.7844 MS1+,"43    replib
Name: Library, dtype: object","43    39826.0
Name: Id, dtype: float64","43    260.09
Name: Mass, dtype: float64","43    260.0
Name: Lib MW, dtype: float64","43    301.0
Name: InLib, dtype: float64","43    926.0
Name: MF, dtype: float64","43    90.1
Name: Prob(%), dtype: float64","43    2-Butenedioic acid, (E)-, 2TMS derivative
Name: Name, dtype: object","43    C10H20O4Si2
Name: Formula, dtype: object","43    17962037.0
Name: CAS, dtype: float64","43    OITVFMRNHJZOHF-BQYQJAHWSA-N
Name: InChIKey, dtype: object",1.437356168045684
17,#124 117.0000@10.8087 MS1+,"82    replib
Name: Library, dtype: object","82    12143.0
Name: Id, dtype: float64","82    300.248
Name: Mass, dtype: float64","82    300.0
Name: Lib MW, dtype: float64","82    204.0
Name: InLib, dtype: float64","82    867.0
Name: MF, dtype: float64","82    91.3
Name: Prob(%), dtype: float64","82    Myristic acid, TMS derivative
Name: Name, dtype: object","82    C17H36O2Si
Name: Formula, dtype: object","82    18603173.0
Name: CAS, dtype: float64","82    ZRVCKPDUOGAPSZ-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.4214803846518884
18,#161 128.0000@8.9202 MS1+,"93    replib
Name: Library, dtype: object","93    11833.0
Name: Id, dtype: float64","93    293.13
Name: Mass, dtype: float64","93    293.0
Name: Lib MW, dtype: float64","93    126.0
Name: InLib, dtype: float64","93    815.0
Name: MF, dtype: float64","93    94.1
Name: Prob(%), dtype: float64","93    L-Methionine, 2TMS derivative
Name: Name, dtype: object","93    C11H27NO2SSi2
Name: Formula, dtype: object","93    27844106.0
Name: CAS, dtype: float64","93    JATQZWJTOMUJCG-JTQLQIEISA-N
Name: InChIKey, dtype: object",1.3780376826896814
19,#13 147.0000@5.7215 MS1+,"10    mainlib
Name: Library, dtype: object","10    49957.0
Name: Id, dtype: float64","10    234.111
Name: Mass, dtype: float64","10    234.0
Name: Lib MW, dtype: float64","10   -181.0
Name: InLib, dtype: float64","10    848.0
Name: MF, dtype: float64","10    64.4
Name: Prob(%), dtype: float64","10    Lactic Acid, 2TMS derivative
Name: Name, dtype: object","10    C9H22O3Si2
Name: Formula, dtype: object","10    17596962.0
Name: CAS, dtype: float64","10    HXRGKEOWDNVHPA-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.3508593778041569
20,#73 451.0000@9.7120 MS1+,"57    replib
Name: Library, dtype: object","57    43662.0
Name: Id, dtype: float64","57    466.101
Name: Mass, dtype: float64","57    466.0
Name: Lib MW, dtype: float64","57    344.0
Name: InLib, dtype: float64","57    888.0
Name: MF, dtype: float64","57    95.9
Name: Prob(%), dtype: float64","57    Silanol, trimethyl-, pyrophosphate (4:1)
Name: Name, dtype: object","57    C12H36O7P2Si4
Name: Formula, dtype: object","57    18395454.0
Name: CAS, dtype: float64","57    JDZAIGYGOBAGGF-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.3356471829948442
21,#126 103.0000@12.3943 MS1+,"83    mainlib
Name: Library, dtype: object","83    49582.0
Name: Id, dtype: float64","83    606.248
Name: Mass, dtype: float64","83    606.0
Name: Lib MW, dtype: float64","83   -101.0
Name: InLib, dtype: float64","83    836.0
Name: MF, dtype: float64","83    88.2
Name: Prob(%), dtype: float64","83    Phosphoric acid, bis[2,3-bis[(trimethylsilyl)o...
Name: Name, dtype: object","83    C21H55O8PSi5
Name: Formula, dtype: object","83    32046289.0
Name: CAS, dtype: float64","83    OABPYCCCPPLWNE-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.3173461244448896
22,#149 116.0000@9.8012 MS1+,"90    replib
Name: Library, dtype: object","90    12130.0
Name: Id, dtype: float64","90    348.172
Name: Mass, dtype: float64","90    348.0
Name: Lib MW, dtype: float64","90    152.0
Name: InLib, dtype: float64","90    837.0
Name: MF, dtype: float64","90    74.2
Name: Prob(%), dtype: float64","90    Asparagine, 3TMS derivative
Name: Name, dtype: object","90    C13H32N2O3Si3
Name: Formula, dtype: object","90    55649622.0
Name: CAS, dtype: float64","90    XENSVLLMVLKHGJ-NSHDSACASA-N
Name: InChIKey, dtype: object",1.3124171116986951
23,#62 87.0000@13.9280 MS1+,"48    mainlib
Name: Library, dtype: object","48    56268.0
Name: Id, dtype: float64","48    270.256
Name: Mass, dtype: float64","48    270.0
Name: Lib MW, dtype: float64","48    116.0
Name: InLib, dtype: float64","48    947.0
Name: MF, dtype: float64","48    49.3
Name: Prob(%), dtype: float64","48    Pentadecanoic acid, 14-methyl-, methyl ester
Name: Name, dtype: object","48    C17H34O2
Name: Formula, dtype: object","48    5129602.0
Name: CAS, dtype: float64","48    WAKCWJNDXBPEBP-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.2459254697432145
24,#175 204.0000@14.6532 MS1+,"99    mainlib
Name: Library, dtype: object","99    52350.0
Name: Id, dtype: float64","99    947.459
Name: Mass, dtype: float64","99    947.0
Name: Lib MW, dtype: float64","99   -283.0
Name: InLib, dtype: float64","99    853.0
Name: MF, dtype: float64","99    10.9
Name: Prob(%), dtype: float64","99    Maltose, octakis(trimethylsilyl) ether, methyl...
Name: Name, dtype: object","99    C37H89NO11Si8
Name: Formula, dtype: object","99    0.0
Name: CAS, dtype: float64","99    KNAZTEWBFRPMHZ-DZTJYMNTSA-N
Name: InChIKey, dtype: object",1.2366341095174864
25,#33 116.0000@7.1552 MS1+,"27    mainlib
Name: Library, dtype: object","27    118806.0
Name: Id, dtype: float64","27    249.122
Name: Mass, dtype: float64","27    249.0
Name: Lib MW, dtype: float64","27    847.0
Name: InLib, dtype: float64","27    934.0
Name: MF, dtype: float64","27    94.1
Name: Prob(%), dtype: float64","27    L-Serine, 2TMS derivative
Name: Name, dtype: object","27    C9H23NO3Si2
Name: Formula, dtype: object","27    70125392.0
Name: CAS, dtype: float64","27    MWERNBWITQOYEZ-QMMMGPOBSA-N
Name: InChIKey, dtype: object",1.2314128998349596
26,#127 147.0000@11.0027 MS1+,"84    replib
Name: Library, dtype: object","84    12337.0
Name: Id, dtype: float64","84    569.288
Name: Mass, dtype: float64","84    569.0
Name: Lib MW, dtype: float64","84    312.0
Name: InLib, dtype: float64","84    931.0
Name: MF, dtype: float64","84    18.3
Name: Prob(%), dtype: float64","84    d-Mannose, 2,3,4,5,6-pentakis-O-(trimethylsily...
Name: Name, dtype: object","84    C22H55NO6Si5
Name: Formula, dtype: object","84    128705679.0
Name: CAS, dtype: float64","84    LLVFXXKDPAPSCJ-QJOMJCCJSA-N
Name: InChIKey, dtype: object",1.2303454536929614
27,#8 246.0000@9.4906 MS1+,"6    mainlib
Name: Library, dtype: object","6    261023.0
Name: Id, dtype: float64","6    363.172
Name: Mass, dtype: float64","6    363.0
Name: Lib MW, dtype: float64","6    290.0
Name: InLib, dtype: float64","6    891.0
Name: MF, dtype: float64","6    94.5
Name: Prob(%), dtype: float64","6    L-Glutamic acid, 3TMS derivative
Name: Name, dtype: object","6    C14H33NO4Si3
Name: Formula, dtype: object","6    15985076.0
Name: CAS, dtype: float64","6    STTWTJDZFSSNFS-LBPRGKRZSA-N
Name: InChIKey, dtype: object",1.2070259475390424
28,#136 103.0000@10.0707 MS1+,"88    replib
Name: Library, dtype: object","88    12069.0
Name: Id, dtype: float64","88    512.266
Name: Mass, dtype: float64","88    512.0
Name: Lib MW, dtype: float64","88   -371.0
Name: InLib, dtype: float64","88    817.0
Name: MF, dtype: float64","88    36.8
Name: Prob(%), dtype: float64","88    Adonitol, 5TMS
Name: Name, dtype: object","88    C20H52O5Si5
Name: Formula, dtype: object","88    32381536.0
Name: CAS, dtype: float64","88    SUZLPERYXSOGNY-ACDBMABISA-N
Name: InChIKey, dtype: object",1.193733026161067
29,#12 147.0000@5.6715 MS1+,"9    replib
Name: Library, dtype: object","9    29328.0
Name: Id, dtype: float64","9    234.111
Name: Mass, dtype: float64","9    234.0
Name: Lib MW, dtype: float64","9    116.0
Name: InLib, dtype: float64","9    902.0
Name: MF, dtype: float64","9    67.7
Name: Prob(%), dtype: float64","9    Lactic Acid, 2TMS derivative
Name: Name, dtype: object","9    C9H22O3Si2
Name: Formula, dtype: object","9    17596962.0
Name: CAS, dtype: float64","9    HXRGKEOWDNVHPA-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.186838355499843
30,#76 265.0000@10.6205 MS1+,"59    replib
Name: Library, dtype: object","59    40713.0
Name: Id, dtype: float64","59    280.118
Name: Mass, dtype: float64","59    280.0
Name: Lib MW, dtype: float64","59    102.0
Name: InLib, dtype: float64","59    874.0
Name: MF, dtype: float64","59    82.7
Name: Prob(%), dtype: float64","59    9H-Purin-6-ol, 2TMS derivative
Name: Name, dtype: object","59    C11H20N4OSi2
Name: Formula, dtype: object","59    17962899.0
Name: CAS, dtype: float64","59    GQQMYRBRLIEVPC-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.1795721925570852
31,#193 236.0000@14.3014 MS1+,"107    mainlib
Name: Library, dtype: object","107    52978.0
Name: Id, dtype: float64","107    555.255
Name: Mass, dtype: float64","107    555.0
Name: Lib MW, dtype: float64","107    609.0
Name: InLib, dtype: float64","107    933.0
Name: MF, dtype: float64","107    98.0
Name: Prob(%), dtype: float64","107    Adenosine, 4TMS derivative
Name: Name, dtype: object","107    C22H45N5O4Si4
Name: Formula, dtype: object","107    53294330.0
Name: CAS, dtype: float64","107    ADQCPBJKGAVWKS-WGQQHEPDSA-N
Name: InChIKey, dtype: object",1.169773690474416
32,#37 87.0000@11.2330 MS1+,"31    replib
Name: Library, dtype: object","31    13025.0
Name: Id, dtype: float64","31    214.193
Name: Mass, dtype: float64","31    214.0
Name: Lib MW, dtype: float64","31    141.0
Name: InLib, dtype: float64","31    950.0
Name: MF, dtype: float64","31    33.3
Name: Prob(%), dtype: float64","31    Dodecanoic acid, methyl ester
Name: Name, dtype: object","31    C13H26O2
Name: Formula, dtype: object","31    111820.0
Name: CAS, dtype: float64","31    UQDUPQYQJKYHQI-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.1472806350452065
33,#180 204.0000@12.9294 MS1+,"102    mainlib
Name: Library, dtype: object","102    233951.0
Name: Id, dtype: float64","102    748.407
Name: Mass, dtype: float64","102    748.0
Name: Lib MW, dtype: float64","102   -331.0
Name: InLib, dtype: float64","102    848.0
Name: MF, dtype: float64","102    11.4
Name: Prob(%), dtype: float64","102    4-[4-Hydroxy-2,6,6-trimethyl-3-[(2R,3R,4S,5S,6...
Name: Name, dtype: object","102    C34H72O8Si5
Name: Formula, dtype: object","102    0.0
Name: CAS, dtype: float64","102    HAWDOTPCOYBVKF-JIEQOVIDSA-N
Name: InChIKey, dtype: object",1.139169606137941
34,#179 147.0000@14.5454 MS1+,"101    mainlib
Name: Library, dtype: object","101    54074.0
Name: Id, dtype: float64","101    692.267
Name: Mass, dtype: float64","101    692.0
Name: Lib MW, dtype: float64","101   -457.0
Name: InLib, dtype: float64","101    807.0
Name: MF, dtype: float64","101    33.5
Name: Prob(%), dtype: float64","101    D-Galactofuranose, 1,2,3,5-tetrakis-O-(trimeth...
Name: Name, dtype: object","101    C24H61O9PSi6
Name: Formula, dtype: object","101    69688488.0
Name: CAS, dtype: float64","101    GGJGPKSONUPQHA-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.132051177421618
35,#94 87.0000@10.1736 MS1+,"71    mainlib
Name: Library, dtype: object","71    56247.0
Name: Id, dtype: float64","71    200.178
Name: Mass, dtype: float64","71    200.0
Name: Lib MW, dtype: float64","71   -122.0
Name: InLib, dtype: float64","71    901.0
Name: MF, dtype: float64","71    41.2
Name: Prob(%), dtype: float64","71    Undecanoic acid, 2-methyl-
Name: Name, dtype: object","71    C12H24O2
Name: Formula, dtype: object","71    24323259.0
Name: CAS, dtype: float64","71    PFFITEZSYJIHHR-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.1137658595781046
36,#147 147.0000@14.2524 MS1+,"89    mainlib
Name: Library, dtype: object","89    51138.0
Name: Id, dtype: float64","89    918.432
Name: Mass, dtype: float64","89    918.0
Name: Lib MW, dtype: float64","89   -331.0
Name: InLib, dtype: float64","89    848.0
Name: MF, dtype: float64","89    19.3
Name: Prob(%), dtype: float64","89    D-(+)-Turanose, octakis(trimethylsilyl) ether
Name: Name, dtype: object","89    C36H86O11Si8
Name: Formula, dtype: object","89    0.0
Name: CAS, dtype: float64","89    ZQSHHKRTYVNWEC-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.106193976475879
37,#78 87.0000@16.2055 MS1+,"61    replib
Name: Library, dtype: object","61    12999.0
Name: Id, dtype: float64","61    200.178
Name: Mass, dtype: float64","61    200.0
Name: Lib MW, dtype: float64","61   -168.0
Name: InLib, dtype: float64","61    886.0
Name: MF, dtype: float64","61    29.0
Name: Prob(%), dtype: float64","61    Undecanoic acid, methyl ester
Name: Name, dtype: object","61    C12H24O2
Name: Formula, dtype: object","61    1731868.0
Name: CAS, dtype: float64","61    XPQPWPZFBULGKT-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.0978160330131166
38,#36 87.0000@10.1619 MS1+,"30    replib
Name: Library, dtype: object","30    13002.0
Name: Id, dtype: float64","30    228.209
Name: Mass, dtype: float64","30    228.0
Name: Lib MW, dtype: float64","30   -100.0
Name: InLib, dtype: float64","30    941.0
Name: MF, dtype: float64","30    31.5
Name: Prob(%), dtype: float64","30    Tridecanoic acid, methyl ester
Name: Name, dtype: object","30    C14H28O2
Name: Formula, dtype: object","30    1731880.0
Name: CAS, dtype: float64","30    JNDDPBOKWCBQSM-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.0879342472569202
39,#15 147.0000@8.6664 MS1+,"11    replib
Name: Library, dtype: object","11    12361.0
Name: Id, dtype: float64","11    350.14
Name: Mass, dtype: float64","11    350.0
Name: Lib MW, dtype: float64","11    562.0
Name: InLib, dtype: float64","11    935.0
Name: MF, dtype: float64","11    92.9
Name: Prob(%), dtype: float64","11    Malic acid, 3TMS derivative
Name: Name, dtype: object","11    C13H30O5Si3
Name: Formula, dtype: object","11    38166119.0
Name: CAS, dtype: float64","11    QCOBWZRPFJZHGU-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.0812359688658282
40,#82 144.0000@6.8397 MS1+,"65    mainlib
Name: Library, dtype: object","65    164203.0
Name: Id, dtype: float64","65    261.158
Name: Mass, dtype: float64","65    261.0
Name: Lib MW, dtype: float64","65   -104.0
Name: InLib, dtype: float64","65    908.0
Name: MF, dtype: float64","65    64.5
Name: Prob(%), dtype: float64","65    L-Norvaline, 2TMS derivative
Name: Name, dtype: object","65    C11H27NO2Si2
Name: Formula, dtype: object","65    7364456.0
Name: CAS, dtype: float64","65    FPLJIDNLONPGBI-JTQLQIEISA-N
Name: InChIKey, dtype: object",1.0619561835595284
41,#89 147.0000@9.4141 MS1+,"68    mainlib
Name: Library, dtype: object","68    167993.0
Name: Id, dtype: float64","68    226.052
Name: Mass, dtype: float64","68    226.0
Name: Lib MW, dtype: float64","68   -501.0
Name: InLib, dtype: float64","68    801.0
Name: MF, dtype: float64","68    10.0
Name: Prob(%), dtype: float64","68    Bis(trimethylsilyl) sulfite
Name: Name, dtype: object","68    C6H18O3SSi2
Name: Formula, dtype: object","68   -366572.0
Name: CAS, dtype: float64","68    OSORVJAZZDHTCX-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.0276580327900933
42,#21 232.0000@8.8790 MS1+,"15    mainlib
Name: Library, dtype: object","15    52898.0
Name: Id, dtype: float64","15    349.156
Name: Mass, dtype: float64","15    349.0
Name: Lib MW, dtype: float64","15    438.0
Name: InLib, dtype: float64","15    928.0
Name: MF, dtype: float64","15    95.4
Name: Prob(%), dtype: float64","15    L-Aspartic acid, 3TMS derivative
Name: Name, dtype: object","15    C13H31NO4Si3
Name: Formula, dtype: object","15    55268536.0
Name: CAS, dtype: float64","15    CTMXPIJTHHSEEF-NSHDSACASA-N
Name: InChIKey, dtype: object",1.0224340214288206
43,#74 99.0000@7.7226 MS1+,"58    mainlib
Name: Library, dtype: object","58    49315.0
Name: Id, dtype: float64","58    256.106
Name: Mass, dtype: float64","58    256.0
Name: Lib MW, dtype: float64","58   -136.0
Name: InLib, dtype: float64","58    828.0
Name: MF, dtype: float64","58    57.8
Name: Prob(%), dtype: float64","58    Uracil, 1,3-bis(trimethylsilyl)-
Name: Name, dtype: object","58    C10H20N2O2Si2
Name: Formula, dtype: object","58    3442828.0
Name: CAS, dtype: float64","58    WPNJNSFRHGSSCI-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.0212826279837153
44,#106 120.0000@9.1730 MS1+,"77    mainlib
Name: Library, dtype: object","77    125524.0
Name: Id, dtype: float64","77    237.119
Name: Mass, dtype: float64","77    237.0
Name: Lib MW, dtype: float64","77    413.0
Name: InLib, dtype: float64","77    901.0
Name: MF, dtype: float64","77    85.1
Name: Prob(%), dtype: float64","77    DL-Phenylalanine, TMS derivative
Name: Name, dtype: object","77    C12H19NO2Si
Name: Formula, dtype: object","77    2899425.0
Name: CAS, dtype: float64","77    NBXFAHHUVWSAFQ-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.0174827256705763
