,position name,Library,Id,Mass,Lib MW,InLib,MF,Prob(%),Name,Formula,CAS,InChIKey,VIP
12,#27 147.0000@10.2687 MS1+,"21    replib
Name: Library, dtype: object","21    12802.0
Name: Id, dtype: float64","21    460.172
Name: Mass, dtype: float64","21    460.0
Name: Lib MW, dtype: float64","21   -127.0
Name: InLib, dtype: float64","21    860.0
Name: MF, dtype: float64","21    76.4
Name: Prob(%), dtype: float64","21    Phosphoric acid, bis(trimethylsilyl) 2,3-bis[(...
Name: Name, dtype: object","21    C15H41O6PSi4
Name: Formula, dtype: object","21    31038116.0
Name: CAS, dtype: float64","21    OSNKBCBCOYHYNF-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.5474748953324833
13,#29 116.0000@6.0272 MS1+,"23    mainlib
Name: Library, dtype: object","23    118504.0
Name: Id, dtype: float64","23    219.147
Name: Mass, dtype: float64","23    219.0
Name: Lib MW, dtype: float64","23   -259.0
Name: InLib, dtype: float64","23    816.0
Name: MF, dtype: float64","23    28.3
Name: Prob(%), dtype: float64","23    2-(Methylamino)ethanol, N,O-bis(trimethylsilyl)-
Name: Name, dtype: object","23    C9H25NOSi2
Name: Formula, dtype: object","23    74982846.0
Name: CAS, dtype: float64","23    TXTMGKHRPKCQBE-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.53573319470568
14,#8 246.0000@9.4906 MS1+,"6    mainlib
Name: Library, dtype: object","6    261023.0
Name: Id, dtype: float64","6    363.172
Name: Mass, dtype: float64","6    363.0
Name: Lib MW, dtype: float64","6    290.0
Name: InLib, dtype: float64","6    891.0
Name: MF, dtype: float64","6    94.5
Name: Prob(%), dtype: float64","6    L-Glutamic acid, 3TMS derivative
Name: Name, dtype: object","6    C14H33NO4Si3
Name: Formula, dtype: object","6    15985076.0
Name: CAS, dtype: float64","6    STTWTJDZFSSNFS-LBPRGKRZSA-N
Name: InChIKey, dtype: object",1.5317822300170203
15,#70 202.0000@12.6217 MS1+,"54    replib
Name: Library, dtype: object","54    36773.0
Name: Id, dtype: float64","54    420.208
Name: Mass, dtype: float64","54    420.0
Name: Lib MW, dtype: float64","54   -138.0
Name: InLib, dtype: float64","54    895.0
Name: MF, dtype: float64","54    28.6
Name: Prob(%), dtype: float64","54    L-Tryptophan, 3TMS derivative
Name: Name, dtype: object","54    C20H36N2O2Si3
Name: Formula, dtype: object","54    55429282.0
Name: CAS, dtype: float64","54    JRAGJGVCQZJQIM-SFHVURJKSA-N
Name: InChIKey, dtype: object",1.5068335498685128
16,#46 169.0000@15.8704 MS1+,"37    replib
Name: Library, dtype: object","37    12741.0
Name: Id, dtype: float64","37    707.261
Name: Mass, dtype: float64","37    707.0
Name: Lib MW, dtype: float64","37    191.0
Name: InLib, dtype: float64","37    884.0
Name: MF, dtype: float64","37    91.7
Name: Prob(%), dtype: float64","37    Adenosine, N-(trimethylsilyl)-2',3'-bis-O-(tri...
Name: Name, dtype: object","37    C25H54N5O7PSi5
Name: Formula, dtype: object","37    32653148.0
Name: CAS, dtype: float64","37    SUBGEEAXSQFRTK-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.4978613011974815
17,#91 103.0000@14.0495 MS1+,"69    mainlib
Name: Library, dtype: object","69    52637.0
Name: Id, dtype: float64","69    556.239
Name: Mass, dtype: float64","69    556.0
Name: Lib MW, dtype: float64","69    340.0
Name: InLib, dtype: float64","69    897.0
Name: MF, dtype: float64","69    94.9
Name: Prob(%), dtype: float64","69    Inosine, 4TMS derivative
Name: Name, dtype: object","69    C22H44N4O5Si4
Name: Formula, dtype: object","69    0.0
Name: CAS, dtype: float64","69    LEZIDMDMEIMSNO-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.4970003298970795
18,#2 299.0000@7.2356 MS1+,"1    replib
Name: Library, dtype: object","1    41972.0
Name: Id, dtype: float64","1    314.095
Name: Mass, dtype: float64","1    314.0
Name: Lib MW, dtype: float64","1    350.0
Name: InLib, dtype: float64","1    883.0
Name: MF, dtype: float64","1    93.4
Name: Prob(%), dtype: float64","1    Silanol, trimethyl-, phosphate (3:1)
Name: Name, dtype: object","1    C9H27O4PSi3
Name: Formula, dtype: object","1    10497059.0
Name: CAS, dtype: float64","1    QJMMCGKXBZVAEI-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.4330782282435792
19,#112 147.0000@13.4174 MS1+,"79    replib
Name: Library, dtype: object","79    12745.0
Name: Id, dtype: float64","79    764.306
Name: Mass, dtype: float64","79    764.0
Name: Lib MW, dtype: float64","79    165.0
Name: InLib, dtype: float64","79    901.0
Name: MF, dtype: float64","79    48.5
Name: Prob(%), dtype: float64","79    Myo-Inositol, 1,3,4,5,6-pentakis-O-(trimethyls...
Name: Name, dtype: object","79    C27H69O9PSi7
Name: Formula, dtype: object","79    33910064.0
Name: CAS, dtype: float64","79    WOZUKLPEHGPIJE-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.427574751345444
20,#179 147.0000@14.5454 MS1+,"101    mainlib
Name: Library, dtype: object","101    54074.0
Name: Id, dtype: float64","101    692.267
Name: Mass, dtype: float64","101    692.0
Name: Lib MW, dtype: float64","101   -457.0
Name: InLib, dtype: float64","101    807.0
Name: MF, dtype: float64","101    33.5
Name: Prob(%), dtype: float64","101    D-Galactofuranose, 1,2,3,5-tetrakis-O-(trimeth...
Name: Name, dtype: object","101    C24H61O9PSi6
Name: Formula, dtype: object","101    69688488.0
Name: CAS, dtype: float64","101    GGJGPKSONUPQHA-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.424380781479872
21,#153 147.0000@14.5317 MS1+,"91    mainlib
Name: Library, dtype: object","91    52303.0
Name: Id, dtype: float64","91    947.459
Name: Mass, dtype: float64","91    947.0
Name: Lib MW, dtype: float64","91   -246.0
Name: InLib, dtype: float64","91    869.0
Name: MF, dtype: float64","91    21.7
Name: Prob(%), dtype: float64","91    D-Lactose, octakis(trimethylsilyl) ether, meth...
Name: Name, dtype: object","91    C37H89NO11Si8
Name: Formula, dtype: object","91    0.0
Name: CAS, dtype: float64","91    KNAZTEWBFRPMHZ-HBAMXUDRSA-N
Name: InChIKey, dtype: object",1.4108329127348973
22,#136 103.0000@10.0707 MS1+,"88    replib
Name: Library, dtype: object","88    12069.0
Name: Id, dtype: float64","88    512.266
Name: Mass, dtype: float64","88    512.0
Name: Lib MW, dtype: float64","88   -371.0
Name: InLib, dtype: float64","88    817.0
Name: MF, dtype: float64","88    36.8
Name: Prob(%), dtype: float64","88    Adonitol, 5TMS
Name: Name, dtype: object","88    C20H52O5Si5
Name: Formula, dtype: object","88    32381536.0
Name: CAS, dtype: float64","88    SUZLPERYXSOGNY-ACDBMABISA-N
Name: InChIKey, dtype: object",1.3813292314016226
23,#4 299.0000@7.2434 MS1+,"3    replib
Name: Library, dtype: object","3    41972.0
Name: Id, dtype: float64","3    314.095
Name: Mass, dtype: float64","3    314.0
Name: Lib MW, dtype: float64","3    257.0
Name: InLib, dtype: float64","3    880.0
Name: MF, dtype: float64","3    90.3
Name: Prob(%), dtype: float64","3    Silanol, trimethyl-, phosphate (3:1)
Name: Name, dtype: object","3    C9H27O4PSi3
Name: Formula, dtype: object","3    10497059.0
Name: CAS, dtype: float64","3    QJMMCGKXBZVAEI-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.3676660404404688
24,#6 174.0000@7.5110 MS1+,"5    replib
Name: Library, dtype: object","5    33559.0
Name: Id, dtype: float64","5    291.151
Name: Mass, dtype: float64","5    291.0
Name: Lib MW, dtype: float64","5    141.0
Name: InLib, dtype: float64","5    943.0
Name: MF, dtype: float64","5    64.9
Name: Prob(%), dtype: float64","5    Glycine, 3TMS derivative
Name: Name, dtype: object","5    C11H29NO2Si3
Name: Formula, dtype: object","5    5630820.0
Name: CAS, dtype: float64","5    YVBMCPFZLGEMJT-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.364881859959756
25,#36 87.0000@10.1619 MS1+,"30    replib
Name: Library, dtype: object","30    13002.0
Name: Id, dtype: float64","30    228.209
Name: Mass, dtype: float64","30    228.0
Name: Lib MW, dtype: float64","30   -100.0
Name: InLib, dtype: float64","30    941.0
Name: MF, dtype: float64","30    31.5
Name: Prob(%), dtype: float64","30    Tridecanoic acid, methyl ester
Name: Name, dtype: object","30    C14H28O2
Name: Formula, dtype: object","30    1731880.0
Name: CAS, dtype: float64","30    JNDDPBOKWCBQSM-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.3645527698871345
26,#61 147.0000@8.5743 MS1+,"47    replib
Name: Library, dtype: object","47    12348.0
Name: Id, dtype: float64","47    335.14
Name: Mass, dtype: float64","47    335.0
Name: Lib MW, dtype: float64","47    109.0
Name: InLib, dtype: float64","47    870.0
Name: MF, dtype: float64","47    84.9
Name: Prob(%), dtype: float64","47    2-Aminomalonic acid, N,O,O,-TMS
Name: Name, dtype: object","47    C12H29NO4Si3
Name: Formula, dtype: object","47    959080514.0
Name: CAS, dtype: float64","47    HFJBTSWFKQDXSU-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.3413364788351545
27,#25 218.0000@11.2663 MS1+,"19    replib
Name: Library, dtype: object","19    38130.0
Name: Id, dtype: float64","19    397.192
Name: Mass, dtype: float64","19    397.0
Name: Lib MW, dtype: float64","19    216.0
Name: InLib, dtype: float64","19    917.0
Name: MF, dtype: float64","19    81.5
Name: Prob(%), dtype: float64","19    L-Tyrosine, 3TMS derivative
Name: Name, dtype: object","19    C18H35NO3Si3
Name: Formula, dtype: object","19    51220736.0
Name: CAS, dtype: float64","19    WMWBCQXPKSQMOK-KRWDZBQOSA-N
Name: InChIKey, dtype: object",1.3252668608734666
28,#180 204.0000@12.9294 MS1+,"102    mainlib
Name: Library, dtype: object","102    233951.0
Name: Id, dtype: float64","102    748.407
Name: Mass, dtype: float64","102    748.0
Name: Lib MW, dtype: float64","102   -331.0
Name: InLib, dtype: float64","102    848.0
Name: MF, dtype: float64","102    11.4
Name: Prob(%), dtype: float64","102    4-[4-Hydroxy-2,6,6-trimethyl-3-[(2R,3R,4S,5S,6...
Name: Name, dtype: object","102    C34H72O8Si5
Name: Formula, dtype: object","102    0.0
Name: CAS, dtype: float64","102    HAWDOTPCOYBVKF-JIEQOVIDSA-N
Name: InChIKey, dtype: object",1.2993133254285956
29,#41 117.0000@11.7994 MS1+,"33    replib
Name: Library, dtype: object","33    11923.0
Name: Id, dtype: float64","33    328.28
Name: Mass, dtype: float64","33    328.0
Name: Lib MW, dtype: float64","33    408.0
Name: InLib, dtype: float64","33    908.0
Name: MF, dtype: float64","33    84.4
Name: Prob(%), dtype: float64","33    Palmitic Acid, TMS derivative
Name: Name, dtype: object","33    C19H40O2Si
Name: Formula, dtype: object","33    55520893.0
Name: CAS, dtype: float64","33    HKNNSWCACQFVIK-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.2898811372898704
30,#185 169.0000@15.5705 MS1+,"103    mainlib
Name: Library, dtype: object","103    51583.0
Name: Id, dtype: float64","103    684.234
Name: Mass, dtype: float64","103    684.0
Name: Lib MW, dtype: float64","103   -259.0
Name: InLib, dtype: float64","103    811.0
Name: MF, dtype: float64","103    73.9
Name: Prob(%), dtype: float64","103    2(1H)-Pyrimidinone, 1-[2,3-bis-O-(trimethylsil...
Name: Name, dtype: object","103    C24H53N2O9PSi5
Name: Formula, dtype: object","103    32645593.0
Name: CAS, dtype: float64","103    IIJASRIZVKUCJI-JMJGKCIBSA-N
Name: InChIKey, dtype: object",1.2537770191227746
31,#89 147.0000@9.4141 MS1+,"68    mainlib
Name: Library, dtype: object","68    167993.0
Name: Id, dtype: float64","68    226.052
Name: Mass, dtype: float64","68    226.0
Name: Lib MW, dtype: float64","68   -501.0
Name: InLib, dtype: float64","68    801.0
Name: MF, dtype: float64","68    10.0
Name: Prob(%), dtype: float64","68    Bis(trimethylsilyl) sulfite
Name: Name, dtype: object","68    C6H18O3SSi2
Name: Formula, dtype: object","68   -366572.0
Name: CAS, dtype: float64","68    OSORVJAZZDHTCX-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.2475984728705394
32,#127 147.0000@11.0027 MS1+,"84    replib
Name: Library, dtype: object","84    12337.0
Name: Id, dtype: float64","84    569.288
Name: Mass, dtype: float64","84    569.0
Name: Lib MW, dtype: float64","84    312.0
Name: InLib, dtype: float64","84    931.0
Name: MF, dtype: float64","84    18.3
Name: Prob(%), dtype: float64","84    d-Mannose, 2,3,4,5,6-pentakis-O-(trimethylsily...
Name: Name, dtype: object","84    C22H55NO6Si5
Name: Formula, dtype: object","84    128705679.0
Name: CAS, dtype: float64","84    LLVFXXKDPAPSCJ-QJOMJCCJSA-N
Name: InChIKey, dtype: object",1.2368015921801676
33,#59 87.0000@12.2101 MS1+,"45    replib
Name: Library, dtype: object","45    12999.0
Name: Id, dtype: float64","45    200.178
Name: Mass, dtype: float64","45    200.0
Name: Lib MW, dtype: float64","45    109.0
Name: InLib, dtype: float64","45    928.0
Name: MF, dtype: float64","45    23.3
Name: Prob(%), dtype: float64","45    Undecanoic acid, methyl ester
Name: Name, dtype: object","45    C12H24O2
Name: Formula, dtype: object","45    1731868.0
Name: CAS, dtype: float64","45    XPQPWPZFBULGKT-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.2268177413702193
34,#16 116.0000@6.0184 MS1+,"12    mainlib
Name: Library, dtype: object","12    118506.0
Name: Id, dtype: float64","12    233.127
Name: Mass, dtype: float64","12    233.0
Name: Lib MW, dtype: float64","12    165.0
Name: InLib, dtype: float64","12    944.0
Name: MF, dtype: float64","12    37.5
Name: Prob(%), dtype: float64","12    Alanine, 2TMS derivative
Name: Name, dtype: object","12    C9H23NO2Si2
Name: Formula, dtype: object","12    2899447.0
Name: CAS, dtype: float64","12    FRWXSKQFKDEAOY-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.2236160560991862
35,#33 116.0000@7.1552 MS1+,"27    mainlib
Name: Library, dtype: object","27    118806.0
Name: Id, dtype: float64","27    249.122
Name: Mass, dtype: float64","27    249.0
Name: Lib MW, dtype: float64","27    847.0
Name: InLib, dtype: float64","27    934.0
Name: MF, dtype: float64","27    94.1
Name: Prob(%), dtype: float64","27    L-Serine, 2TMS derivative
Name: Name, dtype: object","27    C9H23NO3Si2
Name: Formula, dtype: object","27    70125392.0
Name: CAS, dtype: float64","27    MWERNBWITQOYEZ-QMMMGPOBSA-N
Name: InChIKey, dtype: object",1.2137895614596872
36,#175 204.0000@14.6532 MS1+,"99    mainlib
Name: Library, dtype: object","99    52350.0
Name: Id, dtype: float64","99    947.459
Name: Mass, dtype: float64","99    947.0
Name: Lib MW, dtype: float64","99   -283.0
Name: InLib, dtype: float64","99    853.0
Name: MF, dtype: float64","99    10.9
Name: Prob(%), dtype: float64","99    Maltose, octakis(trimethylsilyl) ether, methyl...
Name: Name, dtype: object","99    C37H89NO11Si8
Name: Formula, dtype: object","99    0.0
Name: CAS, dtype: float64","99    KNAZTEWBFRPMHZ-DZTJYMNTSA-N
Name: InChIKey, dtype: object",1.209763509669186
37,#104 147.0000@9.2191 MS1+,"76    mainlib
Name: Library, dtype: object","76    48554.0
Name: Id, dtype: float64","76    319.127
Name: Mass, dtype: float64","76    319.0
Name: Lib MW, dtype: float64","76    196.0
Name: InLib, dtype: float64","76    851.0
Name: MF, dtype: float64","76    76.4
Name: Prob(%), dtype: float64","76    Pentanedioic acid, 2-(methoxyimino)-, bis(trim...
Name: Name, dtype: object","76    C12H25NO5Si2
Name: Formula, dtype: object","76    60022879.0
Name: CAS, dtype: float64","76    CDCIQINXMINSBF-JLHYYAGUSA-N
Name: InChIKey, dtype: object",1.2077263039158013
38,#48 147.0000@10.5921 MS1+,"38    replib
Name: Library, dtype: object","38    12683.0
Name: Id, dtype: float64","38    480.185
Name: Mass, dtype: float64","38    480.0
Name: Lib MW, dtype: float64","38    143.0
Name: InLib, dtype: float64","38    866.0
Name: MF, dtype: float64","38    91.1
Name: Prob(%), dtype: float64","38    Citric acid, 4TMS derivative
Name: Name, dtype: object","38    C18H40O7Si4
Name: Formula, dtype: object","38    14330973.0
Name: CAS, dtype: float64","38    VFGAVMGYDWDESE-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.2003453204543102
39,#40 117.0000@12.7099 MS1+,"32    replib
Name: Library, dtype: object","32    22899.0
Name: Id, dtype: float64","32    356.311
Name: Mass, dtype: float64","32    356.0
Name: Lib MW, dtype: float64","32    199.0
Name: InLib, dtype: float64","32    893.0
Name: MF, dtype: float64","32    85.2
Name: Prob(%), dtype: float64","32    Stearic acid, TMS derivative
Name: Name, dtype: object","32    C21H44O2Si
Name: Formula, dtype: object","32    18748919.0
Name: CAS, dtype: float64","32    DDLPZVTUKLKVQB-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.1898159466085922
40,#32 147.0000@7.5413 MS1+,"26    replib
Name: Library, dtype: object","26    29478.0
Name: Id, dtype: float64","26    162.09
Name: Mass, dtype: float64","26    162.0
Name: Lib MW, dtype: float64","26   -100.0
Name: InLib, dtype: float64","26    945.0
Name: MF, dtype: float64","26    31.6
Name: Prob(%), dtype: float64","26    Disiloxane, hexamethyl-
Name: Name, dtype: object","26    C6H18OSi2
Name: Formula, dtype: object","26    107460.0
Name: CAS, dtype: float64","26    UQEAIHBTYFGYIE-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.1820297224110738
41,#77 87.0000@15.4205 MS1+,"60    mainlib
Name: Library, dtype: object","60    56268.0
Name: Id, dtype: float64","60    270.256
Name: Mass, dtype: float64","60    270.0
Name: Lib MW, dtype: float64","60    133.0
Name: InLib, dtype: float64","60    925.0
Name: MF, dtype: float64","60    52.9
Name: Prob(%), dtype: float64","60    Pentadecanoic acid, 14-methyl-, methyl ester
Name: Name, dtype: object","60    C17H34O2
Name: Formula, dtype: object","60    5129602.0
Name: CAS, dtype: float64","60    WAKCWJNDXBPEBP-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.1762083141552615
42,#49 147.0000@6.7025 MS1+,"39    replib
Name: Library, dtype: object","39    29349.0
Name: Id, dtype: float64","39    203.116
Name: Mass, dtype: float64","39    203.0
Name: Lib MW, dtype: float64","39   -256.0
Name: InLib, dtype: float64","39    841.0
Name: MF, dtype: float64","39    46.2
Name: Prob(%), dtype: float64","39    Ethanimidic acid, N-(trimethylsilyl)-, trimeth...
Name: Name, dtype: object","39    C8H21NOSi2
Name: Formula, dtype: object","39    10416598.0
Name: CAS, dtype: float64","39    SIOVKLKJSOKLIF-CMDGGOBGSA-N
Name: InChIKey, dtype: object",1.118769628494808
43,#54 218.0000@9.5944 MS1+,"41    mainlib
Name: Library, dtype: object","41    52674.0
Name: Id, dtype: float64","41    309.158
Name: Mass, dtype: float64","41    309.0
Name: Lib MW, dtype: float64","41    616.0
Name: InLib, dtype: float64","41    928.0
Name: MF, dtype: float64","41    76.2
Name: Prob(%), dtype: float64","41    Phenylalanine, 2TMS derivative
Name: Name, dtype: object","41    C15H27NO2Si2
Name: Formula, dtype: object","41    2899527.0
Name: CAS, dtype: float64","41    DWNFNBPPSFIIBG-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.0714560909936162
44,#11 156.0000@8.9535 MS1+,"8    replib
Name: Library, dtype: object","8    30951.0
Name: Id, dtype: float64","8    273.122
Name: Mass, dtype: float64","8    273.0
Name: Lib MW, dtype: float64","8    195.0
Name: InLib, dtype: float64","8    967.0
Name: MF, dtype: float64","8    35.8
Name: Prob(%), dtype: float64","8    L-5-Oxoproline, 2TMS
Name: Name, dtype: object","8    C11H23NO3Si2
Name: Formula, dtype: object","8    30274772.0
Name: CAS, dtype: float64","8    QACGFKAUSXGLCU-VIFPVBQESA-N
Name: InChIKey, dtype: object",1.0604367643731452
45,#92 87.0000@17.1522 MS1+,"70    mainlib
Name: Library, dtype: object","70    56262.0
Name: Id, dtype: float64","70    186.162
Name: Mass, dtype: float64","70    186.0
Name: Lib MW, dtype: float64","70   -190.0
Name: InLib, dtype: float64","70    864.0
Name: MF, dtype: float64","70    44.2
Name: Prob(%), dtype: float64","70    Methyl 8-methyl-nonanoate
Name: Name, dtype: object","70    C11H22O2
Name: Formula, dtype: object","70   -452009.0
Name: CAS, dtype: float64","70    UXZNAWMXEJTQCC-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.051025386583674
