,position name,Library,Id,Mass,Lib MW,InLib,MF,Prob(%),Name,Formula,CAS,InChIKey,VIP
12,#41 117.0000@11.7994 MS1+,"33    replib
Name: Library, dtype: object","33    11923.0
Name: Id, dtype: float64","33    328.28
Name: Mass, dtype: float64","33    328.0
Name: Lib MW, dtype: float64","33    408.0
Name: InLib, dtype: float64","33    908.0
Name: MF, dtype: float64","33    84.4
Name: Prob(%), dtype: float64","33    Palmitic Acid, TMS derivative
Name: Name, dtype: object","33    C19H40O2Si
Name: Formula, dtype: object","33    55520893.0
Name: CAS, dtype: float64","33    HKNNSWCACQFVIK-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.672398660227617
13,#76 265.0000@10.6205 MS1+,"59    replib
Name: Library, dtype: object","59    40713.0
Name: Id, dtype: float64","59    280.118
Name: Mass, dtype: float64","59    280.0
Name: Lib MW, dtype: float64","59    102.0
Name: InLib, dtype: float64","59    874.0
Name: MF, dtype: float64","59    82.7
Name: Prob(%), dtype: float64","59    9H-Purin-6-ol, 2TMS derivative
Name: Name, dtype: object","59    C11H20N4OSi2
Name: Formula, dtype: object","59    17962899.0
Name: CAS, dtype: float64","59    GQQMYRBRLIEVPC-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.6491001966406718
14,#81 156.0000@11.1644 MS1+,"64    mainlib
Name: Library, dtype: object","64    51716.0
Name: Id, dtype: float64","64    434.264
Name: Mass, dtype: float64","64    434.0
Name: Lib MW, dtype: float64","64   -105.0
Name: InLib, dtype: float64","64    858.0
Name: MF, dtype: float64","64    78.8
Name: Prob(%), dtype: float64","64    L-Lysine, 4TMS derivative
Name: Name, dtype: object","64    C18H46N2O2Si4
Name: Formula, dtype: object","64    55429077.0
Name: CAS, dtype: float64","64    NAMWUGJQNPIVND-KRWDZBQOSA-N
Name: InChIKey, dtype: object",1.635047232484688
15,#193 236.0000@14.3014 MS1+,"107    mainlib
Name: Library, dtype: object","107    52978.0
Name: Id, dtype: float64","107    555.255
Name: Mass, dtype: float64","107    555.0
Name: Lib MW, dtype: float64","107    609.0
Name: InLib, dtype: float64","107    933.0
Name: MF, dtype: float64","107    98.0
Name: Prob(%), dtype: float64","107    Adenosine, 4TMS derivative
Name: Name, dtype: object","107    C22H45N5O4Si4
Name: Formula, dtype: object","107    53294330.0
Name: CAS, dtype: float64","107    ADQCPBJKGAVWKS-WGQQHEPDSA-N
Name: InChIKey, dtype: object",1.6156163355168482
16,#98 147.0000@14.4621 MS1+,"74    mainlib
Name: Library, dtype: object","74    52303.0
Name: Id, dtype: float64","74    947.459
Name: Mass, dtype: float64","74    947.0
Name: Lib MW, dtype: float64","74   -124.0
Name: InLib, dtype: float64","74    914.0
Name: MF, dtype: float64","74    27.7
Name: Prob(%), dtype: float64","74    D-Lactose, octakis(trimethylsilyl) ether, meth...
Name: Name, dtype: object","74    C37H89NO11Si8
Name: Formula, dtype: object","74    0.0
Name: CAS, dtype: float64","74    KNAZTEWBFRPMHZ-HBAMXUDRSA-N
Name: InChIKey, dtype: object",1.5944254528380384
17,#3 147.0000@12.0013 MS1+,"2    replib
Name: Library, dtype: object","2    12342.0
Name: Id, dtype: float64","2    612.301
Name: Mass, dtype: float64","2    612.0
Name: Lib MW, dtype: float64","2    405.0
Name: InLib, dtype: float64","2    951.0
Name: MF, dtype: float64","2    75.5
Name: Prob(%), dtype: float64","2    Myo-Inositol, 6TMS
Name: Name, dtype: object","2    C24H60O6Si6
Name: Formula, dtype: object","2    2582798.0
Name: CAS, dtype: float64","2    FRTKXRNTVMCAKI-HPEVMFQJSA-N
Name: InChIKey, dtype: object",1.5850601822145045
18,#56 147.0000@7.7844 MS1+,"43    replib
Name: Library, dtype: object","43    39826.0
Name: Id, dtype: float64","43    260.09
Name: Mass, dtype: float64","43    260.0
Name: Lib MW, dtype: float64","43    301.0
Name: InLib, dtype: float64","43    926.0
Name: MF, dtype: float64","43    90.1
Name: Prob(%), dtype: float64","43    2-Butenedioic acid, (E)-, 2TMS derivative
Name: Name, dtype: object","43    C10H20O4Si2
Name: Formula, dtype: object","43    17962037.0
Name: CAS, dtype: float64","43    OITVFMRNHJZOHF-BQYQJAHWSA-N
Name: InChIKey, dtype: object",1.577124300778964
19,#15 147.0000@8.6664 MS1+,"11    replib
Name: Library, dtype: object","11    12361.0
Name: Id, dtype: float64","11    350.14
Name: Mass, dtype: float64","11    350.0
Name: Lib MW, dtype: float64","11    562.0
Name: InLib, dtype: float64","11    935.0
Name: MF, dtype: float64","11    92.9
Name: Prob(%), dtype: float64","11    Malic acid, 3TMS derivative
Name: Name, dtype: object","11    C13H30O5Si3
Name: Formula, dtype: object","11    38166119.0
Name: CAS, dtype: float64","11    QCOBWZRPFJZHGU-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.5463061412333527
20,#91 103.0000@14.0495 MS1+,"69    mainlib
Name: Library, dtype: object","69    52637.0
Name: Id, dtype: float64","69    556.239
Name: Mass, dtype: float64","69    556.0
Name: Lib MW, dtype: float64","69    340.0
Name: InLib, dtype: float64","69    897.0
Name: MF, dtype: float64","69    94.9
Name: Prob(%), dtype: float64","69    Inosine, 4TMS derivative
Name: Name, dtype: object","69    C22H44N4O5Si4
Name: Formula, dtype: object","69    0.0
Name: CAS, dtype: float64","69    LEZIDMDMEIMSNO-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.512727341773267
21,#136 103.0000@10.0707 MS1+,"88    replib
Name: Library, dtype: object","88    12069.0
Name: Id, dtype: float64","88    512.266
Name: Mass, dtype: float64","88    512.0
Name: Lib MW, dtype: float64","88   -371.0
Name: InLib, dtype: float64","88    817.0
Name: MF, dtype: float64","88    36.8
Name: Prob(%), dtype: float64","88    Adonitol, 5TMS
Name: Name, dtype: object","88    C20H52O5Si5
Name: Formula, dtype: object","88    32381536.0
Name: CAS, dtype: float64","88    SUZLPERYXSOGNY-ACDBMABISA-N
Name: InChIKey, dtype: object",1.50940708322978
22,#59 87.0000@12.2101 MS1+,"45    replib
Name: Library, dtype: object","45    12999.0
Name: Id, dtype: float64","45    200.178
Name: Mass, dtype: float64","45    200.0
Name: Lib MW, dtype: float64","45    109.0
Name: InLib, dtype: float64","45    928.0
Name: MF, dtype: float64","45    23.3
Name: Prob(%), dtype: float64","45    Undecanoic acid, methyl ester
Name: Name, dtype: object","45    C12H24O2
Name: Formula, dtype: object","45    1731868.0
Name: CAS, dtype: float64","45    XPQPWPZFBULGKT-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.4894750338986231
23,#8 246.0000@9.4906 MS1+,"6    mainlib
Name: Library, dtype: object","6    261023.0
Name: Id, dtype: float64","6    363.172
Name: Mass, dtype: float64","6    363.0
Name: Lib MW, dtype: float64","6    290.0
Name: InLib, dtype: float64","6    891.0
Name: MF, dtype: float64","6    94.5
Name: Prob(%), dtype: float64","6    L-Glutamic acid, 3TMS derivative
Name: Name, dtype: object","6    C14H33NO4Si3
Name: Formula, dtype: object","6    15985076.0
Name: CAS, dtype: float64","6    STTWTJDZFSSNFS-LBPRGKRZSA-N
Name: InChIKey, dtype: object",1.4887055236596731
24,#227 147.0000@13.6869 MS1+,"112    mainlib
Name: Library, dtype: object","112    119392.0
Name: Id, dtype: float64","112    348.252
Name: Mass, dtype: float64","112    348.0
Name: Lib MW, dtype: float64","112   -283.0
Name: InLib, dtype: float64","112    851.0
Name: MF, dtype: float64","112    18.3
Name: Prob(%), dtype: float64","112    3-(Octyloxy)-1,2-propanediol, 2TMS
Name: Name, dtype: object","112    C17H40O3Si2
Name: Formula, dtype: object","112    0.0
Name: CAS, dtype: float64","112    JQHXMHWYNMIBEQ-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.4631302550187113
25,#185 169.0000@15.5705 MS1+,"103    mainlib
Name: Library, dtype: object","103    51583.0
Name: Id, dtype: float64","103    684.234
Name: Mass, dtype: float64","103    684.0
Name: Lib MW, dtype: float64","103   -259.0
Name: InLib, dtype: float64","103    811.0
Name: MF, dtype: float64","103    73.9
Name: Prob(%), dtype: float64","103    2(1H)-Pyrimidinone, 1-[2,3-bis-O-(trimethylsil...
Name: Name, dtype: object","103    C24H53N2O9PSi5
Name: Formula, dtype: object","103    32645593.0
Name: CAS, dtype: float64","103    IIJASRIZVKUCJI-JMJGKCIBSA-N
Name: InChIKey, dtype: object",1.434461704092641
26,#40 117.0000@12.7099 MS1+,"32    replib
Name: Library, dtype: object","32    22899.0
Name: Id, dtype: float64","32    356.311
Name: Mass, dtype: float64","32    356.0
Name: Lib MW, dtype: float64","32    199.0
Name: InLib, dtype: float64","32    893.0
Name: MF, dtype: float64","32    85.2
Name: Prob(%), dtype: float64","32    Stearic acid, TMS derivative
Name: Name, dtype: object","32    C21H44O2Si
Name: Formula, dtype: object","32    18748919.0
Name: CAS, dtype: float64","32    DDLPZVTUKLKVQB-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.4194129107215017
27,#79 241.0000@7.8638 MS1+,"62    mainlib
Name: Library, dtype: object","62    258116.0
Name: Id, dtype: float64","62    256.106
Name: Mass, dtype: float64","62    256.0
Name: Lib MW, dtype: float64","62    162.0
Name: InLib, dtype: float64","62    882.0
Name: MF, dtype: float64","62    84.6
Name: Prob(%), dtype: float64","62    2,5-Bis((trimethylsilyl)oxy)pyrazine
Name: Name, dtype: object","62    C10H20N2O2Si2
Name: Formula, dtype: object","62    362516094.0
Name: CAS, dtype: float64","62    RJVSLZFJMXAFGR-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.418556616997288
28,#27 147.0000@10.2687 MS1+,"21    replib
Name: Library, dtype: object","21    12802.0
Name: Id, dtype: float64","21    460.172
Name: Mass, dtype: float64","21    460.0
Name: Lib MW, dtype: float64","21   -127.0
Name: InLib, dtype: float64","21    860.0
Name: MF, dtype: float64","21    76.4
Name: Prob(%), dtype: float64","21    Phosphoric acid, bis(trimethylsilyl) 2,3-bis[(...
Name: Name, dtype: object","21    C15H41O6PSi4
Name: Formula, dtype: object","21    31038116.0
Name: CAS, dtype: float64","21    OSNKBCBCOYHYNF-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.4154660426425922
29,#36 87.0000@10.1619 MS1+,"30    replib
Name: Library, dtype: object","30    13002.0
Name: Id, dtype: float64","30    228.209
Name: Mass, dtype: float64","30    228.0
Name: Lib MW, dtype: float64","30   -100.0
Name: InLib, dtype: float64","30    941.0
Name: MF, dtype: float64","30    31.5
Name: Prob(%), dtype: float64","30    Tridecanoic acid, methyl ester
Name: Name, dtype: object","30    C14H28O2
Name: Formula, dtype: object","30    1731880.0
Name: CAS, dtype: float64","30    JNDDPBOKWCBQSM-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.390376073946601
30,#6 174.0000@7.5110 MS1+,"5    replib
Name: Library, dtype: object","5    33559.0
Name: Id, dtype: float64","5    291.151
Name: Mass, dtype: float64","5    291.0
Name: Lib MW, dtype: float64","5    141.0
Name: InLib, dtype: float64","5    943.0
Name: MF, dtype: float64","5    64.9
Name: Prob(%), dtype: float64","5    Glycine, 3TMS derivative
Name: Name, dtype: object","5    C11H29NO2Si3
Name: Formula, dtype: object","5    5630820.0
Name: CAS, dtype: float64","5    YVBMCPFZLGEMJT-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.3845079094073152
31,#1 147.0000@5.7097 MS1+,"0    replib
Name: Library, dtype: object","0    29328.0
Name: Id, dtype: float64","0    234.111
Name: Mass, dtype: float64","0    234.0
Name: Lib MW, dtype: float64","0    192.0
Name: InLib, dtype: float64","0    955.0
Name: MF, dtype: float64","0    72.8
Name: Prob(%), dtype: float64","0    Lactic Acid, 2TMS derivative
Name: Name, dtype: object","0    C9H22O3Si2
Name: Formula, dtype: object","0    17596962.0
Name: CAS, dtype: float64","0    HXRGKEOWDNVHPA-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.3603786699266014
32,#89 147.0000@9.4141 MS1+,"68    mainlib
Name: Library, dtype: object","68    167993.0
Name: Id, dtype: float64","68    226.052
Name: Mass, dtype: float64","68    226.0
Name: Lib MW, dtype: float64","68   -501.0
Name: InLib, dtype: float64","68    801.0
Name: MF, dtype: float64","68    10.0
Name: Prob(%), dtype: float64","68    Bis(trimethylsilyl) sulfite
Name: Name, dtype: object","68    C6H18O3SSi2
Name: Formula, dtype: object","68   -366572.0
Name: CAS, dtype: float64","68    OSORVJAZZDHTCX-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.3379454270955569
33,#104 147.0000@9.2191 MS1+,"76    mainlib
Name: Library, dtype: object","76    48554.0
Name: Id, dtype: float64","76    319.127
Name: Mass, dtype: float64","76    319.0
Name: Lib MW, dtype: float64","76    196.0
Name: InLib, dtype: float64","76    851.0
Name: MF, dtype: float64","76    76.4
Name: Prob(%), dtype: float64","76    Pentanedioic acid, 2-(methoxyimino)-, bis(trim...
Name: Name, dtype: object","76    C12H25NO5Si2
Name: Formula, dtype: object","76    60022879.0
Name: CAS, dtype: float64","76    CDCIQINXMINSBF-JLHYYAGUSA-N
Name: InChIKey, dtype: object",1.3155478080498513
34,#61 147.0000@8.5743 MS1+,"47    replib
Name: Library, dtype: object","47    12348.0
Name: Id, dtype: float64","47    335.14
Name: Mass, dtype: float64","47    335.0
Name: Lib MW, dtype: float64","47    109.0
Name: InLib, dtype: float64","47    870.0
Name: MF, dtype: float64","47    84.9
Name: Prob(%), dtype: float64","47    2-Aminomalonic acid, N,O,O,-TMS
Name: Name, dtype: object","47    C12H29NO4Si3
Name: Formula, dtype: object","47    959080514.0
Name: CAS, dtype: float64","47    HFJBTSWFKQDXSU-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.3011105397115406
35,#175 204.0000@14.6532 MS1+,"99    mainlib
Name: Library, dtype: object","99    52350.0
Name: Id, dtype: float64","99    947.459
Name: Mass, dtype: float64","99    947.0
Name: Lib MW, dtype: float64","99   -283.0
Name: InLib, dtype: float64","99    853.0
Name: MF, dtype: float64","99    10.9
Name: Prob(%), dtype: float64","99    Maltose, octakis(trimethylsilyl) ether, methyl...
Name: Name, dtype: object","99    C37H89NO11Si8
Name: Formula, dtype: object","99    0.0
Name: CAS, dtype: float64","99    KNAZTEWBFRPMHZ-DZTJYMNTSA-N
Name: InChIKey, dtype: object",1.2574125737813968
36,#85 149.0000@13.9868 MS1+,"66    mainlib
Name: Library, dtype: object","66    172493.0
Name: Id, dtype: float64","66    362.246
Name: Mass, dtype: float64","66    362.0
Name: Lib MW, dtype: float64","66   -110.0
Name: InLib, dtype: float64","66    947.0
Name: MF, dtype: float64","66    14.9
Name: Prob(%), dtype: float64","66    Phthalic acid, di(hept-2-yl) ester
Name: Name, dtype: object","66    C22H34O4
Name: Formula, dtype: object","66    0.0
Name: CAS, dtype: float64","66    GTLFXJVVALDCQS-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.2484653575574791
37,#37 87.0000@11.2330 MS1+,"31    replib
Name: Library, dtype: object","31    13025.0
Name: Id, dtype: float64","31    214.193
Name: Mass, dtype: float64","31    214.0
Name: Lib MW, dtype: float64","31    141.0
Name: InLib, dtype: float64","31    950.0
Name: MF, dtype: float64","31    33.3
Name: Prob(%), dtype: float64","31    Dodecanoic acid, methyl ester
Name: Name, dtype: object","31    C13H26O2
Name: Formula, dtype: object","31    111820.0
Name: CAS, dtype: float64","31    UQDUPQYQJKYHQI-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.183432878487903
38,#55 147.0000@5.6470 MS1+,"42    replib
Name: Library, dtype: object","42    29328.0
Name: Id, dtype: float64","42    234.111
Name: Mass, dtype: float64","42    234.0
Name: Lib MW, dtype: float64","42    103.0
Name: InLib, dtype: float64","42    900.0
Name: MF, dtype: float64","42    70.2
Name: Prob(%), dtype: float64","42    Lactic Acid, 2TMS derivative
Name: Name, dtype: object","42    C9H22O3Si2
Name: Formula, dtype: object","42    17596962.0
Name: CAS, dtype: float64","42    HXRGKEOWDNVHPA-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.1807158081922366
39,#153 147.0000@14.5317 MS1+,"91    mainlib
Name: Library, dtype: object","91    52303.0
Name: Id, dtype: float64","91    947.459
Name: Mass, dtype: float64","91    947.0
Name: Lib MW, dtype: float64","91   -246.0
Name: InLib, dtype: float64","91    869.0
Name: MF, dtype: float64","91    21.7
Name: Prob(%), dtype: float64","91    D-Lactose, octakis(trimethylsilyl) ether, meth...
Name: Name, dtype: object","91    C37H89NO11Si8
Name: Formula, dtype: object","91    0.0
Name: CAS, dtype: float64","91    KNAZTEWBFRPMHZ-HBAMXUDRSA-N
Name: InChIKey, dtype: object",1.148484943064832
40,#13 147.0000@5.7215 MS1+,"10    mainlib
Name: Library, dtype: object","10    49957.0
Name: Id, dtype: float64","10    234.111
Name: Mass, dtype: float64","10    234.0
Name: Lib MW, dtype: float64","10   -181.0
Name: InLib, dtype: float64","10    848.0
Name: MF, dtype: float64","10    64.4
Name: Prob(%), dtype: float64","10    Lactic Acid, 2TMS derivative
Name: Name, dtype: object","10    C9H22O3Si2
Name: Formula, dtype: object","10    17596962.0
Name: CAS, dtype: float64","10    HXRGKEOWDNVHPA-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.1405461314219298
41,#147 147.0000@14.2524 MS1+,"89    mainlib
Name: Library, dtype: object","89    51138.0
Name: Id, dtype: float64","89    918.432
Name: Mass, dtype: float64","89    918.0
Name: Lib MW, dtype: float64","89   -331.0
Name: InLib, dtype: float64","89    848.0
Name: MF, dtype: float64","89    19.3
Name: Prob(%), dtype: float64","89    D-(+)-Turanose, octakis(trimethylsilyl) ether
Name: Name, dtype: object","89    C36H86O11Si8
Name: Formula, dtype: object","89    0.0
Name: CAS, dtype: float64","89    ZQSHHKRTYVNWEC-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.1126743782192186
42,#197 129.0000@13.9594 MS1+,"108    replib
Name: Library, dtype: object","108    12193.0
Name: Id, dtype: float64","108    474.356
Name: Mass, dtype: float64","108    474.0
Name: Lib MW, dtype: float64","108   -135.0
Name: InLib, dtype: float64","108    868.0
Name: MF, dtype: float64","108    50.9
Name: Prob(%), dtype: float64","108    2-Palmitoylglycerol, 2TMS derivative
Name: Name, dtype: object","108    C25H54O4Si2
Name: Formula, dtype: object","108    53212978.0
Name: CAS, dtype: float64","108    JQFYQTQNUWQLQV-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.1110523037071804
43,#12 147.0000@5.6715 MS1+,"9    replib
Name: Library, dtype: object","9    29328.0
Name: Id, dtype: float64","9    234.111
Name: Mass, dtype: float64","9    234.0
Name: Lib MW, dtype: float64","9    116.0
Name: InLib, dtype: float64","9    902.0
Name: MF, dtype: float64","9    67.7
Name: Prob(%), dtype: float64","9    Lactic Acid, 2TMS derivative
Name: Name, dtype: object","9    C9H22O3Si2
Name: Formula, dtype: object","9    17596962.0
Name: CAS, dtype: float64","9    HXRGKEOWDNVHPA-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.1040871879338898
44,#62 87.0000@13.9280 MS1+,"48    mainlib
Name: Library, dtype: object","48    56268.0
Name: Id, dtype: float64","48    270.256
Name: Mass, dtype: float64","48    270.0
Name: Lib MW, dtype: float64","48    116.0
Name: InLib, dtype: float64","48    947.0
Name: MF, dtype: float64","48    49.3
Name: Prob(%), dtype: float64","48    Pentadecanoic acid, 14-methyl-, methyl ester
Name: Name, dtype: object","48    C17H34O2
Name: Formula, dtype: object","48    5129602.0
Name: CAS, dtype: float64","48    WAKCWJNDXBPEBP-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.0792801257751006
45,#78 87.0000@16.2055 MS1+,"61    replib
Name: Library, dtype: object","61    12999.0
Name: Id, dtype: float64","61    200.178
Name: Mass, dtype: float64","61    200.0
Name: Lib MW, dtype: float64","61   -168.0
Name: InLib, dtype: float64","61    886.0
Name: MF, dtype: float64","61    29.0
Name: Prob(%), dtype: float64","61    Undecanoic acid, methyl ester
Name: Name, dtype: object","61    C12H24O2
Name: Formula, dtype: object","61    1731868.0
Name: CAS, dtype: float64","61    XPQPWPZFBULGKT-UHFFFAOYSA-N
Name: InChIKey, dtype: object",1.0738104173086862
