,position,name,ms_level,polarity,retention_time,height,mz,neutral_mass,adducts,p_value,quantitation_mass,140111dlvsa01_1.cdf retention_time,140111dlvsa01_1.cdf height,140111dlvsa01_1.cdf mz,140111dlvsa02_1.cdf retention_time,140111dlvsa02_1.cdf height,140111dlvsa02_1.cdf mz,140111dlvsa03_1.cdf retention_time,140111dlvsa03_1.cdf height,140111dlvsa03_1.cdf mz,140111dlvsa04_1.cdf retention_time,140111dlvsa04_1.cdf height,140111dlvsa04_1.cdf mz,140111dlvsa05_1.cdf retention_time,140111dlvsa05_1.cdf height,140111dlvsa05_1.cdf mz,140111dlvsa06_1.cdf retention_time,140111dlvsa06_1.cdf height,140111dlvsa06_1.cdf mz,140111dlvsa08_1.cdf retention_time,140111dlvsa08_1.cdf height,140111dlvsa08_1.cdf mz,140111dlvsa09_1.cdf retention_time,140111dlvsa09_1.cdf height,140111dlvsa09_1.cdf mz,140111dlvsa11_1.cdf retention_time,140111dlvsa11_1.cdf height,140111dlvsa11_1.cdf mz,140111dlvsa12_1.cdf retention_time,140111dlvsa12_1.cdf height,140111dlvsa12_1.cdf mz,140111dlvsa13_1.cdf retention_time,140111dlvsa13_1.cdf height,140111dlvsa13_1.cdf mz,140111dlvsa14_1.cdf retention_time,140111dlvsa14_1.cdf height,140111dlvsa14_1.cdf mz,140111dlvsa15_1.cdf retention_time,140111dlvsa15_1.cdf height,140111dlvsa15_1.cdf mz,140111dlvsa16_1.cdf retention_time,140111dlvsa16_1.cdf height,140111dlvsa16_1.cdf mz,140111dlvsa17_1.cdf retention_time,140111dlvsa17_1.cdf height,140111dlvsa17_1.cdf mz,140111dlvsa18_1.cdf retention_time,140111dlvsa18_1.cdf height,140111dlvsa18_1.cdf mz,140111dlvsa19_1.cdf retention_time,140111dlvsa19_1.cdf height,140111dlvsa19_1.cdf mz,140111dlvsa20_1.cdf retention_time,140111dlvsa20_1.cdf height,140111dlvsa20_1.cdf mz,140111dlvsa21_1.cdf retention_time,140111dlvsa21_1.cdf height,140111dlvsa21_1.cdf mz,140111dlvsa22_1.cdf retention_time,140111dlvsa22_1.cdf height,140111dlvsa22_1.cdf mz,140111dlvsa23_1.cdf retention_time,140111dlvsa23_1.cdf height,140111dlvsa23_1.cdf mz,140111dlvsa24_1.cdf retention_time,140111dlvsa24_1.cdf height,140111dlvsa24_1.cdf mz,140111dlvsa25_1.cdf retention_time,140111dlvsa25_1.cdf height,140111dlvsa25_1.cdf mz,140111dlvsa26_1.cdf retention_time,140111dlvsa26_1.cdf height,140111dlvsa26_1.cdf mz,140111dlvsa27_1.cdf retention_time,140111dlvsa27_1.cdf height,140111dlvsa27_1.cdf mz,140111dlvsa28_1.cdf retention_time,140111dlvsa28_1.cdf height,140111dlvsa28_1.cdf mz,140111dlvsa29_1.cdf retention_time,140111dlvsa29_1.cdf height,140111dlvsa29_1.cdf mz,140111dlvsa30_1.cdf retention_time,140111dlvsa30_1.cdf height,140111dlvsa30_1.cdf mz,VIP
32,33,#33 87.0000@6.2468 MS1+,1,+,6.24676,145069.9019790936,87.0,,,0.1207551883487579,87.0,6.24676,145069.9019790936,87.0,6.247739999999999,155011.06549272593,87.0,6.249700000000001,152264.17048171765,87.0,6.24578,148701.88387042523,87.0,6.247739999999999,149545.59798504962,87.0,6.2448,144788.80051680986,87.0,6.24676,156946.42943821338,87.0,6.247739999999999,155194.13522968782,87.0,6.247739999999999,146382.6577090388,87.0,6.2448,143094.46199729267,87.0,6.25264,155765.38857582756,87.0,6.249700000000001,147536.47722219722,87.0,6.2487200000000005,154455.0,87.0,6.25362,145744.48269245756,87.0,6.24676,139893.0,87.0,6.24676,162122.8613198261,87.0,6.24676,141031.2678905811,87.0,6.24676,147079.27075501572,87.0,6.24578,143721.0,87.0,6.247739999999999,151373.3292350656,87.0,6.247739999999999,144208.4245658291,87.0,,,,6.24676,151441.30886233324,87.0,6.24578,139676.27761742813,87.0,6.249700000000001,147409.0,87.0,,,,6.247739999999999,154450.63456678897,87.0,,,,0.9040284760903546
58,59,#59 147.0000@11.0027 MS1+,1,+,11.0027,5008.455259577666,147.0,,,0.0010262565075916,147.0,11.00368,9160.228296467298,147.0,11.00172,7115.519890998081,147.0,11.00172,8533.599523538995,147.0,11.00368,7006.177705771261,147.0,11.00368,13433.122412997924,147.0,11.0027,7679.217426441121,147.0,11.00172,4354.10761158214,147.0,11.0027,3880.0,147.0,,,,11.0027,7061.030895098224,147.0,11.00368,6689.0,147.0,11.0027,6375.0,147.0,11.00172,7782.626144610827,147.0,11.00074,5908.0,147.0,11.0027,5008.455259577666,147.0,11.00172,5049.612906023305,147.0,11.00172,5217.0,147.0,11.0027,9023.586040599555,147.0,11.00172,4784.0,147.0,11.00172,3283.0,147.0,11.0027,3854.4597982148016,147.0,11.00074,6076.7948588436375,147.0,11.00074,6846.824767191056,147.0,11.00074,6932.338011648386,147.0,11.00172,6013.0,147.0,11.00074,7366.821351189006,147.0,11.00074,5391.904143334255,147.0,11.00172,5725.026044416149,147.0,0.915793739625232
17,18,#18 129.0000@16.4672 MS1+,1,+,16.467180000000003,220185.0,129.0,,,0.119867837264067,129.0,16.47012,455768.1998136621,129.0,16.46424,219371.7354578,129.0,16.46424,227008.0,129.0,16.4711,216161.0,129.0,16.4662,222179.147094038,129.0,16.467180000000003,220185.0,129.0,16.46424,200263.0,129.0,16.465220000000002,200074.0,129.0,16.465220000000002,169873.76987315755,129.0,16.467180000000003,197573.5619398657,129.0,16.4711,229172.0,129.0,16.47306,240123.0,129.0,16.46914,224750.0,129.0,16.467180000000003,263568.7481109843,129.0,16.467180000000003,248982.0,129.0,16.46816,217954.0,129.0,16.46816,216683.0,129.0,16.46816,214319.67731492064,129.0,16.4662,210553.0,129.0,16.4662,209183.0,129.0,16.467180000000003,231894.0,129.0,16.46424,242616.0,129.0,16.467180000000003,245651.7201095741,129.0,16.4662,240166.0,129.0,16.467180000000003,246426.0,129.0,16.46424,193891.28410703488,129.0,16.46228,215578.0,129.0,16.46228,253019.53576746583,129.0,0.9285230875052668
14,15,#15 100.0000@8.8781 MS1+,1,+,8.878060000000001,94043.07953474628,100.0,,,0.0233691942459947,232.0,8.881,270970.16215857945,232.0,8.88002,88096.0,100.0,8.88002,203285.6109736352,232.0,8.879040000000002,91012.86204604816,100.0,8.881,530670.8902828537,232.0,8.879040000000002,94684.29015673706,100.0,8.878060000000001,69685.42452199863,100.0,8.879040000000002,54331.65780437384,232.0,8.879040000000002,41854.36226574253,100.0,8.879040000000002,160756.0,232.0,8.878060000000001,48089.0,100.0,8.878060000000001,82470.0,232.0,8.881,273644.3161972887,232.0,8.879040000000002,117456.68358825464,100.0,8.878060000000001,52758.3592589409,100.0,8.879040000000002,147693.8240461203,232.0,8.879040000000002,181216.6832670296,232.0,8.879040000000002,148636.7521494032,232.0,8.878060000000001,81448.89297068639,100.0,8.878060000000001,62627.259830744726,232.0,8.878060000000001,94043.07953474628,100.0,8.878060000000001,78613.72671978558,100.0,8.878060000000001,81284.77631939184,100.0,8.878060000000001,104251.34094300042,232.0,8.877080000000001,62418.16201028233,100.0,8.878060000000001,139077.77073945772,232.0,8.877080000000001,63383.0,100.0,8.877080000000001,109275.88744602208,100.0,0.9890768446477546
25,26,#26 87.0000@7.6687 MS1+,1,+,7.668740000000001,225919.0,87.0,,,0.0579535879373236,87.0,7.66972,198588.0,87.0,7.668740000000001,220507.58544265584,87.0,7.668740000000001,229459.0643523381,87.0,7.668740000000001,212294.23892066863,87.0,7.66972,220453.0,87.0,7.66776,209987.0,87.0,7.668740000000001,228078.0707580281,87.0,7.668740000000001,217495.2085394761,87.0,7.668740000000001,204983.0,87.0,7.668740000000001,203543.2911895451,87.0,7.668740000000001,242903.94094760172,87.0,7.668740000000001,225383.87866066064,87.0,7.668740000000001,233295.0,87.0,7.668740000000001,242544.0,87.0,7.66776,217834.3463747142,87.0,7.66776,227428.0,87.0,7.668740000000001,216631.0066186468,87.0,7.66776,227165.50067292305,87.0,7.668740000000001,211381.66439143967,87.0,7.668740000000001,223981.1689369461,87.0,7.66776,224635.0,87.0,7.668740000000001,225919.0,87.0,7.66776,232900.43461964536,87.0,7.66678,213807.0,87.0,7.66776,237318.0,87.0,7.66678,223801.60438355277,87.0,7.66678,224729.68199043453,87.0,7.66776,235418.0,87.0,1.024350769556895
9,10,#10 147.0000@8.6664 MS1+,1,+,8.66638,544452.5810188465,147.0,,,2.248774236257578e-05,147.0,8.66834,766380.3493930465,147.0,8.66736,584621.6872301365,147.0,8.66736,598276.6504243294,147.0,8.66736,499176.6286224408,147.0,8.66834,911847.287942588,147.0,8.66736,552578.9490793187,147.0,8.66638,355361.32746838016,147.0,8.66638,331681.0,147.0,8.66638,287561.0,147.0,8.66638,579670.3476518155,147.0,8.66638,435094.690754094,147.0,8.66638,590786.1429520623,147.0,8.66736,755622.955844869,147.0,8.66736,713004.7904429999,147.0,8.66638,491868.0,147.0,8.66638,536670.0,147.0,8.66736,651043.1830570917,147.0,8.66736,734961.5147778027,147.0,8.6654,440172.03450156143,147.0,8.6654,391243.7553032112,147.0,8.6654,313686.3597212367,147.0,8.6654,443409.7587754909,147.0,8.66736,775625.5787360603,147.0,8.6654,516516.6425811954,147.0,8.6654,493896.50743083376,147.0,8.66638,496133.0141669992,147.0,8.6654,448661.8051659286,147.0,8.66638,544452.5810188465,147.0,1.0276343528169738
54,55,#55 99.0000@7.7236 MS1+,1,+,7.723619999999999,54988.0,99.0,,,1.1767670726747781e-08,99.0,7.7246,46639.97730536908,99.0,7.72558,41041.0,99.0,7.7246,25663.0872698206,99.0,7.72264,55106.00136686048,99.0,7.723619999999999,46886.0,99.0,7.72264,37421.0,99.0,7.7246,14032.431454344216,99.0,7.7246,21939.0,99.0,7.726560000000001,10667.044850736942,99.0,7.723619999999999,29277.69312207636,99.0,7.7246,24830.0,99.0,7.72264,40562.77709985546,99.0,7.72264,49520.0,99.0,7.723619999999999,54988.0,99.0,7.72264,27314.0,99.0,7.723619999999999,20659.36578033224,99.0,7.72264,35671.0,99.0,7.723619999999999,45209.0,99.0,7.72264,43595.44220306609,99.0,7.723619999999999,21517.0,99.0,7.723619999999999,23621.632305123625,99.0,7.72264,60178.0,99.0,7.72264,56160.0,99.0,7.72264,33407.8805009931,99.0,7.72166,52017.04668572168,99.0,7.723619999999999,21214.0,99.0,7.723619999999999,34416.78029147865,99.0,7.72264,42703.0,99.0,1.0319606155499084
45,46,#46 87.0000@13.9290 MS1+,1,+,13.92898,73487.0,87.0,,,0.2602429271440712,87.0,13.92898,70137.60737654872,87.0,13.928,76140.27225095293,87.0,13.928,78890.0,87.0,13.93094,72447.15842143571,87.0,13.92898,79299.88501886514,87.0,13.92996,75612.0,87.0,13.928,74724.09621402394,87.0,13.92996,73584.0,87.0,13.92898,67608.0,87.0,13.92996,68230.0,87.0,13.92996,85771.0,87.0,13.93192,86183.0,87.0,13.92898,76230.03652501821,87.0,13.92996,85294.05634854919,87.0,13.92898,83183.0,87.0,13.928,73883.0,87.0,13.92898,71916.0,87.0,13.92996,75343.71267756129,87.0,13.92898,73487.0,87.0,13.92702,80883.0,87.0,13.92898,79872.05300673847,87.0,13.92604,81818.84116295644,87.0,13.928,83333.0,87.0,13.928,79476.0,87.0,13.92702,84728.0,87.0,13.92702,83971.53469330329,87.0,13.92604,81114.0,87.0,13.92702,85881.0,87.0,1.0652910439103023
26,27,#27 87.0000@10.1619 MS1+,1,+,10.16186,193063.0,87.0,,,0.0596357345936298,87.0,10.16382,193517.0,87.0,10.16284,203469.24156919456,87.0,10.16186,208528.00719790676,87.0,10.16186,193063.0,87.0,10.16186,230503.0,87.0,10.16284,194032.0,87.0,10.16186,199704.6342992228,87.0,10.16186,200444.0,87.0,10.16186,174703.0,87.0,10.16186,177459.0,87.0,10.16186,214072.0,87.0,10.16186,215840.80162328455,87.0,10.16284,225276.0077980648,87.0,10.16186,229742.0833745429,87.0,10.16186,206749.0,87.0,10.16186,197018.70759951835,87.0,10.16088,198055.4916821369,87.0,10.16186,217542.13923611672,87.0,10.16186,178174.72981994346,87.0,10.16088,196719.0,87.0,10.1599,197212.0,87.0,10.16088,207902.0,87.0,10.16088,212595.49301828985,87.0,10.16088,189409.3583855144,87.0,10.1599,210304.87879837843,87.0,10.16088,215471.0,87.0,10.1599,209328.3315415797,87.0,10.16088,212854.2788890101,87.0,1.1254184233690903
5,6,#6 246.0000@9.4906 MS1+,1,+,9.49056,698856.3849463335,246.0,,,0.0232393064527817,246.0,9.4935,1009910.5907085944,246.0,9.49056,631755.1755308162,246.0,9.491540000000002,679488.368692898,246.0,9.49056,509557.87450887926,246.0,9.49448,1627344.8236703686,246.0,9.48958,509333.2519863155,246.0,9.48958,492177.5160458933,246.0,9.49056,698856.3849463335,246.0,9.48958,323154.6555638829,246.0,9.49056,565815.782407066,246.0,9.491540000000002,769300.1038656262,246.0,9.49056,653879.9045774866,246.0,9.49252,983294.4404561128,246.0,9.49252,1043136.5015795948,246.0,9.48762,310105.92569503485,246.0,9.48958,535252.3457966966,246.0,9.491540000000002,766333.4473593464,246.0,9.4935,1192211.2349532389,246.0,9.4886,359163.2424772859,246.0,9.49056,636443.5200520197,246.0,9.48958,555949.1656611008,246.0,9.4886,382108.4560826909,246.0,9.491540000000002,875486.2264492882,246.0,9.4886,420427.8992071196,246.0,9.4886,420807.7681843892,246.0,9.49252,1367917.6958560506,246.0,9.491540000000002,847738.0079382277,246.0,9.4886,517650.0682523122,246.0,1.1264040538559172
69,70,#70 120.0000@9.1730 MS1+,1,+,9.17304,14296.467066716285,120.0,,,0.0339842261244687,120.0,,,,9.175,11036.93895174278,120.0,9.17402,11580.0,120.0,,,,9.17696,11501.0,120.0,9.17402,11571.758636029985,120.0,9.18382,7416.0,120.0,9.17304,18185.397604862028,120.0,,,,,,,9.17206,20975.586649874276,120.0,9.17304,14296.467066716285,120.0,9.175,13558.873146884382,120.0,9.17206,17728.616710239523,120.0,9.17304,12261.0,120.0,,,,,,,9.175,7367.719706167471,120.0,,,,9.17108,24727.0,120.0,9.17108,17463.381777990355,120.0,9.17206,10060.549768410392,120.0,9.17206,11118.35009018138,120.0,,,,9.17304,11263.462923931716,120.0,9.17206,20385.0,120.0,9.17304,16731.0,120.0,9.17304,11876.0,120.0,1.1362079497170694
